Energy,Counts,CountErr,Rate,totalTime,RateErr,Dataset,yMin,yMax,File,ε_total,ε_eff,Classifier,Scinti,FADC,Septem,Line
4,150,12.247449,3.3182377,3158.0066,0.27093298,LnL90,3.0473048,3.5891707,LnL90,0.9,0.9,LnL,false,false,false,false
4.2,145,12.041595,3.2076298,3158.0066,0.26637916,LnL90,2.9412507,3.474009,LnL90,0.9,0.9,LnL,false,false,false,false
4.4,117,10.816654,2.5882254,3158.0066,0.23928153,LnL90,2.3489439,2.827507,LnL90,0.9,0.9,LnL,false,false,false,false
4.6,102,10.099505,2.2564017,3158.0066,0.22341706,LnL90,2.0329846,2.4798187,LnL90,0.9,0.9,LnL,false,false,false,false
4.8,116,10.77033,2.5661039,3158.0066,0.23825676,LnL90,2.3278471,2.8043606,LnL90,0.9,0.9,LnL,false,false,false,false
5,96,9.797959,2.1236722,3158.0066,0.21674638,LnL90,1.9069258,2.3404185,LnL90,0.9,0.9,LnL,false,false,false,false
5.2,105,10.246951,2.3227664,3158.0066,0.22667879,LnL90,2.0960876,2.5494452,LnL90,0.9,0.9,LnL,false,false,false,false
5.4,109,10.440307,2.4112528,3158.0066,0.23095613,LnL90,2.1802966,2.6422089,LnL90,0.9,0.9,LnL,false,false,false,false
5.6,100,10,2.2121585,3158.0066,0.22121585,LnL90,1.9909426,2.4333743,LnL90,0.9,0.9,LnL,false,false,false,false
5.8,93,9.6436508,2.0573074,3158.0066,0.21333284,LnL90,1.8439746,2.2706402,LnL90,0.9,0.9,LnL,false,false,false,false
6,85,9.2195445,1.8803347,3158.0066,0.20395094,LnL90,1.6763838,2.0842857,LnL90,0.9,0.9,LnL,false,false,false,false
6.2,102,10.099505,2.2564017,3158.0066,0.22341706,LnL90,2.0329846,2.4798187,LnL90,0.9,0.9,LnL,false,false,false,false
6.4,91,9.539392,2.0130642,3158.0066,0.21102647,LnL90,1.8020378,2.2240907,LnL90,0.9,0.9,LnL,false,false,false,false
6.6,86,9.2736185,1.9024563,3158.0066,0.20514714,LnL90,1.6973092,2.1076034,LnL90,0.9,0.9,LnL,false,false,false,false
6.8,64,8,1.4157814,3158.0066,0.17697268,LnL90,1.2388088,1.5927541,LnL90,0.9,0.9,LnL,false,false,false,false
7,84,9.1651514,1.8582131,3158.0066,0.20274768,LnL90,1.6554655,2.0609608,LnL90,0.9,0.9,LnL,false,false,false,false
7.2,72,8.4852814,1.5927541,3158.0066,0.18770787,LnL90,1.4050462,1.780462,LnL90,0.9,0.9,LnL,false,false,false,false
7.4,100,10,2.2121585,3158.0066,0.22121585,LnL90,1.9909426,2.4333743,LnL90,0.9,0.9,LnL,false,false,false,false
7.6,61,7.8102497,1.3494167,3158.0066,0.1727751,LnL90,1.1766416,1.5221918,LnL90,0.9,0.9,LnL,false,false,false,false
7.8,78,8.8317609,1.7254836,3158.0066,0.19537255,LnL90,1.5301111,1.9208562,LnL90,0.9,0.9,LnL,false,false,false,false
8,90,9.486833,1.9909426,3158.0066,0.20986378,LnL90,1.7810789,2.2008064,LnL90,0.9,0.9,LnL,false,false,false,false
8.2,102,10.099505,2.2564017,3158.0066,0.22341706,LnL90,2.0329846,2.4798187,LnL90,0.9,0.9,LnL,false,false,false,false
8.4,111,10.535654,2.4554959,3158.0066,0.23306536,LnL90,2.2224306,2.6885613,LnL90,0.9,0.9,LnL,false,false,false,false
8.6,100,10,2.2121585,3158.0066,0.22121585,LnL90,1.9909426,2.4333743,LnL90,0.9,0.9,LnL,false,false,false,false
8.8,120,10.954451,2.6545902,3158.0066,0.24232982,LnL90,2.4122604,2.89692,LnL90,0.9,0.9,LnL,false,false,false,false
9,119,10.908712,2.6324686,3158.0066,0.241318,LnL90,2.3911506,2.8737866,LnL90,0.9,0.9,LnL,false,false,false,false
9.2,103,10.148892,2.2785233,3158.0066,0.22450957,LnL90,2.0540137,2.5030328,LnL90,0.9,0.9,LnL,false,false,false,false
9.4,108,10.392305,2.3891312,3158.0066,0.22989425,LnL90,2.1592369,2.6190254,LnL90,0.9,0.9,LnL,false,false,false,false
9.6,89,9.4339811,1.9688211,3158.0066,0.20869462,LnL90,1.7601264,2.1775157,LnL90,0.9,0.9,LnL,false,false,false,false
9.8,84,9.1651514,1.8582131,3158.0066,0.20274768,LnL90,1.6554655,2.0609608,LnL90,0.9,0.9,LnL,false,false,false,false
10,83,9.1104336,1.8360916,3158.0066,0.20153723,LnL90,1.6345543,2.0376288,LnL90,0.9,0.9,LnL,false,false,false,false
10.2,68,8.2462113,1.5042678,3158.0066,0.18241926,LnL90,1.3218485,1.686687,LnL90,0.9,0.9,LnL,false,false,false,false
10.4,59,7.6811457,1.3051735,3158.0066,0.16991912,LnL90,1.1352544,1.4750926,LnL90,0.9,0.9,LnL,false,false,false,false
10.6,54,7.3484692,1.1945656,3158.0066,0.16255979,LnL90,1.0320058,1.3571254,LnL90,0.9,0.9,LnL,false,false,false,false
10.8,38,6.164414,0.84062023,3158.0066,0.13636661,LnL90,0.70425362,0.97698684,LnL90,0.9,0.9,LnL,false,false,false,false
11,38,6.164414,0.84062023,3158.0066,0.13636661,LnL90,0.70425362,0.97698684,LnL90,0.9,0.9,LnL,false,false,false,false
11.2,27,5.1961524,0.59728279,3158.0066,0.11494713,LnL90,0.48233567,0.71222992,LnL90,0.9,0.9,LnL,false,false,false,false
11.4,42,6.4807407,0.92910657,3158.0066,0.14336426,LnL90,0.78574231,1.0724708,LnL90,0.9,0.9,LnL,false,false,false,false
11.6,28,5.2915026,0.61940438,3158.0066,0.11705642,LnL90,0.50234795,0.7364608,LnL90,0.9,0.9,LnL,false,false,false,false
11.8,26,5.0990195,0.57516121,3158.0066,0.11279839,LnL90,0.46236282,0.6879596,LnL90,0.9,0.9,LnL,false,false,false,false
0.2,6936,83.282651,153.43531,3158.0066,1.8423442,LnL90+L,151.59297,155.27766,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
0.4,3861,62.136946,85.41144,3158.0066,1.3745677,LnL90+L,84.036872,86.786007,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
0.6,2658,51.555795,58.799173,3158.0066,1.1404959,LnL90+L,57.658677,59.939669,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
0.8,1805,42.485292,39.929461,3158.0066,0.93984199,LnL90+L,38.989619,40.869303,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
1,1209,34.770677,26.744996,3158.0066,0.76918249,LnL90+L,25.975814,27.514179,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
1.2,699,26.438608,15.462988,3158.0066,0.58486392,LnL90+L,14.878124,16.047852,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
1.4,398,19.949937,8.8043908,3158.0066,0.44132423,LnL90+L,8.3630666,9.2457151,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
1.6,300,17.320508,6.6364755,3158.0066,0.38315709,LnL90+L,6.2533184,7.0196326,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
1.8,199,14.106736,4.4021954,3158.0066,0.31206336,LnL90+L,4.0901321,4.7142588,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
2,165,12.845233,3.6500615,3158.0066,0.2841569,LnL90+L,3.3659046,3.9342184,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
2.2,103,10.148892,2.2785233,3158.0066,0.22450957,LnL90+L,2.0540137,2.5030328,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
2.4,84,9.1651514,1.8582131,3158.0066,0.20274768,LnL90+L,1.6554655,2.0609608,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
2.6,90,9.486833,1.9909426,3158.0066,0.20986378,LnL90+L,1.7810789,2.2008064,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
2.8,81,9,1.7918484,3158.0066,0.19909426,LnL90+L,1.5927541,1.9909426,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
3,110,10.488088,2.4333743,3158.0066,0.23201314,LnL90+L,2.2013612,2.6653875,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
3.2,94,9.6953597,2.079429,3158.0066,0.21447672,LnL90+L,1.8649523,2.2939057,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
3.4,83,9.1104336,1.8360916,3158.0066,0.20153723,LnL90+L,1.6345543,2.0376288,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
3.6,64,8,1.4157814,3158.0066,0.17697268,LnL90+L,1.2388088,1.5927541,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
3.8,50,7.0710678,1.1060792,3158.0066,0.15642323,LnL90+L,0.94965602,1.2625025,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
4,18,4.2426407,0.39818853,3158.0066,0.093853937,LnL90+L,0.30433459,0.49204247,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
4.2,26,5.0990195,0.57516121,3158.0066,0.11279839,LnL90+L,0.46236282,0.6879596,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
4.4,12,3.4641016,0.26545902,3158.0066,0.076631418,LnL90+L,0.1888276,0.34209044,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
4.6,14,3.7416574,0.30970219,3158.0066,0.082771392,LnL90+L,0.2269308,0.39247358,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
4.8,33,5.7445626,0.7300123,3158.0066,0.12707883,LnL90+L,0.60293347,0.85709114,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
5,18,4.2426407,0.39818853,3158.0066,0.093853937,LnL90+L,0.30433459,0.49204247,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
5.2,20,4.472136,0.4424317,3158.0066,0.098930736,LnL90+L,0.34350096,0.54136244,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
5.4,29,5.3851648,0.64152596,3158.0066,0.11912838,LnL90+L,0.52239758,0.76065435,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
5.6,31,5.5677644,0.68576913,3158.0066,0.12316777,LnL90+L,0.56260136,0.80893691,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
5.8,18,4.2426407,0.39818853,3158.0066,0.093853937,LnL90+L,0.30433459,0.49204247,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
6,20,4.472136,0.4424317,3158.0066,0.098930736,LnL90+L,0.34350096,0.54136244,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
6.2,30,5.4772256,0.66364755,3158.0066,0.12116491,LnL90+L,0.54248264,0.78481246,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
6.4,30,5.4772256,0.66364755,3158.0066,0.12116491,LnL90+L,0.54248264,0.78481246,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
6.6,18,4.2426407,0.39818853,3158.0066,0.093853937,LnL90+L,0.30433459,0.49204247,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
6.8,13,3.6055513,0.2875806,3158.0066,0.079760509,LnL90+L,0.2078201,0.36734111,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
7,29,5.3851648,0.64152596,3158.0066,0.11912838,LnL90+L,0.52239758,0.76065435,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
7.2,29,5.3851648,0.64152596,3158.0066,0.11912838,LnL90+L,0.52239758,0.76065435,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
7.4,37,6.0827625,0.81849864,3158.0066,0.13456035,LnL90+L,0.6839383,0.95305899,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
7.6,24,4.8989795,0.53091804,3158.0066,0.10837319,LnL90+L,0.42254485,0.63929123,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
7.8,44,6.6332496,0.97334974,3158.0066,0.14673799,LnL90+L,0.82661175,1.1200877,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
8,35,5.9160798,0.77425547,3158.0066,0.13087306,LnL90+L,0.64338241,0.90512854,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
8.2,45,6.7082039,0.99547132,3158.0066,0.1483961,LnL90+L,0.84707522,1.1438674,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
8.4,46,6.78233,1.0175929,3158.0066,0.15003589,LnL90+L,0.86755702,1.1676288,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
8.6,53,7.2801099,1.172444,3158.0066,0.16104757,LnL90+L,1.0113964,1.3334916,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
8.8,68,8.2462113,1.5042678,3158.0066,0.18241926,LnL90+L,1.3218485,1.686687,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
9,73,8.5440037,1.6148757,3158.0066,0.1890069,LnL90+L,1.4258688,1.8038826,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
9.2,54,7.3484692,1.1945656,3158.0066,0.16255979,LnL90+L,1.0320058,1.3571254,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
9.4,61,7.8102497,1.3494167,3158.0066,0.1727751,LnL90+L,1.1766416,1.5221918,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
9.6,48,6.9282032,1.0618361,3158.0066,0.15326284,LnL90+L,0.90857324,1.2150989,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
9.8,45,6.7082039,0.99547132,3158.0066,0.1483961,LnL90+L,0.84707522,1.1438674,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
10,32,5.6568542,0.70789072,3158.0066,0.12513858,LnL90+L,0.58275214,0.8330293,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
10.2,31,5.5677644,0.68576913,3158.0066,0.12316777,LnL90+L,0.56260136,0.80893691,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
10.4,21,4.5825757,0.46455328,3158.0066,0.10137384,LnL90+L,0.36317945,0.56592712,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
10.6,23,4.7958315,0.50879645,3158.0066,0.10609139,LnL90+L,0.40270506,0.61488785,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
10.8,11,3.3166248,0.24333743,3158.0066,0.073368997,LnL90+L,0.16996844,0.31670643,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
11,13,3.6055513,0.2875806,3158.0066,0.079760509,LnL90+L,0.2078201,0.36734111,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
11.2,8,2.8284271,0.17697268,3158.0066,0.062569291,LnL90+L,0.11440339,0.23954197,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
11.4,7,2.6457513,0.15485109,3158.0066,0.058528212,LnL90+L,0.096322882,0.21337931,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
11.6,5,2.236068,0.11060792,3158.0066,0.049465368,LnL90+L,0.061142557,0.16007329,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
11.8,9,3,0.19909426,3158.0066,0.066364755,LnL90+L,0.13272951,0.26545902,LnL90+L,0.75867565,0.9,LnL,true,true,false,true
0.2,2248,47.413078,49.729323,3158.0066,1.0488524,LnL90+S,48.680471,50.778175,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
0.4,1302,36.083237,28.802304,3158.0066,0.7982184,LnL90+S,28.004085,29.600522,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
0.6,1110,33.316662,24.554959,3158.0066,0.73701738,LnL90+S,23.817942,25.291977,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
0.8,786,28.035692,17.387566,3158.0066,0.62019393,LnL90+S,16.767372,18.00776,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
1,566,23.790755,12.520817,3158.0066,0.5262892,LnL90+S,11.994528,13.047106,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
1.2,343,18.520259,7.5877037,3158.0066,0.40969749,LnL90+S,7.1780062,7.9974011,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
1.4,183,13.527749,4.0482501,3158.0066,0.29925525,LnL90+S,3.7489948,4.3475053,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
1.6,130,11.401754,2.875806,3158.0066,0.25222488,LnL90+S,2.6235812,3.1280309,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
1.8,103,10.148892,2.2785233,3158.0066,0.22450957,LnL90+S,2.0540137,2.5030328,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
2,90,9.486833,1.9909426,3158.0066,0.20986378,LnL90+S,1.7810789,2.2008064,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
2.2,58,7.6157731,1.2830519,3158.0066,0.16847297,LnL90+S,1.114579,1.4515249,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
2.4,49,7,1.0839577,3158.0066,0.15485109,LnL90+S,0.92910657,1.2388088,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
2.6,64,8,1.4157814,3158.0066,0.17697268,LnL90+S,1.2388088,1.5927541,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
2.8,65,8.0622577,1.437903,3158.0066,0.17834992,LnL90+S,1.2595531,1.6162529,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
3,97,9.8488578,2.1457937,3158.0066,0.21787234,LnL90+S,1.9279214,2.3636661,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
3.2,84,9.1651514,1.8582131,3158.0066,0.20274768,LnL90+S,1.6554655,2.0609608,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
3.4,75,8.660254,1.6591189,3158.0066,0.19157855,LnL90+S,1.4675403,1.8506974,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
3.6,58,7.6157731,1.2830519,3158.0066,0.16847297,LnL90+S,1.114579,1.4515249,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
3.8,46,6.78233,1.0175929,3158.0066,0.15003589,LnL90+S,0.86755702,1.1676288,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
4,15,3.8729833,0.33182377,3158.0066,0.08567653,LnL90+S,0.24614724,0.41750031,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
4.2,25,5,0.55303962,3158.0066,0.11060792,LnL90+S,0.4424317,0.66364755,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
4.4,10,3.1622777,0.22121585,3158.0066,0.069954594,LnL90+S,0.15126126,0.29117044,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
4.6,10,3.1622777,0.22121585,3158.0066,0.069954594,LnL90+S,0.15126126,0.29117044,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
4.8,30,5.4772256,0.66364755,3158.0066,0.12116491,LnL90+S,0.54248264,0.78481246,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
5,15,3.8729833,0.33182377,3158.0066,0.08567653,LnL90+S,0.24614724,0.41750031,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
5.2,18,4.2426407,0.39818853,3158.0066,0.093853937,LnL90+S,0.30433459,0.49204247,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
5.4,28,5.2915026,0.61940438,3158.0066,0.11705642,LnL90+S,0.50234795,0.7364608,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
5.6,30,5.4772256,0.66364755,3158.0066,0.12116491,LnL90+S,0.54248264,0.78481246,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
5.8,18,4.2426407,0.39818853,3158.0066,0.093853937,LnL90+S,0.30433459,0.49204247,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
6,17,4.1231056,0.37606694,3158.0066,0.091209632,LnL90+S,0.28485731,0.46727658,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
6.2,30,5.4772256,0.66364755,3158.0066,0.12116491,LnL90+S,0.54248264,0.78481246,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
6.4,28,5.2915026,0.61940438,3158.0066,0.11705642,LnL90+S,0.50234795,0.7364608,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
6.6,18,4.2426407,0.39818853,3158.0066,0.093853937,LnL90+S,0.30433459,0.49204247,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
6.8,13,3.6055513,0.2875806,3158.0066,0.079760509,LnL90+S,0.2078201,0.36734111,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
7,27,5.1961524,0.59728279,3158.0066,0.11494713,LnL90+S,0.48233567,0.71222992,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
7.2,29,5.3851648,0.64152596,3158.0066,0.11912838,LnL90+S,0.52239758,0.76065435,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
7.4,37,6.0827625,0.81849864,3158.0066,0.13456035,LnL90+S,0.6839383,0.95305899,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
7.6,25,5,0.55303962,3158.0066,0.11060792,LnL90+S,0.4424317,0.66364755,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
7.8,42,6.4807407,0.92910657,3158.0066,0.14336426,LnL90+S,0.78574231,1.0724708,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
8,34,5.8309519,0.75213389,3158.0066,0.1289899,LnL90+S,0.62314399,0.88112379,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
8.2,44,6.6332496,0.97334974,3158.0066,0.14673799,LnL90+S,0.82661175,1.1200877,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
8.4,46,6.78233,1.0175929,3158.0066,0.15003589,LnL90+S,0.86755702,1.1676288,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
8.6,53,7.2801099,1.172444,3158.0066,0.16104757,LnL90+S,1.0113964,1.3334916,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
8.8,66,8.1240384,1.4600246,3158.0066,0.17971661,LnL90+S,1.280308,1.6397412,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
9,73,8.5440037,1.6148757,3158.0066,0.1890069,LnL90+S,1.4258688,1.8038826,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
9.2,53,7.2801099,1.172444,3158.0066,0.16104757,LnL90+S,1.0113964,1.3334916,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
9.4,60,7.7459667,1.3272951,3158.0066,0.17135306,LnL90+S,1.155942,1.4986482,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
9.6,48,6.9282032,1.0618361,3158.0066,0.15326284,LnL90+S,0.90857324,1.2150989,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
9.8,45,6.7082039,0.99547132,3158.0066,0.1483961,LnL90+S,0.84707522,1.1438674,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
10,31,5.5677644,0.68576913,3158.0066,0.12316777,LnL90+S,0.56260136,0.80893691,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
10.2,30,5.4772256,0.66364755,3158.0066,0.12116491,LnL90+S,0.54248264,0.78481246,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
10.4,21,4.5825757,0.46455328,3158.0066,0.10137384,LnL90+S,0.36317945,0.56592712,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
10.6,23,4.7958315,0.50879645,3158.0066,0.10609139,LnL90+S,0.40270506,0.61488785,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
10.8,11,3.3166248,0.24333743,3158.0066,0.073368997,LnL90+S,0.16996844,0.31670643,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
11,13,3.6055513,0.2875806,3158.0066,0.079760509,LnL90+S,0.2078201,0.36734111,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
11.2,7,2.6457513,0.15485109,3158.0066,0.058528212,LnL90+S,0.096322882,0.21337931,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
11.4,7,2.6457513,0.15485109,3158.0066,0.058528212,LnL90+S,0.096322882,0.21337931,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
11.6,5,2.236068,0.11060792,3158.0066,0.049465368,LnL90+S,0.061142557,0.16007329,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
11.8,9,3,0.19909426,3158.0066,0.066364755,LnL90+S,0.13272951,0.26545902,LnL90+S,0.64607797,0.9,LnL,true,true,true,true
0.2,24834,157.58807,549.36744,3158.0066,3.4860979,MLP@85,545.88134,552.85354,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
0.4,9635,98.158036,213.14147,3158.0066,2.1714113,MLP@85,210.97006,215.31288,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
0.6,5778,76.013157,127.81852,3158.0066,1.6815315,MLP@85,126.13699,129.50005,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
0.8,3122,55.87486,69.063588,3158.0066,1.2360405,MLP@85,67.827548,70.299629,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
1,2476,49.759421,54.773044,3158.0066,1.1007573,MLP@85,53.672287,55.873802,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
1.2,1362,36.905284,30.129599,3158.0066,0.81640338,MLP@85,29.313195,30.946002,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
1.4,1042,32.280025,23.050692,3158.0066,0.71408531,MLP@85,22.336606,23.764777,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
1.6,775,27.838822,17.144228,3158.0066,0.61583886,MLP@85,16.52839,17.760067,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
1.8,645,25.39685,14.268422,3158.0066,0.56181858,MLP@85,13.706604,14.830241,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
2,525,22.912878,11.613832,3158.0066,0.50686919,MLP@85,11.106963,12.120701,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
2.2,431,20.760539,9.5344031,3158.0066,0.45925604,MLP@85,9.0751471,9.9936592,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
2.4,375,19.364917,8.2955944,3158.0066,0.42838265,MLP@85,7.8672117,8.723977,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
2.6,339,18.411953,7.4992173,3158.0066,0.40730158,MLP@85,7.0919157,7.9065189,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
2.8,279,16.703293,6.1719222,3158.0066,0.36950332,MLP@85,5.8024189,6.5414255,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
3,320,17.888544,7.0789072,3158.0066,0.39572294,MLP@85,6.6831843,7.4746301,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
3.2,328,18.11077,7.2558799,3158.0066,0.40063894,MLP@85,6.8552409,7.6565188,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
3.4,299,17.291616,6.6143539,3158.0066,0.38251796,MLP@85,6.2318359,6.9968719,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
3.6,228,15.099669,5.0437214,3158.0066,0.33402861,MLP@85,4.7096928,5.37775,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
3.8,151,12.288206,3.3403593,3158.0066,0.27183459,MLP@85,3.0685247,3.6121939,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
4,120,10.954451,2.6545902,3158.0066,0.24232982,MLP@85,2.4122604,2.89692,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
4.2,103,10.148892,2.2785233,3158.0066,0.22450957,MLP@85,2.0540137,2.5030328,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
4.4,68,8.2462113,1.5042678,3158.0066,0.18241926,MLP@85,1.3218485,1.686687,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
4.6,61,7.8102497,1.3494167,3158.0066,0.1727751,MLP@85,1.1766416,1.5221918,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
4.8,91,9.539392,2.0130642,3158.0066,0.21102647,MLP@85,1.8020378,2.2240907,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
5,104,10.198039,2.3006448,3158.0066,0.22559679,MLP@85,2.0750481,2.5262416,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
5.2,93,9.6436508,2.0573074,3158.0066,0.21333284,MLP@85,1.8439746,2.2706402,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
