fractionInTransverseRmsMedian,eccentricityMedian,eccentricityKurtosis,timestamp,energyFromChargeMedian,eccentricitySkewness,fractionInTransverseRmsSkewness,energyFromChargeVariance,lengthDivRmsTransMedian,energyFromChargeSkewness,energyFromChargeKurtosis,lengthDivRmsTransVariance,lengthDivRmsTransSkewness,eccentricityMean,fractionInTransverseRmsKurtosis,fractionInTransverseRmsMean,lengthDivRmsTransMean,lengthDivRmsTransKurtosis,energyFromChargeMean,fractionInTransverseRmsVariance,eccentricityVariance,runType,runPeriods
0.075513196,4.3278588,6.0437125,1513016528,2.787102,1.9319424,1.6129366,5.7201037,15.902692,2.3251851,6.8351161,85.617616,1.7115838,4.9379786,3.3072567,0.09629443,18.638683,4.1558484,3.4038719,0.007616679,7.3839814,background,30/10/2017
0.069098143,4.2039514,6.6819838,1513021919,2.8717076,1.999933,1.4340737,6.7358052,16.110459,2.3916782,6.9166573,64.648425,1.9274502,4.8265699,2.4923422,0.088772841,18.086179,5.8592259,3.5240008,0.0058315974,5.619508,background,30/10/2017
0.074074074,4.2382205,5.7171084,1513027336,2.8461432,1.8353111,1.0975848,7.4481892,15.696855,2.655652,10.0317,62.95632,1.4745873,4.7461632,0.93229131,0.094038167,17.913366,2.7278925,3.5443157,0.0057132415,5.6302906,background,30/10/2017
0.066189281,4.1933045,6.8456947,1513032742,2.9247334,2.1177678,1.5083386,6.3723392,15.806654,1.7658197,3.3777726,82.095484,2.1895395,4.9619896,2.2817028,0.094672782,18.339322,7.2876537,3.6980819,0.0071742478,7.6523263,background,30/10/2017
0.075614637,4.3028329,4.389687,1513038145,2.7687326,1.7851243,1.6707133,6.9882544,16.488818,2.971821,13.127937,77.491487,1.888548,4.9002277,3.7625714,0.096173871,18.5864,5.0425157,3.4401981,0.0068979408,6.4327081,background,30/10/2017
0.077777778,4.2393813,5.2552684,1513043522,2.7978931,1.9682817,1.2512649,6.4950627,15.953792,1.8828106,3.9974542,73.56601,1.9511758,4.9000502,1.926216,0.093521548,18.270041,5.5586132,3.5496258,0.0061479538,6.7010174,background,30/10/2017
0.075268817,4.16984,12.318952,1513048935,2.69049,2.7866306,1.42391,6.8086161,15.667514,1.913035,4.0569936,96.697121,2.6736752,4.9487681,3.3725468,0.095022993,18.203209,10.805136,3.4826961,0.0069194101,9.1157524,background,30/10/2017
0.064220183,4.523821,8.6540784,1513054377,2.8719195,2.2284659,1.3953218,5.3471243,16.487438,1.7709118,4.1903712,87.598859,2.4174244,5.0929263,1.9810677,0.088107943,18.98499,9.9134674,3.4955731,0.0059183898,7.196982,background,30/10/2017
0.075471698,4.3594674,4.2006956,1513059801,2.8395985,1.8471681,1.5205514,4.4397306,16.753083,1.8465161,3.9774866,98.133208,1.8142216,5.1491332,3.1554187,0.093479172,19.431323,3.6014966,3.3326127,0.0069050267,7.7319907,background,30/10/2017
0.08,4.3526226,10.989541,1513065179,2.7035549,2.6467776,1.6367375,4.2040252,16.479606,1.4614404,2.0518578,116.27619,2.6806205,5.176857,4.5542794,0.096832582,19.459497,11.829964,3.2798025,0.0076147832,9.9210328,background,30/10/2017
0.075,4.4141893,14.059665,1513070582,2.8169078,2.9448543,1.6068003,7.253066,16.652657,2.4222405,6.8917861,82.848393,3.1780887,4.9154952,4.0601338,0.086393069,18.329976,16.110986,3.5106634,0.0051113614,6.9059454,background,30/10/2017
0.075689223,4.0848659,22.68907,1513075995,2.7755067,3.7682911,1.2251894,6.6536983,15.634537,2.382444,7.6724588,87.339708,3.9607433,4.6939336,1.283382,0.093666067,17.855546,25.18791,3.4600804,0.0059477371,7.3874049,background,30/10/2017
0.075,4.4055495,5.5884094,1513081449,2.6520606,1.9134595,2.0249273,5.8718319,16.504039,2.287005,6.8623595,93.337481,1.921112,5.0864397,5.7852723,0.094947155,18.839652,5.0253124,3.3386942,0.0080164327,7.8848525,background,30/10/2017
0.068376068,4.3896556,2.6511901,1513086902,2.7597499,1.4036598,1.7888216,5.9310404,16.949095,1.9548071,4.2308571,79.284274,1.6199968,4.9356018,4.1314493,0.095121675,18.756532,3.9787835,3.4686609,0.0077965065,6.3008721,background,30/10/2017
0.071428571,4.1749494,11.064299,1513092300,2.8841139,2.4571096,1.385563,4.8898074,16.075868,1.5193172,2.7042997,93.935426,2.8087107,4.8657147,2.7461606,0.092759042,18.273511,14.606258,3.5277933,0.0066378589,7.5698092,background,30/10/2017
0.082251082,4.4703277,12.621272,1513097732,2.8768807,2.7618825,1.2158604,6.1396786,17.178265,1.7302854,3.7771747,99.969691,3.0063325,5.0026592,1.8567542,0.096185044,19.069258,15.057987,3.5631299,0.0058090054,8.1550304,background,30/10/2017
0.078125,4.3006157,9.5652592,1513103195,2.6494392,2.6279277,1.0867552,4.0505097,16.424144,2.0536089,6.155499,89.160163,2.6331359,4.9666149,1.1951437,0.096637945,18.414825,10.148599,3.3353472,0.006189283,8.4084795,background,30/10/2017
0.080741546,4.4117015,5.4817476,1513107285,2.6894033,1.9423667,1.531924,3.5610852,16.858007,1.8337413,3.8479834,90.396975,2.3579616,4.8992972,3.4982277,0.097619867,18.843107,8.1840652,3.133338,0.0072475771,6.2537237,background,30/10/2017
0.079700309,4.2154777,7.2738168,1513122066,3.0230484,2.2725885,1.2166994,6.32587,15.928458,1.8830885,4.4228907,88.550059,2.2518115,4.8285422,1.3511352,0.093794231,18.396154,7.3426099,3.6345106,0.0059223938,7.2672965,background,30/10/2017
0.074074074,4.4132568,5.4458233,1513127399,2.9535806,1.8798011,1.5488583,5.6298837,16.522129,1.9544701,5.0506173,92.556971,1.7492878,5.0470856,2.8043407,0.093932852,19.111449,4.2987149,3.5469058,0.0069404144,7.5383809,background,30/10/2017
0.059143519,4.3616479,4.2982904,1513132816,2.8271848,1.709177,1.5555721,4.9947581,15.952082,1.8669627,4.8975768,70.852041,1.4431211,4.9492358,2.6353445,0.083838517,18.542211,2.5147623,3.4279912,0.0054318335,6.0871592,background,30/10/2017
0.073770492,4.0438225,20.216424,1513138270,2.926436,3.3655939,1.906499,6.3470925,15.748497,1.8942492,4.1013307,82.053232,2.7076369,4.7797548,4.9830819,0.09470506,18.098478,13.394402,3.6051449,0.0074711967,7.4967581,background,30/10/2017
0.079545455,4.1055869,8.0015742,1513143678,3.0124577,2.2996401,1.102979,7.2324808,15.82441,1.8774098,3.6682218,78.572719,1.966298,4.7993039,1.0977032,0.098607815,18.422921,4.8665961,3.7746624,0.0068802844,6.9340199,background,30/10/2017
0.07132217,4.1384881,21.64691,1513149092,2.999841,3.7536912,1.2405762,4.5719545,15.914932,1.6932111,3.3585036,110.50385,3.9032547,4.9403821,1.5120199,0.091253247,18.494403,23.406242,3.5703752,0.0056756246,9.4119045,background,30/10/2017
0.072164948,4.1865371,9.3735921,1513154513,2.9710331,2.4515413,1.0209299,7.1345569,15.865375,1.9172687,3.8364276,88.242306,2.5886119,4.8718761,0.41791223,0.093160422,18.233452,11.025462,3.7765411,0.0058862105,7.7438689,background,30/10/2017
0.07211851,4.1554988,14.218854,1513159963,3.039882,2.9426866,1.2774614,6.7878377,16.380386,1.6004404,2.3606475,126.76346,3.2049093,5.0871437,1.6143535,0.092592919,19.150892,15.096048,3.8282246,0.0062966079,10.002057,background,30/10/2017
0.071428571,4.2637175,5.265094,1513165397,3.0068378,1.8797576,1.4445896,6.9913329,15.919813,2.1494503,5.8642525,73.568751,1.9341046,4.8671671,2.437147,0.094124438,18.077054,6.1193131,3.679689,0.0063967764,6.7840513,background,30/10/2017
0.078536184,4.0545692,9.6670954,1513170824,2.9257462,2.3611819,1.2339298,7.107174,15.595667,2.0703722,4.7338926,87.173417,2.615498,4.6864732,1.1437162,0.10136099,17.931485,11.735959,3.7087979,0.0070058628,6.5523191,background,30/10/2017
0.073400673,4.2262546,7.014051,1513176240,3.0348626,2.2115013,1.2744893,5.4246452,16.001805,1.8753212,4.8027858,72.952695,1.8392134,4.8713849,1.3185317,0.091229902,18.391642,4.1478711,3.6532889,0.0055846377,6.6452816,background,30/10/2017
0.075774971,4.1556584,7.7716985,1513181692,2.8137158,2.093972,1.5696624,5.9556099,15.709309,2.3247663,7.7144079,74.163458,2.1175612,4.6601209,2.9994907,0.1020557,17.705526,8.6217561,3.4388277,0.0075659274,5.749621,background,30/10/2017
0.07,4.3137136,1.3561676,1513187087,3.0428488,1.0967825,1.5436477,6.2962486,16.253026,1.9402614,4.4440695,47.672693,1.4887435,4.6757692,2.8574221,0.092557109,17.379744,3.4311482,3.580351,0.0060180056,3.9690283,background,30/10/2017
0.078536184,4.0644549,10.060269,1513192506,2.7175238,2.5044595,1.5159536,5.1726245,15.635632,2.368597,8.6050938,77.357459,2.212994,4.7597824,3.1638752,0.10095584,18.087769,7.4815529,3.3480825,0.0071103963,7.2038348,background,30/10/2017
0.076267906,4.3768087,5.9276958,1513196077,2.9161507,2.0236518,1.9899562,4.4947486,17.116927,1.4589995,2.0936884,55.222507,1.904085,4.836936,6.3268383,0.093201929,17.963728,5.5416422,3.4855801,0.0055165371,5.2799068,background,30/10/2017
0.080816327,4.1937146,5.548587,1513209136,2.9746192,1.9977103,1.2638606,4.7061328,16.286495,1.6703691,3.4272032,72.916575,1.8846755,4.8270837,1.8360834,0.094010968,18.260063,5.3936622,3.5241476,0.0054389734,6.1620086,background,30/10/2017
0.071625888,4.117326,2.6018371,1513214526,2.8246386,1.4956602,1.5230812,3.7129007,15.610031,1.6384454,4.4539523,56.133191,1.4366308,4.6460904,3.2684523,0.092702945,17.538576,2.2628253,3.2922869,0.0062037644,4.9052467,background,30/10/2017
0.078947368,4.1011396,4.3231332,1513219938,2.8808946,1.8867431,1.1084896,8.3113579,16.012086,2.1750596,6.9291614,78.305628,1.8670454,4.7342692,0.67874738,0.099873633,17.967784,4.7625029,3.7710584,0.0073731194,6.8416926,background,30/10/2017
0.069444444,4.4184464,9.7148928,1513225357,3.0442872,2.3554072,2.0119997,5.5218098,16.608129,1.9728095,4.8556136,78.56033,2.1952673,4.9759462,6.7491137,0.089727507,18.593106,9.57422,3.5456176,0.0061817494,7.2512749,background,30/10/2017
0.075609092,4.1736658,3.1337678,1513230782,2.8214495,1.4676871,1.513781,5.3116928,15.371687,1.7805087,3.822423,58.926501,1.4443455,4.6313211,2.9490494,0.097045822,17.304022,2.9313272,3.5202725,0.0067095217,5.0331158,background,30/10/2017
0.070441255,4.234891,3.4793659,1513236199,2.6512438,1.7330629,1.2964212,5.5484351,16.121864,2.1658103,5.7350711,79.338983,1.8189649,4.9824265,2.5564894,0.088655925,18.57108,4.173398,3.2658291,0.0054202456,6.9360604,background,30/10/2017
0.067669173,4.4305984,4.3511446,1513241612,2.9096131,1.7557766,1.8873479,6.5199811,16.302014,1.9884474,4.3151403,89.611396,2.3079955,5.044699,4.219374,0.093650565,18.545428,8.5376856,3.6367597,0.0081611409,7.4252789,background,30/10/2017
0.082474227,4.138015,8.1865899,1513246975,2.7597243,2.4203435,1.2734726,6.2596254,15.899883,2.0485074,4.7825322,95.586068,2.2251591,4.883436,2.0823604,0.097394474,18.362571,6.8179184,3.4370853,0.0062328624,8.7452637,background,30/10/2017
0.072796935,4.3504391,9.2863741,1513252377,2.9246192,2.4977495,1.2855988,6.1018779,16.528361,1.6867791,3.1316166,81.53371,1.8554545,4.9436934,1.8429276,0.090550796,18.469633,4.8079702,3.6152605,0.0055373604,7.8849264,background,30/10/2017
0.076923077,4.1117652,6.7657943,1513257823,2.8141283,1.8461765,1.6577663,6.9547953,16.137461,1.9169489,3.6134741,65.623896,2.8585769,4.6926403,4.4062752,0.10187753,17.946731,17.310129,3.6572688,0.0077284501,5.2401148,background,30/10/2017
0.074074074,4.2160562,7.1502247,1513263976,2.8476641,2.1792531,1.4223737,4.7259532,16.237727,2.2706025,6.9658168,84.610933,2.1196104,4.8636697,1.9034007,0.097929013,18.288562,7.2448249,3.3538718,0.0070258202,7.260071,background,30/10/2017
0.08411215,4.1771124,5.5846518,1513284737,2.9542734,1.9313749,1.1830157,6.0932232,16.081649,2.4397688,8.0887727,63.130243,1.7428622,4.7414915,1.1431541,0.098810047,17.920519,4.5798163,3.5041142,0.0061607455,5.8383193,background,30/10/2017
0.064382212,4.4218983,4.3951802,1513290111,2.7868483,1.7169819,2.2964831,6.4920426,16.951214,1.7957257,3.5246677,82.710788,2.0517505,5.1053883,9.7117406,0.086382242,18.994894,7.6243602,3.5620336,0.006442572,7.0616465,background,30/10/2017
0.076086957,4.3262354,3.0583298,1513295564,2.7029448,1.5632448,1.0421643,6.0808404,16.551202,1.9563625,4.3077422,64.333553,1.3829313,4.8969766,0.67100408,0.094460066,18.557585,2.2102103,3.4667168,0.0054608008,5.3536714,background,30/10/2017
0.072916667,4.3280258,18.059545,1513301022,2.9556758,3.1795438,1.3372107,7.4234299,16.129007,1.841027,3.5968672,92.073346,3.1394669,4.9646613,2.0529926,0.090238665,18.466655,18.65896,3.8011066,0.0057855569,8.2649874,background,30/10/2017
0.070422535,4.1540862,10.86333,1513306440,2.7098539,2.5565511,1.5245238,6.6657187,15.576913,2.0067663,4.1891774,59.15093,1.9725907,4.7254265,4.6001724,0.08839374,17.52816,6.5733412,3.6000291,0.0054826553,6.3333764,background,30/10/2017
0.071269841,4.0671375,34.91414,1513311831,2.7597535,4.4505341,1.5431587,5.0890922,15.512501,1.96164,4.9072526,101.40094,4.8232139,4.8086456,3.3895054,0.095200187,17.875311,40.745442,3.3965072,0.0065469291,8.7521239,background,30/10/2017
0.06457115,4.5069499,16.489237,1513317231,2.7974681,2.8821099,2.5189224,5.4883574,16.306496,1.7941381,3.4834349,86.743478,2.6619362,5.2877339,10.095404,0.084169434,19.177968,14.771383,3.493687,0.0068608275,9.0858213,background,30/10/2017
0.063383425,4.1014728,12.154251,1513322645,2.7410454,2.5960938,2.1217907,5.347724,15.436662,2.2264729,7.485238,95.635962,3.1787569,4.8626775,6.3099027,0.09115272,17.896723,17.645316,3.257046,0.0080103341,7.3479711,background,30/10/2017
0.074514744,4.3671271,15.782233,1513328075,2.9691251,3.1645473,1.4570779,7.3420919,16.410062,1.7181722,2.9507556,93.097417,3.6428699,4.9753913,2.8110446,0.091623917,18.684056,22.044796,3.7794664,0.0058798654,8.0897877,background,30/10/2017
0.06743763,4.3291975,8.8481537,1513333480,2.8769134,2.2676434,1.1808677,7.7888585,15.971337,2.0611039,4.5966129,58.592108,2.0072802,4.7716798,0.96133902,0.092350552,17.891384,6.7334259,3.7869072,0.0065528981,5.4725902,background,30/10/2017
0.071428571,4.3323091,14.547138,1513338918,2.7599314,2.920005,1.1759968,5.9290495,16.066254,2.0017429,5.163481,100.54937,2.5151847,5.0654891,1.1690468,0.0930186,18.697022,9.281312,3.399158,0.0057922034,9.1742676,background,30/10/2017
0.073622403,4.2689788,3.0160878,1513344366,2.8195112,1.5193401,1.3720083,5.7400105,15.999107,2.0702733,5.9929711,67.660042,1.5880431,4.703759,2.2835406,0.091282947,17.979635,3.3364185,3.4295946,0.006532584,5.2468335,background,30/10/2017
0.074534161,4.425298,13.619309,1513349790,2.9573672,2.9290945,1.2117748,7.6111789,16.444317,2.3373748,6.3135827,91.998734,2.9386188,5.0088643,1.5429754,0.092731012,18.555314,13.805809,3.7136742,0.0061402416,8.5309762,background,30/10/2017
0.075268817,4.2160657,10.2788,1513355187,3.1535244,2.5958415,1.0706271,6.4838613,15.957484,1.6425941,2.9974954,70.563008,2.087552,4.81381,0.64240042,0.096015079,17.784353,6.6982949,3.8076533,0.0069679323,7.6694108,background,30/10/2017
0.071488294,4.1230768,4.5734418,1513359986,2.9189665,1.7738798,1.277733,5.2558618,15.38172,1.6884035,3.0435837,68.524043,1.9520297,4.6656849,1.1600063,0.09752183,17.586751,6.0646701,3.6556081,0.0069089226,5.9363638,background,30/10/2017
0.065681622,4.4356007,3.4957807,1513386378,2.9695769,1.751076,2.2459281,6.6460958,16.857415,2.1587291,5.7567138,97.404325,2.174938,5.2177923,7.9034947,0.087300301,19.506806,7.3813537,3.6425977,0.0064393121,7.889165,background,30/10/2017
0.075474684,4.3754211,14.694751,1513391750,2.7826518,3.0008727,1.4838617,5.1535098,16.226756,1.9409111,4.8731313,85.040625,2.7333303,4.9006136,3.5799005,0.093943726,18.376082,13.070347,3.3748115,0.0056964926,7.8692098,background,30/10/2017
0.068181818,4.4035272,6.5055453,1513397117,2.6554831,2.2111285,1.0316888,6.0166846,16.684946,3.4066174,18.759465,103.4853,2.4226705,5.1890595,0.42531939,0.089817757,19.313297,7.8973897,3.2953534,0.0053167472,8.6991034,background,30/10/2017
0.079754601,4.453883,5.5699106,1513402578,2.852297,1.9169386,1.3524996,5.405088,16.851362,2.3988081,8.4363519,91.377672,1.988776,5.0409806,2.0100178,0.097211135,18.941488,5.2646703,3.3843477,0.0064894769,7.3093667,background,30/10/2017
0.079350985,4.3448225,10.207272,1513407989,2.8371705,2.4215987,1.5235065,6.2691926,16.566744,2.2508319,6.6306136,79.020152,2.6942133,4.840805,2.8592256,0.093586735,18.17888,14.305482,3.5959786,0.0066991946,6.6071219,background,30/10/2017
0.068181818,4.5067245,5.0734693,1513413426,2.7752301,1.7730361,1.2772528,6.1662853,16.864533,1.746236,3.0622495,76.24899,1.62563,5.0929996,1.6314258,0.088937557,19.248951,3.7743615,3.6181707,0.0059977037,6.7118634,background,30/10/2017
0.07729649,4.0091366,18.62777,1513418833,2.8179837,3.299945,1.7487389,4.3146828,15.367823,1.7768155,4.1237205,80.427213,2.9507416,4.6610393,4.1872281,0.098232408,17.576333,14.670473,3.3983866,0.0068982504,7.2096937,background,30/10/2017
0.063105258,4.3775273,7.897372,1513424214,2.8105423,2.2350635,1.3311097,5.7150035,16.435324,2.0696563,5.4561696,83.189109,1.9905076,5.0824728,1.7701989,0.087331938,18.730879,5.8380696,3.5076492,0.005890167,7.5726605,background,30/10/2017
0.068278943,4.3278034,14.408651,1513429659,3.030358,3.1451429,1.6789851,4.561628,15.998159,1.7931243,4.2623181,115.72711,2.7684567,5.1548432,3.5226064,0.091580177,18.966429,10.785494,3.4775063,0.0068792914,11.26308,background,30/10/2017
0.077677225,4.2959991,18.101671,1513435109,2.8676789,2.9654337,1.3454028,6.4839148,16.622106,2.1302303,5.4174112,85.570565,2.4691781,5.0063829,2.271189,0.096479665,18.886581,12.751948,3.5518769,0.0067122777,7.7751095,background,30/10/2017
0.071668081,4.1869383,7.0711682,1513440515,3.1131811,2.2895791,1.6157932,6.4098665,15.613491,2.109044,6.7863279,90.242226,2.217645,4.9601709,4.0058737,0.094175737,18.394608,7.1226443,3.7293522,0.0066085154,8.3137562,background,30/10/2017
0.082568807,4.2520586,6.3800261,1513445942,2.9931578,1.9650282,1.1122585,6.0645582,15.818552,2.118265,6.0853154,76.87052,1.8206718,4.7006124,0.84624097,0.10192065,17.860359,4.5085273,3.5880363,0.0070588731,6.1119004,background,30/10/2017
0.077968131,4.0468704,2.7643151,1513451386,3.0524032,1.686902,1.0377544,4.222594,15.204445,1.5063814,3.5526976,70.69278,1.6401823,4.8370679,1.3486149,0.091826647,18.020782,3.4652875,3.4784616,0.0049978658,6.3499534,background,30/10/2017
0.070755111,4.3491364,20.01804,1513456816,2.8498816,3.4465714,1.1847082,6.4623598,16.268929,2.1046654,5.2761586,84.856654,2.9536042,4.8911106,1.4169149,0.092500425,18.386054,14.54064,3.5446431,0.0056004261,7.465984,background,30/10/2017
0.071146245,4.0742568,13.214594,1513462197,2.8057158,2.8361602,2.2142992,4.7521456,15.596788,1.739841,3.7555344,78.333736,2.6665902,4.8699346,9.0630981,0.087813981,18.15396,12.14642,3.4745932,0.0063389625,7.6021844,background,30/10/2017
0.066985646,4.2175767,5.2380561,1513467018,2.953193,1.9573198,1.1744163,7.8755603,16.152843,1.8976672,3.8016068,82.582546,2.0053702,4.834845,0.8962902,0.085898828,18.584368,5.1044532,3.8106078,0.0051286659,6.2173519,background,30/10/2017
0.065420561,4.4890388,5.6331619,1513471879,3.0093173,1.9238618,1.2740049,6.398543,16.80238,1.9614289,4.4200966,70.564935,1.7988842,4.954661,1.0942323,0.089786064,18.546149,4.4476517,3.7565971,0.0064249898,6.3805272,background,30/10/2017
0.077951389,4.0733276,1.4121731,1513477282,2.9575346,1.2458974,1.8534184,7.3186793,15.585968,1.7576649,3.325236,55.038766,1.2553821,4.6418393,6.3426798,0.10312079,17.267622,2.0915881,3.7403535,0.0083161127,5.2786628,background,30/10/2017
0.083333333,4.2647077,6.3231858,1513482713,2.9735062,2.0269932,1.5855541,5.6197553,16.158806,2.0625387,5.3589757,74.894184,1.7417323,4.8425759,3.495387,0.10516329,18.293083,4.516401,3.6101021,0.0077620042,6.921651,background,30/10/2017
0.066666667,4.3717405,16.978,1513488172,2.8321631,2.9768392,1.5415668,5.7911093,16.144194,2.4170093,8.0686377,84.700422,2.3073813,4.9366825,2.699562,0.091295736,18.368791,9.3845374,3.5011085,0.0064106397,7.8573796,background,30/10/2017
0.074813433,4.2391654,6.9172111,1513493611,2.9079591,1.95676,1.3553655,6.9265763,16.573944,2.3201474,6.7974931,67.552108,1.6737733,4.8544684,2.3819769,0.087908401,18.364239,4.6931457,3.5954795,0.005689029,5.7219104,background,30/10/2017
0.082644628,3.8873731,12.97384,1513499040,3.0097221,2.9155848,1.7387409,7.8259926,14.941086,2.1725588,5.753104,70.351922,2.3706638,4.5229695,4.5587968,0.10469597,17.013848,7.7841441,3.8266571,0.0076918037,7.0877302,background,30/10/2017
0.078512397,4.2169897,8.894481,1513504517,2.8860342,2.3033989,1.173904,4.8765164,16.062947,1.6678691,3.7041182,74.338902,1.9432658,4.8467588,1.3874705,0.095727345,18.166608,6.1179702,3.4026775,0.0058774126,7.107712,background,30/10/2017
0.077492084,4.2023005,13.550305,1513509959,3.1819538,2.7885845,1.5797856,7.0247465,16.390886,1.8912469,4.0841622,72.316373,2.7033241,4.7439001,3.0076207,0.097994413,17.85273,14.111749,3.8442298,0.0067291966,6.6132002,background,30/10/2017
0.075235849,4.2313761,10.468673,1513515388,3.071737,2.6189968,1.7974064,5.9490115,16.422869,1.7877555,4.0448213,100.2053,2.6279473,4.9518163,5.924874,0.096459413,18.978316,10.39546,3.7164732,0.0066286203,8.228386,background,30/10/2017
0.07719037,4.0881532,6.0627861,1513520805,2.8722823,2.1243194,1.4418938,4.7099663,15.157448,1.5635201,3.1020741,69.342648,2.0785795,4.7091443,2.5935997,0.092811384,17.637141,5.598021,3.48211,0.0052303579,6.2737881,background,30/10/2017
0.079156224,4.0033255,4.0651802,1513526219,2.8374,1.8227249,1.2049247,4.6506966,15.160694,2.213633,6.8995673,62.256466,1.5252827,4.6657786,1.4608863,0.093084663,17.523856,2.6432227,3.3919141,0.0052754624,5.9603589,background,30/10/2017
0.086688137,3.9638834,7.3311512,1513531614,2.9826437,2.2837064,1.2833154,7.0055678,15.208768,1.6393894,2.6418012,71.25506,1.874701,4.6727002,2.3545746,0.096758304,17.536553,4.6349673,3.7558181,0.0061479554,6.9153238,background,30/10/2017
0.078817734,4.0158813,22.616188,1513537008,3.0016777,3.7346226,1.6335521,6.6667564,15.163256,2.0608805,4.9736121,89.603519,3.2526381,4.6232836,4.0346715,0.10211874,17.527618,17.448933,3.6731624,0.006716041,7.8330654,background,30/10/2017
0.079735099,3.9679431,21.203535,1513542436,3.0006841,3.4598835,1.1526817,5.5681949,15.435713,1.6126446,2.7863814,103.32197,4.0459756,4.7605091,1.0355028,0.094283568,17.963805,30.829378,3.6556015,0.006099989,8.3030403,background,30/10/2017
0.080645161,3.9705926,1.9734271,1513547844,3.1330846,1.3035309,1.5832633,6.5390895,15.025136,1.8449775,4.4375289,65.027606,1.168853,4.6469691,3.4064883,0.10178713,17.491834,1.374061,3.7738932,0.0071387037,5.9434586,background,30/10/2017
0.075378788,4.015705,9.3976687,1513553273,2.8565957,2.3477528,1.4797071,5.1951587,15.420874,1.9225286,5.2381656,77.358402,2.5618728,4.6224233,2.497761,0.095378251,17.312493,11.096596,3.3679417,0.0072264805,6.2396819,background,30/10/2017
0.073677069,4.2116125,13.806039,1513558639,2.997449,3.0644533,2.1126897,6.8577982,16.428958,1.8927635,4.0523446,100.62678,3.1825233,4.9281534,6.4065599,0.09703381,18.355221,14.54671,3.7567409,0.0082845399,9.0221775,background,30/10/2017
0.074074074,4.2677873,6.2188406,1513564070,3.0602597,1.9608896,1.255155,6.1953709,16.722095,2.1039506,6.2712024,65.816423,1.733831,4.7917041,1.7786733,0.093001132,18.189535,4.6511766,3.7459194,0.0058079689,5.6860744,background,30/10/2017
0.066946779,4.3744522,24.079651,1513569526,3.0100912,3.6925867,1.5135829,6.6007585,16.508189,1.8720978,3.8085358,115.24708,4.6965033,4.8893575,2.1162259,0.092558573,18.539586,37.54837,3.8050376,0.0069874747,8.0436721,background,30/10/2017
0.075268817,4.0773915,14.220119,1513574952,2.8225283,3.0266658,2.0500168,4.313708,15.774805,1.4100815,1.9698628,77.452812,2.4379041,4.7630668,6.9270247,0.094345668,18.008396,8.9867832,3.5169277,0.0066544354,7.2639042,background,30/10/2017
0.075974026,4.2659571,2.6248702,1513580368,3.140537,1.3679347,1.2764026,5.3202392,16.659483,1.8811894,5.1373596,61.393876,1.6404342,4.8133877,1.6248714,0.096544839,18.201807,4.8934213,3.6554644,0.0066711981,5.1991421,background,30/10/2017
0.078125,4.0935656,2.039184,1513585837,3.0421159,1.4763329,1.0865518,5.049597,15.928895,2.3822824,9.4249374,70.549693,1.7430579,4.7945428,1.1212326,0.097370319,18.238164,4.4302714,3.5290558,0.0053978184,5.8421051,background,30/10/2017
0.075,4.3124825,4.6498281,1513591257,2.7823152,1.7479667,1.6537452,5.8418047,16.355745,2.6747086,10.358353,68.485771,1.4495299,4.8633655,3.963459,0.09349266,18.152567,3.0264008,3.369321,0.0063220797,6.3027494,background,30/10/2017
0.079754601,4.1146111,8.2654626,1513596672,2.7751728,2.2974748,1.5168012,7.5178974,15.860112,1.9198916,3.7579803,69.645511,2.0494304,4.608099,3.0620998,0.099706606,17.413398,6.667504,3.6847807,0.0068721088,6.3186425,background,30/10/2017
0.081281281,4.2342272,11.442003,1513602064,2.7119476,2.741184,0.99582137,7.3432997,15.741611,2.2544118,6.062087,66.757206,2.0162564,4.7503055,0.60916143,0.093523415,17.745603,5.3949644,3.5554449,0.0050196461,6.316938,background,30/10/2017
0.066666667,4.3031627,5.0761316,1513607469,2.9924509,1.7426223,1.664227,7.2881861,16.654218,1.9010268,3.8428924,65.046551,1.8183099,4.8604892,3.1874863,0.088079171,18.348823,5.5052895,3.7565175,0.0064972847,5.6303308,background,30/10/2017
0.072580645,4.2989436,16.123675,1513612904,2.842329,3.1112932,2.4394146,5.3810227,16.405016,2.274345,6.8351989,112.91903,3.7947778,5.0573198,9.7745742,0.092291344,18.987881,24.089584,3.5005766,0.0072855401,8.7984418,background,30/10/2017
0.076433121,4.1191559,23.302978,1513618336,2.9248552,3.8523771,1.3760593,6.370254,16.059478,2.298506,6.3521837,103.16624,3.8483589,4.8189611,2.9750099,0.095699209,18.253918,23.606736,3.564478,0.005951167,8.6363672,background,30/10/2017
0.069306931,4.3505481,4.5307874,1513623740,2.9026175,1.951867,1.5188057,5.6580122,16.163818,1.8706524,3.8652554,87.697483,1.7619058,5.1369343,2.9596661,0.088351781,19.15455,3.5905219,3.5601935,0.0061557142,8.0901881,background,30/10/2017
0.075342466,4.1536553,6.540913,1513629128,3.0126334,2.210168,1.7075613,7.1211995,15.269351,2.0023472,4.0806778,88.891337,2.2313111,4.8773347,3.5678273,0.097940064,18.076035,7.0213717,3.8866788,0.0077634242,8.081992,background,30/10/2017
