temps,gains,period
22.061256,3246.4629,"2018-10-19"
22.074722,3247.8978,"2018-10-19"
22.290762,3187.3343,"2018-10-19"
22.35905,3206.336,"2018-10-19"
22.439322,3201.8549,"2018-10-19"
22.533256,3191.5374,"2018-10-19"
22.518011,3176.985,"2018-10-19"
22.445011,3200.2211,"2018-10-19"
22.45356,3192.2264,"2018-10-19"
22.434256,3241.9167,"2018-10-19"
22.441322,3206.6182,"2018-10-19"
22.454,3201.6365,"2018-10-19"
22.424846,3191.3472,"2018-10-19"
22.426,3187.0067,"2018-10-19"
22.421222,3210.9028,"2018-10-19"
22.420656,3190.0151,"2018-10-19"
22.436133,3205.6609,"2018-10-19"
22.573843,3218.8094,"2018-10-19"
22.566311,3219.0999,"2018-10-19"
22.502209,3185.1244,"2018-10-19"
22.5219,3212.6415,"2018-10-19"
22.526648,3179.2322,"2018-10-19"
22.5662,3220.6432,"2018-10-19"
22.506222,3206.7128,"2018-10-19"
22.507967,3222.1534,"2018-10-19"
22.490868,3201.012,"2018-10-19"
22.478044,3213.4669,"2018-10-19"
22.474912,3186.7427,"2018-10-19"
22.482678,3197.8054,"2018-10-19"
22.457233,3159.1213,"2018-10-19"
22.466522,3189.4635,"2018-10-19"
22.476934,3197.0446,"2018-10-19"
22.490378,3200.9586,"2018-10-19"
22.639967,3187.5645,"2018-10-19"
22.668289,3218.3305,"2018-10-19"
22.595222,3246.9014,"2018-10-19"
22.531253,3264.4181,"2018-10-19"
22.445823,3348.9422,"2018-10-19"
22.456611,3269.4592,"2018-10-19"
22.461811,3248.2757,"2018-10-19"
22.485758,3300.7436,"2018-10-19"
22.476078,3276.4859,"2018-10-19"
22.469778,3279.3007,"2018-10-19"
22.476681,3292.271,"2018-10-19"
22.473967,3238.3689,"2018-10-19"
22.481143,3214.6759,"2018-10-19"
22.5955,3277.1729,"2018-10-19"
22.692132,3254.7439,"2018-10-19"
22.6828,3226.035,"2018-10-19"
22.492933,3303.224,"2018-10-19"
22.428901,3279.9323,"2018-10-19"
22.429056,3265.8639,"2018-10-19"
22.448418,3280.901,"2018-10-19"
22.413867,3272.7627,"2018-10-19"
22.533056,3288.0055,"2018-10-19"
22.431604,3280.8097,"2018-10-19"
22.403922,3277.384,"2018-10-19"
22.403467,3312.4671,"2018-10-19"
22.401857,3316.4053,"2018-10-19"
22.398211,3316.5939,"2018-10-19"
22.382814,3290.4291,"2018-10-19"
22.366299,3287.8411,"2018-10-19"
22.3105,3273.3777,"2018-10-19"
22.281689,3276.7241,"2018-10-19"
22.290389,3281.9097,"2018-10-19"
22.370778,3271.9811,"2018-10-19"
22.340824,3297.9516,"2018-10-19"
22.402647,3287.2781,"2018-10-19"
22.410499,3329.4325,"2018-10-19"
22.391789,3308.6199,"2018-10-19"
22.397044,3276.4653,"2018-10-19"
22.414689,3268.4061,"2018-10-19"
22.419495,3303.0726,"2018-10-19"
22.406422,3325.9337,"2018-10-19"
22.414275,3286.0778,"2018-10-19"
22.515556,3293.0699,"2018-10-19"
22.622644,3330.1494,"2018-10-19"
22.579328,3298.2091,"2018-10-19"
22.482143,3303.4006,"2018-10-19"
22.432244,3273.144,"2018-10-19"
22.476923,3272.3966,"2018-10-19"
22.506133,3318.2768,"2018-10-19"
22.446098,3275.8573,"2018-10-19"
22.449778,3305.8661,"2018-10-19"
22.427667,3283.796,"2018-10-19"
22.4054,3302.7425,"2018-10-19"
22.403644,3278.4763,"2018-10-19"
22.40813,3306.6911,"2018-10-19"
22.40767,3296.4141,"2018-10-19"
22.421843,3311.8792,"2018-10-19"
22.417067,3329.3772,"2018-10-19"
22.578396,3282.6091,"2018-10-19"
22.593319,3277.1972,"2018-10-19"
22.592099,3256.054,"2018-10-19"
22.521352,3264.1836,"2018-10-19"
22.448633,3271.9483,"2018-10-19"
22.407956,3289.7498,"2018-10-19"
22.402978,3241.5479,"2018-10-19"
22.415422,3218.4586,"2018-10-19"
22.485878,3263.1972,"2018-10-19"
22.4654,3293.6918,"2018-10-19"
22.457231,3278.6902,"2018-10-19"
22.464253,3237.2809,"2018-10-19"
22.461922,3261.7652,"2018-10-19"
22.468144,3250.7089,"2018-10-19"
22.475295,3278.1621,"2018-10-19"
22.469567,3287.5814,"2018-10-19"
22.589615,3255.2697,"2018-10-19"
22.585844,3242.2492,"2018-10-19"
22.5667,3273.542,"2018-10-19"
22.569433,3236.5229,"2018-10-19"
22.546692,3278.2328,"2018-10-19"
22.570967,3265.4897,"2018-10-19"
22.573763,3281.3776,"2018-10-19"
22.567733,3257.8601,"2018-10-19"
22.559111,3260.0521,"2018-10-19"
22.546154,3284.4492,"2018-10-19"
22.534933,3307.3671,"2018-10-19"
22.536611,3345.0972,"2018-10-19"
22.525211,3281.2219,"2018-10-19"
22.5611,3271.7139,"2018-10-19"
22.596088,3299.0239,"2018-10-19"
22.574811,3305.1724,"2018-10-19"
22.513122,3297.8401,"2018-10-19"
22.488778,3267.9423,"2018-10-19"
22.4531,3271.0634,"2018-10-19"
22.442451,3266.6076,"2018-10-19"
22.427433,3283.1227,"2018-10-19"
22.441728,3240.4153,"2018-10-19"
22.442156,3227.567,"2018-10-19"
22.4269,3218.1909,"2018-10-19"
22.416622,3234.888,"2018-10-19"
22.412989,3209.1463,"2018-10-19"
22.413099,3263.128,"2018-10-19"
22.435593,3154.54,"2018-10-19"
22.417278,3105.771,"2018-10-19"
22.344156,3125.1715,"2018-10-19"
22.352197,3166.3759,"2018-10-19"
22.599384,3158.0944,"2018-10-19"
22.756667,3184.2063,"2018-10-19"
22.823,3168.5113,"2018-10-19"
22.789044,3171.871,"2018-10-19"
22.738767,3218.4005,"2018-10-19"
22.687231,3218.3446,"2018-10-19"
22.64723,3191.896,"2018-10-19"
22.615467,3220.6272,"2018-10-19"
22.568222,3129.2374,"2018-10-19"
22.611622,3135.4727,"2018-10-19"
22.830189,3114.0525,"2018-10-19"
22.974978,3148.3198,"2018-10-19"
22.857484,3154.2161,"2018-10-19"
22.667356,3139.354,"2018-10-19"
22.518698,3104.4012,"2018-10-19"
22.587603,3150.0334,"2018-10-19"
22.574242,3164.4751,"2018-10-19"
22.583011,3169.323,"2018-10-19"
22.751522,3143.3295,"2018-10-19"
22.852078,3144.376,"2018-10-19"
22.958567,3143.644,"2018-10-19"
23.221389,3145.0388,"2018-10-19"
23.409478,3131.6438,"2018-10-19"
23.285319,3129.8499,"2018-10-19"
23.129443,3084.9867,"2018-10-19"
23.073978,3099.9505,"2018-10-19"
23.0177,3124.714,"2018-10-19"
22.700867,3084.7814,"2018-10-19"
21.939098,3098.1594,"2018-10-19"
21.820933,3062.5228,"2018-10-19"
21.821495,3068.3354,"2018-10-19"
21.839222,3108.4175,"2018-10-19"
21.799389,3075.8826,"2018-10-19"
21.651789,3120.8655,"2018-10-19"
21.586194,3029.8315,"2018-10-19"
21.655736,3022.7892,"2018-10-19"
21.706889,3109.703,"2018-10-19"
21.705473,3076.7043,"2018-10-19"
21.678622,3082.1861,"2018-10-19"
21.696344,3066.1737,"2018-10-19"
21.711769,3070.1118,"2018-10-19"
21.695256,3068.6592,"2018-10-19"
21.669374,3096.1384,"2018-10-19"
21.7286,3092.0458,"2018-10-19"
21.774111,3101.6641,"2018-10-19"
21.787782,3073.7531,"2018-10-19"
21.739044,3109.0101,"2018-10-19"
21.685319,3083.2494,"2018-10-19"
21.645333,3119.6106,"2018-10-19"
21.610033,3167.507,"2018-10-19"
21.615989,3146.27,"2018-10-19"
21.729311,3147.1197,"2018-10-19"
21.685611,3149.6204,"2018-10-19"
21.613111,3168.08,"2018-10-19"
21.640255,3178.0171,"2018-10-19"
21.607429,3207.724,"2018-10-19"
21.56073,3161.9282,"2018-10-19"
21.510233,3189.1068,"2018-10-19"
21.483022,3169.4121,"2018-10-19"
21.485133,3168.797,"2018-10-19"
21.456867,3167.6931,"2018-10-19"
21.515022,3175.8491,"2018-10-19"
21.6254,3158.318,"2018-10-19"
21.662637,3166.174,"2018-10-19"
21.752144,3177.5508,"2018-10-19"
21.801144,3163.1627,"2018-10-19"
21.517198,3169.6095,"2018-10-19"
21.515681,3191.3896,"2018-10-19"
21.486802,3218.2003,"2018-10-19"
21.456522,3228.9819,"2018-10-19"
21.227989,3206.642,"2018-10-19"
21.058333,3200.5221,"2018-10-19"
21.001747,3172.169,"2018-10-19"
21.0988,3173.2236,"2018-10-19"
21.380912,3192.6057,"2018-10-19"
21.474378,3206.7077,"2018-10-19"
21.583111,3189.1689,"2018-10-19"
21.603446,3188.7709,"2018-10-19"
21.558835,3158.8681,"2018-10-19"
21.557522,3174.5841,"2018-10-19"
21.568242,3179.967,"2018-10-19"
21.622844,3163.9068,"2018-10-19"
21.562302,3153.7376,"2018-10-19"
21.37822,3165.821,"2018-10-19"
21.195167,3140.6074,"2018-10-19"
21.128211,3170.5848,"2018-10-19"
21.122544,3186.6831,"2018-10-19"
20.978011,3195.7125,"2018-10-19"
20.82333,3201.3266,"2018-10-19"
21.054048,3194.0379,"2018-10-19"
21.199022,3152.3161,"2018-10-19"
21.183989,3156.8887,"2018-10-19"
21.218022,3156.5389,"2018-10-19"
21.194714,3158.2429,"2018-10-19"
21.137978,3162.4564,"2018-10-19"
21.082233,3165.3934,"2018-10-19"
21.103479,3157.2601,"2018-10-19"
20.989422,3167.6757,"2018-10-19"
20.923233,3233.7317,"2018-10-19"
20.900385,3179.0662,"2018-10-19"
20.997544,3162.7304,"2018-10-19"
20.853033,3173.3696,"2018-10-19"
20.413592,3245.1848,"2018-10-19"
20.285667,3236.6745,"2018-10-19"
20.267791,3280.4865,"2018-10-19"
20.1868,3269.5227,"2018-10-19"
20.103633,3189.295,"2018-10-19"
20.111253,3273.7714,"2018-10-19"
20.1944,3251.7105,"2018-10-19"
20.274011,3257.9835,"2018-10-19"
20.174473,3284.1743,"2018-10-19"
20.131554,3293.4646,"2018-10-19"
20.071678,3304.2087,"2018-10-19"
20.099156,3239.4504,"2018-10-19"
20.080945,3289.4844,"2018-10-19"
20.086433,3250.3488,"2018-10-19"
20.173611,3248.0058,"2018-10-19"
20.1836,3284.2429,"2018-10-19"
20.191505,3282.6871,"2018-10-19"
20.2483,3297.4566,"2018-10-19"
20.226289,3309.1594,"2018-10-19"
20.251264,3282.4513,"2018-10-19"
20.245389,3278.5279,"2018-10-19"
20.199604,3284.8098,"2018-10-19"
20.22967,3305.8805,"2018-10-19"
20.275511,3279.596,"2018-10-19"
20.223622,3271.8078,"2018-10-19"
20.019078,3301.9062,"2018-10-19"
20.032533,3288.0881,"2018-10-19"
20.000667,3363.9523,"2018-10-19"
20.070164,3291.3932,"2018-10-19"
20.096254,3339.5986,"2018-10-19"
20.058077,3301.5786,"2018-10-19"
20.007833,3309.9363,"2018-10-19"
19.990227,3307.2543,"2018-10-19"
20.072777,3329.4725,"2018-10-19"
20.053152,3329.6597,"2018-10-19"
20.059467,3310.917,"2018-10-19"
20.066311,3310.2097,"2018-10-19"
20.174156,3316.1416,"2018-10-19"
20.176989,3307.6372,"2018-10-19"
20.284967,3304.9678,"2018-10-19"
20.219,3292.3189,"2018-10-19"
20.1016,3328.8988,"2018-10-19"
19.956956,3307.999,"2018-10-19"
20.009544,3282.6534,"2018-10-19"
19.999163,3379.2817,"2018-10-19"
19.935778,3286.0308,"2018-10-19"
19.904567,3327.2249,"2018-10-19"
19.949567,3315.339,"2018-10-19"
20.010911,3288.5583,"2018-10-19"
20.078565,3318.5024,"2018-10-19"
20.061934,3343.649,"2018-10-19"
20.1088,3328.6942,"2018-10-19"
20.098376,3311.9107,"2018-10-19"
20.03689,3278.0096,"2018-10-19"
20.135156,3278.7497,"2018-10-19"
20.190033,3279.2745,"2018-10-19"
20.211043,3257.2856,"2018-10-19"
20.256322,3284.161,"2018-10-19"
20.358844,3301.1388,"2018-10-19"
20.39644,3315.5868,"2018-10-19"
20.397357,3298.4303,"2018-10-19"
20.377367,3314.323,"2018-10-19"
20.340067,3300.9805,"2018-10-19"
20.303878,3313.7366,"2018-10-19"
20.232099,3297.469,"2018-10-19"
20.203278,3306.0752,"2018-10-19"
20.164317,3277.05,"2018-10-19"
20.139341,3294.3442,"2018-10-19"
20.217956,3274.0354,"2018-10-19"
20.286615,3307.4954,"2018-10-19"
20.221,3279.5395,"2018-10-19"
20.289174,3321.0677,"2018-10-19"
20.449867,3247.388,"2018-10-19"
20.624099,3266.4571,"2018-10-19"
20.815556,3247.9039,"2018-10-19"
20.867567,3236.6125,"2018-10-19"
20.817344,3275.5239,"2018-10-19"
20.815396,3225.6095,"2018-10-19"
20.822557,3203.5146,"2018-10-19"
20.853756,3195.4865,"2018-10-19"
20.875344,3166.4855,"2018-10-19"
20.889319,3191.6534,"2018-10-19"
20.907533,3232.573,"2018-10-19"
20.930934,3196.2076,"2018-10-19"
21.0757,3200.9732,"2018-10-19"
21.137978,3233.9805,"2018-10-19"
21.009767,3204.8712,"2018-10-19"
20.86938,3197.4896,"2018-10-19"
20.873308,3197.2397,"2018-10-19"
20.780692,3240.6741,"2018-10-19"
20.686811,3202.2019,"2018-10-19"
20.642451,3221.1472,"2018-10-19"
20.57211,3197.6913,"2018-10-19"
20.504811,3205.4225,"2018-10-19"
20.393889,3198.5784,"2018-10-19"
20.340033,3220.4766,"2018-10-19"
20.235088,3227.3431,"2018-10-19"
20.211022,3211.2605,"2018-10-19"
20.3408,3235.0695,"2018-10-19"
20.511379,3231.6615,"2018-10-19"
20.608156,3203.8833,"2018-10-19"
20.870222,3182.7287,"2018-10-19"
21.211067,3231.3039,"2018-10-19"
20.977703,3247.4935,"2018-10-19"
21.201014,3230.759,"2018-10-19"
21.248378,3209.6686,"2018-10-19"
21.169,3213.1023,"2018-10-19"
