idx,interval,minInterval,tStart,tStop,tLength,sliceStart,sliceStop,sliceStartEvNum,sliceStopEvNum,numClusters,N,G_fit,G_fitmean,G,theta,redChiSq,Chip,Run,File,RunPeriod,gainNorm,prevVals_GGPLOTNIM_INTERNAL
2,90,25,1518994044,1518999444,90,495,743,4584,6863,0,5.79757763e+06,2872.5589,3000.9608,2796.4995,2.7363513,1.5135287,0,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.58077291,0
3,90,25,1518999444,1519004854,90.166667,744,980,6871,9152,0,4.63535232e+06,2808.7157,2912.6674,2729.7586,3.1833165,1.4155973,0,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.56691225,0
4,90,25,1519004854,1519010284,90.5,981,1239,9163,11450,0,5.33175829e+06,2858.7619,2960.2334,2757.3057,3.1665955,1.9229249,0,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.5726332,0
5,90,25,1519010284,1519015699,90.25,1240,1466,11464,13736,0,4.63391502e+06,2849.7676,2961.475,2764.523,3.0048498,1.4890228,0,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.57413207,0
6,90,25,1519015699,1519021108,90.15,1467,1707,13756,16034,0,5.10563303e+06,2867.6184,2986.5309,2786.8427,2.8750012,1.8564118,0,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.57876741,0
7,90,25,1519021108,1519026519,90.183333,1708,1977,16041,18309,0,6.30093632e+06,2888.0821,3013.5279,2819.3328,2.7612557,1.8815209,0,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.5855149,0
8,90,25,1519026519,1519031943,90.4,1978,2254,18322,20604,0,6.32492771e+06,2933.4883,3049.5743,2865.6973,2.8491003,2.5402317,0,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59514381,0
9,90,25,1519031943,1519037419,91.266667,2255,2496,20617,22901,0,5.71138132e+06,2908.2422,3033.9018,2831.4343,2.7386651,1.7663831,0,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.58802811,0
10,90,25,1519037419,1519042832,90.216667,2497,2773,22943,25200,0,6.37803446e+06,2928.8631,3055.5858,2845.2863,2.7047169,1.9204566,0,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59090487,0
11,90,25,1519042832,1519048313,91.35,2774,3029,25235,27515,0,5.71066368e+06,2929.5824,3035.797,2822.0692,3.0059195,1.7447841,0,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.58608318,0
12,90,25,1519048313,1519053718,90.083333,3030,3275,27555,29840,0,5.67558653e+06,2965.0648,3082.1383,2861.3945,2.803707,1.7433779,0,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.5942502,0
13,90,25,1519053718,1519057464,62.433333,3276,3458,29851,31431,0,4.4150018e+06,2973.9703,3087.4728,2878.2205,2.8471528,1.567196,0,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59774461,0
0,90,25,1518983217,1518988618,90.016667,0,250,4,2292,0,4.50063804e+06,3857.4963,4322.3128,4294.4646,4.4072803,6.0235851,1,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.8918681,0
1,90,25,1518988618,1518994024,90.1,251,507,2296,4566,0,5.05284279e+06,3634.0083,4253.776,4270.4649,3.5472556,3.804115,1,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.88688388,0
2,90,25,1518994024,1518999424,90,508,764,4576,6822,0,4.35489476e+06,3862.6457,4287.2081,4274.8718,4.804759,6.1556144,1,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.88779909,0
3,90,25,1518999424,1519004829,90.083333,765,1019,6863,9138,0,3.96060778e+06,3850.5585,4278.9405,4287.5805,4.7904559,5.7910025,1,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.89043842,0
4,90,25,1519004829,1519010232,90.05,1020,1288,9152,11434,0,4.37380798e+06,3899.6825,4294.7234,4259.2819,5.0526749,5.4407189,1,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.8845614,0
5,90,25,1519010232,1519015655,90.383333,1289,1551,11441,13721,0,4.32466348e+06,3846.4718,4282.3282,4292.3276,4.7198965,5.5492625,1,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.89142428,0
6,90,25,1519015655,1519021059,90.066667,1552,1835,13737,15985,0,4.43287732e+06,3836.2205,4262.1359,4244.2618,4.8496165,5.4850098,1,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.88144205,0
7,90,25,1519021059,1519026481,90.366667,1836,2107,16020,18288,0,4.66903393e+06,3860.7227,4314.8681,4289.2418,4.5038735,5.7232805,1,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.89078343,0
8,90,25,1519026481,1519031911,90.5,2108,2372,18306,20590,0,5.10916673e+06,3603.4229,4289.7064,4296.5742,3.1624994,3.5140022,1,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.89230622,0
9,90,25,1519031911,1519037330,90.316667,2373,2661,20604,22896,0,5.46657419e+06,3917.9645,4457.7944,4482.1626,3.6775143,8.0041352,1,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.93084894,0
10,90,25,1519037330,1519042755,90.416667,2662,2968,22905,25188,0,4.84676861e+06,3964.0899,4342.7973,4382.5495,5.0959496,8.1663645,1,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91016144,0
11,90,25,1519042755,1519048203,90.8,2969,3249,25200,27484,0,4.87512271e+06,3924.5762,4372.7925,4346.149,4.4345934,6.7996017,1,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.90260184,0
12,90,25,1519048203,1519053609,90.1,3250,3528,27506,29794,0,4.59846751e+06,3940.0994,4365.7318,4381.9373,4.6281886,5.7579916,1,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91003431,0
13,90,25,1519053609,1519057461,64.2,3529,3729,29805,31430,0,3.16787483e+06,3900.1104,4329.8076,4318.7345,4.6691616,3.7935,1,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.89690843,0
0,90,25,1518983220,1518988623,90.05,0,280,6,2293,0,6.48464508e+06,3780.8064,4124.054,4018.1798,4.0903857,5.060419,2,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.83448968,0
1,90,25,1518988623,1518994063,90.666667,281,544,2298,4572,0,6.59652367e+06,3806.2184,4138.6116,4005.3247,4.159963,4.913219,2,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.83181995,0
2,90,25,1518994063,1518999467,90.066667,545,801,4592,6876,0,5.69125072e+06,3810.6129,4145.3843,4013.1475,4.1277896,4.1285079,2,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.83344457,0
3,90,25,1518999467,1519004896,90.483333,802,1071,6881,9168,0,6.48263646e+06,3820.1916,4152.099,4019.2356,4.1416004,4.9770484,2,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.83470894,0
4,90,25,1519004896,1519010315,90.316667,1072,1355,9182,11459,0,6.32133051e+06,3832.1764,4145.7363,4065.2771,4.3191929,5.7453285,2,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.84427078,0
5,90,25,1519010315,1519015753,90.633333,1356,1614,11477,13761,0,5.98786665e+06,3836.1073,4181.9399,4040.7242,3.9751722,4.7862202,2,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.83917167,0
6,90,25,1519015753,1519021171,90.3,1615,1869,13778,16025,0,5.98565063e+06,3847.7394,4188.3943,4031.2198,4.0079254,4.0538109,2,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.8371978,0
7,90,25,1519021171,1519026580,90.15,1870,2128,16067,18317,0,6.48716242e+06,3853.3677,4195.4603,4067.2223,3.9848904,4.7051718,2,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.84467474,0
8,90,25,1519026580,1519032047,91.116667,2129,2388,18347,20632,0,6.31357047e+06,3910.4802,4266.4953,4120.7534,3.7686884,5.18374,2,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.85579201,0
9,90,25,1519032047,1519037477,90.5,2389,2655,20660,22939,0,6.31604744e+06,3928.0162,4241.3606,4106.0555,4.1607748,5.2878188,2,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.85273958,0
10,90,25,1519037477,1519042888,90.183333,2656,2931,22967,25228,0,6.65069581e+06,3910.1194,4234.7047,4093.0043,4.0718622,4.8506806,2,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.85002911,0
11,90,25,1519042888,1519048303,90.25,2932,3188,25258,27543,0,6.58931477e+06,3930.7645,4244.1683,4101.5685,4.155747,5.3398276,2,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.85180772,0
12,90,25,1519048303,1519053715,90.2,3189,3432,27551,29839,0,6.13867006e+06,3889.958,4236.9166,4095.2772,3.8822598,4.3467008,2,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.85050115,0
13,90,25,1519053715,1519057456,62.35,3433,3632,29850,31428,0,4.89368381e+06,3885.1381,4255.6092,4131.5825,3.6758053,3.7357844,2,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.85804097,0
0,90,25,1518983217,1518988630,90.216667,0,288,4,2284,0,8.70221664e+06,3647.5692,3742.7661,3489.7102,2.8864999,2.2210202,3,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.7247379,0
1,90,25,1518988630,1518994066,90.6,289,565,2301,4573,0,8.21730329e+06,3688.6918,3779.6894,3525.5932,2.9219654,2.3025184,3,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.73219001,0
2,90,25,1518994066,1518999499,90.55,566,835,4593,6876,0,7.75251694e+06,3664.8003,3755.8398,3535.4834,2.9395038,2.9060311,3,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.734244,0
3,90,25,1518999499,1519004912,90.216667,836,1111,6895,9183,0,8.52385495e+06,3663.7859,3770.6136,3540.53,2.7052745,2.2820984,3,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.73529206,0
4,90,25,1519004912,1519010334,90.366667,1112,1425,9189,11463,0,9.24313479e+06,3658.604,3747.0023,3495.4704,2.9880238,2.2354998,3,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.72593415,0
5,90,25,1519010334,1519015764,90.5,1426,1664,11485,13756,0,7.28338636e+06,3676.9714,3764.3621,3530.9856,2.9906352,2.5335145,3,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.7333099,0
6,90,25,1519015764,1519021166,90.033333,1665,1943,13783,16060,0,9.12927895e+06,3646.2241,3748.0309,3507.5658,2.7882933,2.0732321,3,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.72844612,0
7,90,25,1519021166,1519026575,90.15,1944,2223,16065,18337,0,8.60948757e+06,3692.5896,3787.9932,3526.3082,2.849779,2.6115701,3,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.7323385,0
8,90,25,1519026575,1519031979,90.066667,2224,2490,18345,20592,0,9.1780981e+06,3769.3585,3877.9311,3623.7774,2.6118084,2.3316087,3,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.75258077,0
9,90,25,1519031979,1519037414,90.583333,2491,2780,20632,22918,0,9.55757193e+06,3737.0554,3840.7602,3610.1274,2.6980261,2.5989733,3,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.74974595,0
10,90,25,1519037414,1519042891,91.283333,2781,3053,22941,25224,0,8.77408151e+06,3748.2756,3850.6181,3588.5751,2.7093615,1.6612315,3,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.74527,0
11,90,25,1519042891,1519048294,90.05,3054,3312,25259,27543,0,8.43218823e+06,3779.9964,3890.7468,3629.6845,2.5772003,1.998469,3,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.75380754,0
12,90,25,1519048294,1519053698,90.066667,3313,3588,27547,29840,0,8.5347263e+06,3808.0351,3899.8239,3639.8787,2.8232791,3.402046,3,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.75592466,0
13,90,25,1519053698,1519057418,62,3589,3772,29843,31410,0,5.49234634e+06,3803.8002,3895.7387,3612.9974,2.8238952,1.5519169,3,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.75034199,0
0,90,25,1518983207,1518988616,90.15,0,264,0,2243,0,8.04891842e+06,3404.5822,3514.0443,3231.2336,2.8179451,2.340393,4,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.67105786,0
1,90,25,1518988616,1518994066,90.833333,265,510,2295,4572,0,7.36382152e+06,3444.6745,3560.9248,3290.7935,2.693432,2.44711,4,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.68342715,0
2,90,25,1518994066,1518999472,90.1,511,758,4593,6876,0,7.96694311e+06,3443.3924,3567.8763,3287.9975,2.5900455,2.1368524,4,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.6828465,0
3,90,25,1518999472,1519004890,90.3,759,1004,6883,9155,0,7.70497862e+06,3453.9333,3572.23,3309.4852,2.6598679,3.0393137,4,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.68730902,0
4,90,25,1519004890,1519010315,90.416667,1005,1282,9179,11466,0,8.15131387e+06,3455.4719,3562.463,3278.8869,2.8125035,2.4881528,4,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.68095441,0
5,90,25,1519010315,1519015750,90.583333,1283,1530,11477,13757,0,7.98833357e+06,3436.9275,3561.2889,3272.0457,2.5962095,2.1260908,4,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.67953365,0
6,90,25,1519015750,1519021154,90.066667,1531,1784,13777,16050,0,7.54668874e+06,3471.0489,3581.4759,3288.9623,2.7519049,2.1055788,4,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.68304686,0
7,90,25,1519021154,1519026556,90.033333,1785,2070,16060,18328,0,8.69447814e+06,3439.2411,3553.7576,3274.25,2.7206088,2.4886899,4,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.67999144,0
8,90,25,1519026556,1519031979,90.383333,2071,2302,18337,20617,0,7.07668205e+06,3503.062,3616.4963,3318.2117,2.6871753,1.670354,4,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.68912133,0
9,90,25,1519031979,1519037388,90.15,2303,2565,20632,22906,0,8.11029711e+06,3513.492,3622.6543,3328.2747,2.7372372,2.2099998,4,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.6912112,0
10,90,25,1519037388,1519042791,90.05,2566,2826,22930,25207,0,7.98985216e+06,3519.9771,3624.6503,3332.1696,2.7956519,2.429355,4,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.69202008,0
11,90,25,1519042791,1519048206,90.25,2827,3083,25217,27484,0,8.46005149e+06,3545.5667,3665.2417,3389.8667,2.577285,2.1655937,4,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.70400253,0
12,90,25,1519048206,1519053640,90.566667,3084,3342,27507,29800,0,8.41031148e+06,3516.597,3630.3609,3328.979,2.6729481,2.2334557,4,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.69135746,0
13,90,25,1519053640,1519057464,63.733333,3343,3516,29818,31431,0,5.22078648e+06,3504.2634,3625.0548,3349.2453,2.5921266,1.678609,4,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.69556635,0
0,90,25,1518983217,1518988635,90.3,0,251,4,2295,0,7.02984499e+06,3985.4806,4395.1278,4351.3839,3.3777695,2.9150494,5,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.90368901,0
1,90,25,1518988635,1518994063,90.466667,252,501,2303,4578,0,6.61953114e+06,4164.7252,4448.6738,4375.9419,4.2828335,5.2634652,5,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.90878918,0
2,90,25,1518994063,1518999530,91.116667,502,769,4592,6877,0,7.32883636e+06,4184.7507,4472.9337,4394.9361,4.2060234,7.1487114,5,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91273388,0
3,90,25,1518999530,1519004978,90.8,770,1020,6909,9192,0,6.18649463e+06,4159.0832,4425.0517,4376.1742,4.5015209,5.7479059,5,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.90883742,0
4,90,25,1519004978,1519010379,90.016667,1021,1300,9217,11503,0,7.06247188e+06,4182.9537,4474.9926,4420.063,4.1670949,7.1527443,5,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91795219,0
5,90,25,1519010379,1519015786,90.116667,1301,1555,11504,13782,0,7.40309743e+06,4176.0592,4455.214,4356.8994,4.3194738,6.1188517,5,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.90483447,0
6,90,25,1519015786,1519021199,90.216667,1556,1793,13793,16053,0,6.87305461e+06,4038.3049,4455.0583,4456.1439,3.2646575,3.8683861,5,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92544541,0
7,90,25,1519021199,1519026626,90.45,1794,2076,16079,18354,0,7.40697203e+06,4224.4268,4482.3412,4402.8037,4.4944301,6.0306535,5,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9143678,0
8,90,25,1519026626,1519032047,90.35,2077,2306,18367,20640,0,6.57797607e+06,4139.9156,4515.5922,4473.0663,3.457302,3.6361745,5,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92895985,0
9,90,25,1519032047,1519037482,90.583333,2307,2548,20660,22948,0,6.90135691e+06,4280.7634,4570.9011,4477.9113,4.0492978,5.7649196,5,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92996605,0
10,90,25,1519037482,1519042950,91.133333,2549,2802,22969,25249,0,6.85785395e+06,4301.7629,4561.9361,4482.7552,4.3487299,6.0037189,5,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.930972,0
11,90,25,1519042950,1519048361,90.183333,2803,3039,25285,27567,0,6.88191939e+06,4125.9529,4509.3893,4469.1686,3.41299,3.4910846,5,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92815036,0
12,90,25,1519048361,1519053773,90.2,3040,3291,27576,29861,0,7.58612135e+06,4286.821,4562.5641,4478.9953,4.1939625,6.0150314,5,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.93019117,0
13,90,25,1519053773,1519057454,61.35,3292,3469,29875,31427,0,5.61983628e+06,4158.6571,4552.4192,4506.9093,3.2990659,2.6608929,5,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9359883,0
0,90,25,1518983219,1518988625,90.1,0,266,5,2291,0,6.79733168e+06,4029.7741,4337.0731,4361.4172,4.3395966,5.04146,6,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.90577272,0
1,90,25,1518988625,1518994034,90.15,267,508,2299,4572,0,6.18646282e+06,4025.6185,4341.6189,4372.5402,4.2517882,4.8265204,6,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.90808272,0
2,90,25,1518994034,1518999460,90.433333,509,766,4580,6841,0,6.89456163e+06,4053.0735,4388.7643,4460.6158,4.0085878,6.4245945,6,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92637414,0
3,90,25,1518999460,1519004875,90.25,767,993,6878,9161,0,5.73048701e+06,4043.8228,4383.0438,4413.4936,3.9879862,4.5642756,6,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91658786,0
4,90,25,1519004875,1519010279,90.066667,994,1267,9173,11450,0,6.66873318e+06,4009.857,4304.4884,4356.2856,4.5183664,4.9914281,6,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.904707,0
5,90,25,1519010279,1519015696,90.283333,1268,1516,11462,13746,0,5.95201695e+06,4085.3634,4356.5805,4389.4548,4.670084,5.0620138,6,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91159551,0
6,90,25,1519015696,1519021108,90.2,1517,1767,13754,16024,0,6.45419315e+06,4065.714,4396.9322,4451.288,4.0337231,5.5544172,6,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92443695,0
7,90,25,1519021108,1519026510,90.033333,1768,1992,16041,18317,0,5.89569328e+06,4134.1531,4409.319,4426.4644,4.5367016,4.5071825,6,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91928162,0
8,90,25,1519026510,1519031926,90.266667,1993,2222,18318,20595,0,6.10262686e+06,4152.1022,4452.0975,4462.7225,4.2251268,4.8274699,6,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92681166,0
9,90,25,1519031926,1519037327,90.016667,2223,2470,20610,22900,0,6.7422844e+06,4155.2043,4464.4367,4538.2353,4.1233136,5.8422245,6,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94249404,0
10,90,25,1519037327,1519042748,90.35,2471,2727,22904,25185,0,7.04462064e+06,4194.8923,4473.905,4469.0642,4.3924091,5.469116,6,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92812869,0
11,90,25,1519042748,1519048215,91.116667,2728,2984,25197,27469,0,7.02956102e+06,4167.6751,4482.025,4518.4756,4.0531968,6.7309982,6,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.93839038,0
12,90,25,1519048215,1519053628,90.216667,2985,3241,27511,29805,0,6.36146442e+06,4189.3674,4479.7829,4528.6654,4.272558,4.9586256,6,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94050658,0
13,90,25,1519053628,1519057454,63.766667,3242,3412,29813,31427,0,4.38385816e+06,4128.2473,4433.0992,4461.3114,4.2095622,3.3399817,6,148,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9265186,0
0,90,25,1519066400,1519071845,90.75,0,259,1,2287,0,5.77961384e+06,2976.4468,3090.3649,2867.1649,2.8385882,1.6101817,0,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59544859,0
1,90,25,1519071845,1519077264,90.316667,260,517,2310,4597,0,6.08557724e+06,2982.861,3101.5988,2895.702,2.7631419,2.1116988,0,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60137514,0
2,90,25,1519077264,1519082707,90.716667,518,762,4623,6904,0,5.53255853e+06,2996.7437,3115.5474,2893.0668,2.7492727,1.7572647,0,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60082787,0
3,90,25,1519082707,1519088113,90.1,763,1069,6928,9231,0,7.22532659e+06,3025.4469,3135.3151,2914.0011,2.8516259,2.6210903,0,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60517546,0
4,90,25,1519088113,1519093530,90.283333,1070,1329,9235,11517,0,6.2533736e+06,3007.2484,3125.1792,2895.9797,2.7517506,1.9535672,0,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60143281,0
5,90,25,1519093530,1519098943,90.216667,1330,1631,11529,13817,0,7.04851465e+06,2984.6851,3103.708,2873.7804,2.757439,1.8512064,0,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59682249,0
6,90,25,1519098943,1519104352,90.15,1632,1885,13830,16103,0,5.75228939e+06,3021.0433,3125.5641,2892.0782,2.9387438,1.8654184,0,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60062256,0
7,90,25,1519104352,1519109758,90.1,1886,2154,16122,18397,0,5.91266227e+06,2983.3297,3090.6283,2883.9482,2.932567,2.2929932,0,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59893412,0
8,90,25,1519109758,1519115170,90.2,2155,2429,18412,20699,0,6.77559775e+06,2978.3747,3088.3328,2868.8773,2.896236,1.9921379,0,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59580423,0
9,90,25,1519115170,1519120570,90,2430,2685,20713,22994,0,6.28262503e+06,2990.4327,3109.1212,2879.8097,2.7567469,2.0779467,0,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59807465,0
10,90,25,1519120570,1519125980,90.166667,2686,2943,22996,25283,0,5.32308154e+06,2970.0713,3075.8637,2851.3817,2.9700866,1.8182995,0,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59217077,0
11,90,25,1519125980,1519131384,90.066667,2944,3195,25293,27571,0,5.4535744e+06,2966.6966,3078.1488,2877.3157,2.8851043,2.0422637,0,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.5975567,0
12,90,25,1519131384,1519136789,90.083333,3196,3454,27593,29878,0,5.3666177e+06,2937.1838,3053.5892,2853.7662,2.840725,1.8108327,0,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59266598,0
13,90,25,1519136789,1519142197,90.133333,3455,3733,29888,32176,0,7.06849117e+06,2957.9142,3077.0141,2850.4381,2.7817176,1.9883138,0,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59197479,0
14,90,25,1519142197,1519144524,38.783333,3734,3846,32184,33171,0,2.36955406e+06,2934.7112,3041.1682,2833.2907,2.9964937,0.90091714,0,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.58841365,0
0,90,25,1519066397,1519071818,90.35,0,254,0,2287,0,4.22102012e+06,3953.2043,4338.2853,4360.4721,5.0454372,6.6023944,1,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.90557643,0
1,90,25,1519071818,1519077238,90.333333,255,526,2298,4586,0,4.87220816e+06,3966.7342,4384.1643,4369.6616,4.6585647,6.4275322,1,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9074849,0
2,90,25,1519077238,1519082672,90.566667,527,832,4612,6894,0,5.95233349e+06,3949.0069,4397.4961,4401.6122,4.3852295,8.0009302,1,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91412036,0
3,90,25,1519082672,1519088079,90.116667,833,1118,6913,9216,0,5.08089745e+06,3988.9615,4411.1344,4423.6845,4.5654975,6.8893175,1,150,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9187043,0
