timestamp,RunPeriod,Interval,Median energy [keV]
1.5116e+09,30/10/2017,90,2.8442
1.5116e+09,30/10/2017,90,2.913
1.5116e+09,30/10/2017,90,2.8289
1.5116e+09,30/10/2017,90,2.8214
1.5116e+09,30/10/2017,90,2.7448
1.5116e+09,30/10/2017,90,2.8134
1.5116e+09,30/10/2017,90,3.1228
1.5116e+09,30/10/2017,90,2.8352
1.5116e+09,30/10/2017,90,2.8413
1.5117e+09,30/10/2017,90,2.7131
1.5117e+09,30/10/2017,90,3.0756
1.5117e+09,30/10/2017,90,2.7245
1.5117e+09,30/10/2017,90,2.6208
1.5117e+09,30/10/2017,90,2.9203
1.5117e+09,30/10/2017,90,2.819
1.5117e+09,30/10/2017,90,2.8903
1.5117e+09,30/10/2017,90,2.8417
1.5117e+09,30/10/2017,90,2.9114
1.5117e+09,30/10/2017,90,3.0692
1.5117e+09,30/10/2017,90,2.7226
1.5117e+09,30/10/2017,90,2.8648
1.5117e+09,30/10/2017,90,2.6615
1.5117e+09,30/10/2017,90,2.9248
1.5117e+09,30/10/2017,90,3.1421
1.5117e+09,30/10/2017,90,3.4697
1.5117e+09,30/10/2017,90,3.003
1.5117e+09,30/10/2017,90,2.8535
1.5117e+09,30/10/2017,90,2.7415
1.5117e+09,30/10/2017,90,2.8118
1.5118e+09,30/10/2017,90,2.8314
1.5118e+09,30/10/2017,90,2.9828
1.5118e+09,30/10/2017,90,2.9641
1.5118e+09,30/10/2017,90,3.0956
1.5118e+09,30/10/2017,90,2.8801
1.5118e+09,30/10/2017,90,2.9101
1.5118e+09,30/10/2017,90,2.8269
1.5118e+09,30/10/2017,90,2.8425
1.5118e+09,30/10/2017,90,2.9817
1.5118e+09,30/10/2017,90,2.8227
1.5118e+09,30/10/2017,90,3.0085
1.5118e+09,30/10/2017,90,3.0522
1.5118e+09,30/10/2017,90,2.9206
1.5118e+09,30/10/2017,90,2.8278
1.5118e+09,30/10/2017,90,2.7596
1.5118e+09,30/10/2017,90,3.0066
1.5118e+09,30/10/2017,90,2.7999
1.5118e+09,30/10/2017,90,2.8558
1.5118e+09,30/10/2017,90,2.8508
1.5119e+09,30/10/2017,90,2.8913
1.5119e+09,30/10/2017,90,2.7332
1.5119e+09,30/10/2017,90,2.7544
1.5119e+09,30/10/2017,90,2.6996
1.5119e+09,30/10/2017,90,2.8584
1.5119e+09,30/10/2017,90,2.7981
1.5119e+09,30/10/2017,90,2.7442
1.5119e+09,30/10/2017,90,2.8231
1.5119e+09,30/10/2017,90,2.8801
1.5119e+09,30/10/2017,90,2.8875
1.5119e+09,30/10/2017,90,3.0503
1.5119e+09,30/10/2017,90,2.5836
1.5119e+09,30/10/2017,90,2.7413
1.5119e+09,30/10/2017,90,2.8447
1.5119e+09,30/10/2017,90,2.97
1.5119e+09,30/10/2017,90,2.9327
1.5119e+09,30/10/2017,90,2.866
1.5119e+09,30/10/2017,90,3.0092
1.5119e+09,30/10/2017,90,2.8776
1.512e+09,30/10/2017,90,2.7226
1.512e+09,30/10/2017,90,2.7266
1.512e+09,30/10/2017,90,2.9591
1.512e+09,30/10/2017,90,2.9378
1.512e+09,30/10/2017,90,3.0199
1.512e+09,30/10/2017,90,2.9542
1.512e+09,30/10/2017,90,4.1382
1.512e+09,30/10/2017,90,3.0203
1.512e+09,30/10/2017,90,2.8203
1.512e+09,30/10/2017,90,2.7799
1.512e+09,30/10/2017,90,2.8414
1.512e+09,30/10/2017,90,3.1477
1.512e+09,30/10/2017,90,2.5262
1.512e+09,30/10/2017,90,2.9902
1.512e+09,30/10/2017,90,2.8212
1.512e+09,30/10/2017,90,2.6415
1.512e+09,30/10/2017,90,2.9036
1.512e+09,30/10/2017,90,2.9538
1.5121e+09,30/10/2017,90,2.8053
1.5121e+09,30/10/2017,90,2.8069
1.5121e+09,30/10/2017,90,3.0624
1.5121e+09,30/10/2017,90,2.9094
1.5121e+09,30/10/2017,90,3.011
1.5121e+09,30/10/2017,90,2.7538
1.5121e+09,30/10/2017,90,2.717
1.5121e+09,30/10/2017,90,2.8179
1.5121e+09,30/10/2017,90,2.9274
1.5121e+09,30/10/2017,90,2.961
1.5121e+09,30/10/2017,90,2.8314
1.5121e+09,30/10/2017,90,2.9105
1.5121e+09,30/10/2017,90,3.0193
1.5121e+09,30/10/2017,90,2.9045
1.5121e+09,30/10/2017,90,2.9646
1.5121e+09,30/10/2017,90,2.8395
1.5121e+09,30/10/2017,90,2.6636
1.5121e+09,30/10/2017,90,2.9052
1.5121e+09,30/10/2017,90,2.9713
1.5122e+09,30/10/2017,90,2.736
1.5122e+09,30/10/2017,90,2.9455
1.5122e+09,30/10/2017,90,2.9081
1.5122e+09,30/10/2017,90,2.8018
1.5122e+09,30/10/2017,90,3.2429
1.5122e+09,30/10/2017,90,2.8126
1.5122e+09,30/10/2017,90,2.8225
1.5122e+09,30/10/2017,90,2.8785
1.5122e+09,30/10/2017,90,2.8043
1.5122e+09,30/10/2017,90,2.8894
1.5122e+09,30/10/2017,90,2.9382
1.5122e+09,30/10/2017,90,2.7339
1.5122e+09,30/10/2017,90,2.7476
1.5122e+09,30/10/2017,90,2.9562
1.5122e+09,30/10/2017,90,3.0247
1.5122e+09,30/10/2017,90,3.0299
1.5122e+09,30/10/2017,90,2.8479
1.5122e+09,30/10/2017,90,2.8028
1.5123e+09,30/10/2017,90,2.9777
1.5123e+09,30/10/2017,90,2.9276
1.5123e+09,30/10/2017,90,3.0062
1.5123e+09,30/10/2017,90,3.0711
1.5123e+09,30/10/2017,90,2.8606
1.5123e+09,30/10/2017,90,3.2534
1.5123e+09,30/10/2017,90,2.9199
1.5123e+09,30/10/2017,90,2.8974
1.5123e+09,30/10/2017,90,2.9171
1.5123e+09,30/10/2017,90,2.9655
1.5123e+09,30/10/2017,90,2.8911
1.5123e+09,30/10/2017,90,3.2134
1.5123e+09,30/10/2017,90,2.8974
1.5123e+09,30/10/2017,90,2.8335
1.5123e+09,30/10/2017,90,2.8303
1.5123e+09,30/10/2017,90,2.8804
1.5123e+09,30/10/2017,90,3.0432
1.5123e+09,30/10/2017,90,2.9169
1.5123e+09,30/10/2017,90,2.9021
1.5124e+09,30/10/2017,90,2.8928
1.5124e+09,30/10/2017,90,3.0132
1.5124e+09,30/10/2017,90,2.8496
1.5124e+09,30/10/2017,90,3.1726
1.5124e+09,30/10/2017,90,3.012
1.5124e+09,30/10/2017,90,3.0476
1.5124e+09,30/10/2017,90,3.147
1.5124e+09,30/10/2017,90,3.0297
1.5124e+09,30/10/2017,90,2.7881
1.5124e+09,30/10/2017,90,2.9716
1.5124e+09,30/10/2017,90,2.8756
1.5124e+09,30/10/2017,90,2.7981
1.5124e+09,30/10/2017,90,2.8946
1.5124e+09,30/10/2017,90,3.016
1.5124e+09,30/10/2017,90,2.8092
1.5124e+09,30/10/2017,90,2.8812
