Cut?,Counts,eventNumber,runNumber,Type,Target,Energy
Cut,1.23573846e+05,911,332,charge,Al-Al-4kV,1.238435
Cut,4.05180185e+05,912,332,charge,Al-Al-4kV,4.0606435
Cut,1.50848814e+05,916,332,charge,Al-Al-4kV,1.5117799
Cut,1.51955871e+05,919,332,charge,Al-Al-4kV,1.5228746
Cut,1.8428835e+05,923,332,charge,Al-Al-4kV,1.8469049
Cut,1.45327008e+05,924,332,charge,Al-Al-4kV,1.4564413
Cut,1.5647887e+05,925,332,charge,Al-Al-4kV,1.5682033
Cut,1.54871356e+05,928,332,charge,Al-Al-4kV,1.5520931
Cut,2.0085298e+05,933,332,charge,Al-Al-4kV,2.0129127
Cut,1.56027165e+05,934,332,charge,Al-Al-4kV,1.5636764
Cut,1.71400107e+05,936,332,charge,Al-Al-4kV,1.7177413
Cut,1.52187126e+05,939,332,charge,Al-Al-4kV,1.5251922
Cut,1.4649855e+05,942,332,charge,Al-Al-4kV,1.4681823
Cut,1.57081932e+05,943,332,charge,Al-Al-4kV,1.5742471
Cut,1.64877611e+05,944,332,charge,Al-Al-4kV,1.652374
Cut,1.33575338e+05,946,332,charge,Al-Al-4kV,1.3386682
Cut,1.53630008e+05,951,332,charge,Al-Al-4kV,1.5396525
Cut,3.92928837e+05,961,332,charge,Al-Al-4kV,3.9378626
Cut,1.40646298e+05,969,332,charge,Al-Al-4kV,1.4095321
Cut,1.1576914e+05,972,332,charge,Al-Al-4kV,1.1602176
Cut,2.42601941e+05,973,332,charge,Al-Al-4kV,2.4313133
Cut,1.46964127e+05,975,332,charge,Al-Al-4kV,1.4728482
Cut,1.41156187e+05,976,332,charge,Al-Al-4kV,1.4146421
Cut,1.53034233e+05,979,332,charge,Al-Al-4kV,1.5336818
Cut,1.43831911e+05,980,332,charge,Al-Al-4kV,1.4414577
Cut,1.52033763e+05,981,332,charge,Al-Al-4kV,1.5236552
Cut,1.48462744e+05,987,332,charge,Al-Al-4kV,1.4878671
Cut,1.55665445e+05,989,332,charge,Al-Al-4kV,1.5600513
Cut,1.39674265e+05,991,332,charge,Al-Al-4kV,1.3997905
Cut,3.3143755e+05,992,332,charge,Al-Al-4kV,3.3216079
Cut,1.64735235e+05,995,332,charge,Al-Al-4kV,1.6509471
Cut,1.39805404e+05,997,332,charge,Al-Al-4kV,1.4011048
Cut,1.51570353e+05,999,332,charge,Al-Al-4kV,1.519011
Cut,1.99155165e+05,1002,332,charge,Al-Al-4kV,1.9958975
Cut,2.83723625e+05,1005,332,charge,Al-Al-4kV,2.8434275
Cut,1.54157644e+05,1006,332,charge,Al-Al-4kV,1.5449404
Cut,1.75832809e+05,1010,332,charge,Al-Al-4kV,1.762165
Cut,2.46441284e+05,1012,332,charge,Al-Al-4kV,2.4697905
Cut,1.60523498e+05,1019,332,charge,Al-Al-4kV,1.6087378
Cut,1.60833881e+05,1023,332,charge,Al-Al-4kV,1.6118484
Cut,2.61327443e+05,1024,332,charge,Al-Al-4kV,2.618977
Cut,1.38126405e+05,1027,332,charge,Al-Al-4kV,1.3842782
Cut,1.47185321e+05,1031,332,charge,Al-Al-4kV,1.475065
Cut,1.48145369e+05,1032,332,charge,Al-Al-4kV,1.4846864
Cut,1.4844492e+05,1035,332,charge,Al-Al-4kV,1.4876885
Cut,1.7330683e+05,1038,332,charge,Al-Al-4kV,1.7368501
Cut,3.02300099e+05,1040,332,charge,Al-Al-4kV,3.0295976
Cut,1.44967599e+05,1041,332,charge,Al-Al-4kV,1.4528394
Cut,1.43845558e+05,1043,332,charge,Al-Al-4kV,1.4415945
Cut,1.00056654e+05,1046,332,charge,Al-Al-4kV,1.0027499
