totalCharge,run
2.85629781e+05,328
2.65750982e+05,328
3.74342994e+05,328
2.62396539e+05,328
3.08264832e+05,328
2.92023674e+05,328
2.91806421e+05,328
3.3202404e+05,328
3.39079786e+05,328
3.55479721e+05,328
3.14204583e+05,328
2.84518358e+05,328
3.02569778e+05,328
2.84271121e+05,328
3.33684259e+05,328
2.65416826e+05,328
3.39354798e+05,328
2.35842162e+05,328
2.85379773e+05,328
3.46582618e+05,328
2.43049252e+05,328
3.30563742e+05,328
3.35333433e+05,328
3.83130302e+05,328
2.70316346e+05,328
3.32320942e+05,328
2.88544223e+05,328
3.22374572e+05,328
3.46756426e+05,328
3.06411576e+05,328
3.16399513e+05,328
2.78192105e+05,328
2.78460533e+05,328
2.53657387e+05,328
3.26103503e+05,328
3.88916407e+05,328
3.0119095e+05,328
3.40901879e+05,328
3.17792166e+05,328
2.92103734e+05,328
3.00362418e+05,328
4.04091512e+05,328
3.26068407e+05,328
2.89946316e+05,328
2.95171865e+05,328
3.09001484e+05,328
2.917508e+05,328
2.67370958e+05,328
6.07334043e+05,328
3.5902317e+05,328
3.57611233e+05,328
3.40098221e+05,328
2.88962839e+05,328
6.60768404e+05,328
3.80495206e+05,328
2.61771559e+05,328
2.5876662e+05,328
3.07352155e+05,328
2.92060739e+05,328
2.91478631e+05,328
3.33038787e+05,328
2.81468603e+05,328
2.8513561e+05,328
3.32253093e+05,328
3.15031215e+05,328
3.69856081e+05,328
3.54106401e+05,328
3.03971361e+05,328
2.70608514e+05,328
2.95462714e+05,328
3.3419988e+05,328
2.46026354e+05,328
2.97499102e+05,328
2.71940815e+05,328
3.05989022e+05,328
2.88415678e+05,328
2.57027033e+05,328
2.50483392e+05,328
3.37553707e+05,328
3.04816315e+05,328
3.22399871e+05,328
3.75624616e+05,328
2.51820072e+05,328
3.26086731e+05,328
2.714862e+05,328
3.23741092e+05,328
3.03214355e+05,328
3.4758303e+05,328
3.17981544e+05,328
2.81220292e+05,328
2.8374234e+05,328
2.67159565e+05,328
4.19417362e+05,328
3.11638397e+05,328
3.37451456e+05,328
4.77479546e+05,328
2.48572318e+05,328
3.64202493e+05,328
4.30182952e+05,328
3.47400927e+05,328
3.62037202e+05,328
3.48567479e+05,328
3.08192778e+05,328
4.05334339e+05,328
3.14826729e+05,328
3.0772436e+05,328
2.85882344e+05,328
3.10468637e+05,328
2.04216392e+05,328
3.25796765e+05,328
3.31913516e+05,328
3.35109075e+05,328
2.90027963e+05,328
3.51390078e+05,328
2.93018452e+05,328
2.91353235e+05,328
2.68621785e+05,328
3.33033742e+05,328
2.71155488e+05,328
2.87837352e+05,328
3.38263753e+05,328
3.3666268e+05,328
2.84915922e+05,328
3.29875408e+05,328
2.6879595e+05,328
2.90695113e+05,328
2.46625063e+05,328
3.25133674e+05,328
3.12669014e+05,328
2.92005818e+05,328
3.30440482e+05,328
2.37140533e+05,328
2.9930589e+05,328
3.32337998e+05,328
3.70212335e+05,328
3.36446131e+05,328
3.10988328e+05,328
3.02731154e+05,328
2.89929163e+05,328
4.12213253e+05,328
2.92461519e+05,328
3.38724351e+05,328
3.35009933e+05,328
2.85846019e+05,328
3.46256112e+05,328
2.83895802e+05,328
3.2188001e+05,328
3.16714087e+05,328
3.71222862e+05,328
3.10469044e+05,328
3.37410242e+05,328
2.82943528e+05,328
3.24018418e+05,328
3.1141607e+05,328
3.68754185e+05,328
3.8607368e+05,328
2.78654734e+05,328
3.41942326e+05,328
2.96727006e+05,328
3.35090861e+05,328
3.18286283e+05,328
2.80549773e+05,328
3.25730663e+05,328
3.74958606e+05,328
3.24094002e+05,328
2.64426745e+05,328
1.88205878e+05,328
3.17981849e+05,328
2.96845429e+05,328
3.2444818e+05,328
3.33396117e+05,328
3.03562195e+05,328
2.74474813e+05,328
2.6939928e+05,328
3.62654407e+05,328
2.17560358e+05,328
3.08385171e+05,328
3.66688544e+05,328
3.91007504e+05,328
2.70624358e+05,328
3.85272002e+05,328
3.63349407e+05,328
1.89185337e+05,328
3.24483118e+05,328
3.66008171e+05,328
2.39418393e+05,328
3.18294092e+05,328
2.95522501e+05,328
3.51268056e+05,328
6.73673363e+05,328
3.16170895e+05,328
3.7456035e+05,328
4.17633163e+05,328
2.80478406e+05,328
3.15595351e+05,328
3.89747595e+05,328
4.11231577e+05,328
3.84207368e+05,328
3.43805291e+05,328
3.46772666e+05,328
3.32933511e+05,328
2.76293214e+05,328
3.13685008e+05,328
3.00377562e+05,328
3.53563616e+05,328
3.87885967e+05,328
3.69230602e+05,328
2.83684097e+05,328
3.19155228e+05,328
3.63223996e+05,328
7.24430143e+05,328
3.58562546e+05,328
3.97764609e+05,328
3.20728685e+05,328
3.01334616e+05,328
4.26627878e+05,328
3.34027468e+05,328
