rmsLongitudinal,run
1.0635092,325
1.0618736,325
0.97891999,325
0.86096317,325
1.1719189,325
0.98117097,325
1.078599,325
0.70512465,325
0.99983216,325
1.1159693,325
1.0233645,325
0.98608073,325
0.94918936,325
0.82373555,325
0.7551846,325
0.44077404,325
0.60860212,325
0.97336691,325
0.90932581,325
0.65861238,325
0.6945603,325
0.7672766,325
1.1307222,325
0.48187052,325
0.55994646,325
1.0053716,325
0.78115281,325
0.44667057,325
1.0876978,325
1.1148199,325
1.0476551,325
0.71828034,325
0.96603243,325
1.003704,325
0.9048693,325
0.91895678,325
1.0192973,325
0.9954866,325
1.0156972,325
1.0279753,325
0.41177771,325
0.87406367,325
0.75450783,325
1.0712846,325
0.97972769,325
0.87644165,325
0.9133421,325
0.92177235,325
0.87759993,325
0.27182907,325
0.98723528,325
0.94520273,325
0.55934954,325
0.8923297,325
0.85466088,325
0.61730154,325
1.010293,325
1.0194308,325
0.91683584,325
1.099619,325
0.84946737,325
0.96304709,325
0.60061148,325
0.85604529,325
0.77093156,325
0.74098006,325
1.0187479,325
1.0449257,325
0.95063389,325
0.97367091,325
0.80373702,325
0.75063886,325
0.76734611,325
1.0768542,325
1.0828676,325
1.0351552,325
0.46968041,325
1.0186372,325
1.1162789,325
1.1390139,325
0.95293232,325
0.97684147,325
1.068195,325
0.30136615,325
1.0168596,325
0.89474419,325
0.93417664,325
0.76076507,325
0.8763279,325
0.82408734,325
1.031812,325
0.85759645,325
0.96739683,325
0.97516815,325
1.0164699,325
1.11569,325
0.89765071,325
0.51961567,325
0.78601392,325
0.88699032,325
0.97470051,325
0.99837186,325
0.84652543,325
0.55536489,325
0.97524441,325
0.90598317,325
0.80741671,325
0.95467201,325
0.67359256,325
0.64731515,325
1.0595735,325
0.69254989,325
0.82716373,325
1.0098672,325
0.96290839,325
1.1378757,325
1.0118254,325
0.72178733,325
1.1801778,325
1.0922369,325
1.0440273,325
1.1287929,325
0.99681515,325
0.3812187,325
0.79088904,325
0.77998314,325
1.0142248,325
1.1326498,325
1.0829988,325
0.72362012,325
0.96525158,325
0.95283822,325
1.0010815,325
1.1918222,325
0.72154116,325
0.95564504,325
0.84412928,325
0.9812823,325
1.1007745,325
0.79824746,325
1.0824436,325
1.0833816,325
0.85417348,325
0.734013,325
0.99662671,325
1.1036836,325
1.1357246,325
0.96238925,325
0.89021229,325
1.0173754,325
0.61713789,325
0.5266513,325
0.97762842,325
1.0451476,325
1.0126321,325
1.0376853,325
0.94725077,325
0.9614766,325
1.0057826,325
1.1385886,325
0.72824576,325
0.63502855,325
0.80704966,325
0.80513595,325
1.0625833,325
1.0847203,325
0.25099367,325
0.95977329,325
1.1117206,325
0.66533139,325
0.91851377,325
1.1897288,325
1.0962053,325
0.87210369,325
0.9699371,325
1.0695933,325
1.0807702,325
0.86927213,325
1.1830968,325
0.98279142,325
1.1206858,325
0.81217263,325
1.1260067,325
1.008486,325
0.92208942,325
1.0901028,325
0.87658041,325
0.96818813,325
0.99455724,325
0.43714577,325
0.87918323,325
0.80622216,325
0.70637496,325
0.29891077,325
1.0951987,325
1.1030152,325
0.9881417,325
1.0042807,325
1.0233736,325
1.0245299,325
0.3878928,325
0.66951988,325
0.99845655,325
0.92769411,325
1.1240437,325
1.0546739,325
0.57615276,325
0.78267785,325
1.0427346,325
1.074554,325
0.915391,325
0.97351175,325
1.0150653,325
0.73167275,325
0.82255981,325
0.75763268,325
0.99883377,325
0.88958627,325
0.77763275,325
1.1084254,325
1.0049753,325
0.51952563,325
0.9579274,325
1.1058284,325
1.0953422,325
1.0840231,325
0.98978835,325
0.7127503,325
1.0081883,325
1.0726367,325
1.0549842,325
1.0136068,325
0.55423648,325
0.9309746,325
0.92065708,325
0.89188392,325
1.0152491,325
0.93394717,325
1.0258446,325
1.0580517,325
0.96559971,325
1.094244,325
1.0520225,325
0.90768852,325
1.0942039,325
1.0423523,325
1.0113607,325
1.1001214,325
1.028155,325
1.0754142,325
0.49314058,325
0.87854835,325
0.96354152,325
0.77934964,325
0.29977975,325
1.1663233,325
0.78374216,325
0.96583142,325
0.91841813,325
1.1304566,325
1.1299047,325
0.94370359,325
0.38379232,325
0.98675837,325
0.74147891,325
0.94414352,325
0.92774406,325
0.88858986,325
1.0848652,325
1.0455278,325
0.65433384,325
0.54730932,325
0.83596871,325
0.97859658,325
0.42946574,325
0.96807169,325
0.94070103,325
1.0191049,325
0.64645923,325
1.0628253,325
0.85601771,325
0.98325047,325
1.0872927,325
1.0027775,325
0.60561012,325
0.88067101,325
0.80772835,325
0.80239117,325
0.95061718,325
0.86205393,325
1.040419,325
1.0157151,325
1.0541545,325
1.1292064,325
0.89645258,325
1.0106331,325
0.85770069,325
1.0023566,325
0.98068003,325
0.25393036,325
0.8334984,325
0.83417599,325
0.70958562,325
1.0880887,325
0.99069834,325
1.0441611,325
0.54828141,325
0.80524211,325
1.0159796,325
0.8662622,325
0.78203681,325
0.83131842,325
0.99185006,325
1.1435588,325
0.94394811,325
1.158022,325
0.57811808,325
