hits,run
160,333
58,333
49,333
88,333
56,333
63,333
112,333
49,333
60,333
55,333
59,333
111,333
60,333
74,333
52,333
39,333
83,333
65,333
74,333
63,333
102,333
128,333
57,333
52,333
51,333
54,333
58,333
41,333
116,333
65,333
118,333
49,333
48,333
54,333
101,333
62,333
50,333
61,333
55,333
58,333
46,333
64,333
36,333
115,333
121,333
281,333
88,333
61,333
72,333
36,333
55,333
93,333
48,333
28,333
49,333
60,333
53,333
60,333
57,333
62,333
54,333
47,333
56,333
79,333
52,333
52,333
202,333
50,333
62,333
61,333
57,333
94,333
51,333
62,333
49,333
52,333
68,333
43,333
138,333
58,333
65,333
57,333
119,333
69,333
55,333
88,333
68,333
120,333
73,333
61,333
67,333
56,333
53,333
59,333
47,333
46,333
108,333
54,333
57,333
49,333
54,333
60,333
53,333
58,333
54,333
39,333
60,333
61,333
63,333
33,333
57,333
104,333
69,333
56,333
57,333
57,333
42,333
61,333
57,333
60,333
55,333
58,333
43,333
64,333
50,333
54,333
80,333
50,333
175,333
48,333
57,333
57,333
130,333
57,333
82,333
102,333
64,333
76,333
57,333
52,333
106,333
48,333
56,333
56,333
51,333
42,333
57,333
41,333
114,333
136,333
55,333
43,333
55,333
56,333
46,333
49,333
49,333
51,333
36,333
34,333
48,333
38,333
59,333
53,333
62,333
57,333
56,333
57,333
51,333
64,333
61,333
53,333
151,333
42,333
53,333
109,333
45,333
54,333
64,333
70,333
46,333
51,333
40,333
60,333
60,333
46,333
114,333
69,333
47,333
59,333
129,333
62,333
51,333
41,333
68,333
45,333
50,333
55,333
95,333
46,333
53,333
42,333
55,333
164,333
16,333
75,333
49,333
219,333
130,333
58,333
56,333
55,333
39,333
64,333
41,333
60,333
123,333
55,333
57,333
84,333
50,333
54,333
58,333
56,333
125,333
55,333
68,333
50,333
55,333
51,333
56,333
37,333
57,333
68,333
57,333
195,333
47,333
48,333
83,333
100,333
116,333
54,333
107,333
124,333
42,333
48,333
38,333
56,333
57,333
127,333
48,333
55,333
58,333
50,333
53,333
47,333
68,333
58,333
56,333
49,333
54,333
118,333
59,333
52,333
63,333
74,333
58,333
66,333
60,333
52,333
60,333
52,333
146,333
58,333
58,333
59,333
55,333
55,333
49,333
52,333
63,333
151,333
77,333
57,333
52,333
59,333
59,333
54,333
59,333
46,333
51,333
55,333
53,333
62,333
53,333
102,333
58,333
61,333
60,333
52,333
44,333
119,333
52,333
43,333
57,333
148,333
54,333
57,333
46,333
186,333
50,333
53,333
52,333
93,333
46,333
93,333
50,333
47,333
58,333
57,333
56,333
48,333
61,333
63,333
47,333
59,333
41,333
52,333
56,333
58,333
63,333
53,333
176,333
47,333
154,333
61,333
66,333
53,333
46,333
62,333
36,333
64,333
168,333
170,333
33,333
33,333
52,333
63,333
51,333
63,333
164,333
32,333
98,333
43,333
66,333
116,333
50,333
34,333
50,333
47,333
61,333
49,333
60,333
53,333
66,333
160,333
53,333
140,333
52,333
60,333
53,333
56,333
46,333
73,333
51,333
54,333
50,333
58,333
60,333
66,333
54,333
51,333
56,333
31,333
56,333
60,333
48,333
218,333
71,333
46,333
54,333
64,333
61,333
59,333
56,333
8,333
114,333
58,333
154,333
66,333
50,333
52,333
70,333
59,333
47,333
59,333
95,333
62,333
51,333
50,333
55,333
46,333
66,333
181,333
47,333
119,333
44,333
85,333
54,333
115,333
56,333
52,333
57,333
121,333
57,333
50,333
90,333
48,333
58,333
70,333
38,333
123,333
47,333
50,333
64,333
54,333
48,333
71,333
62,333
57,333
59,333
57,333
57,333
60,333
50,333
59,333
59,333
66,333
59,333
60,333
50,333
55,333
113,333
107,333
54,333
33,333
63,333
68,333
49,333
63,333
56,333
63,333
56,333
62,333
59,333
56,333
53,333
46,333
55,333
138,333
58,333
45,333
57,333
52,333
64,333
45,333
73,333
25,333
67,333
62,333
57,333
48,333
47,333
57,333
56,333
47,333
68,333
48,333
45,333
62,333
57,333
46,333
85,333
61,333
58,333
143,333
117,333
64,333
50,333
124,333
60,333
63,333
60,333
62,333
56,333
33,333
63,333
116,333
50,333
56,333
57,333
47,333
38,333
63,333
49,333
57,333
53,333
52,333
39,333
61,333
61,333
48,333
128,333
137,333
55,333
60,333
59,333
51,333
50,333
56,333
55,333
58,333
56,333
62,333
105,333
50,333
58,333
85,333
51,333
112,333
63,333
62,333
54,333
48,333
57,333
55,333
55,333
64,333
57,333
59,333
32,333
60,333
65,333
66,333
50,333
110,333
61,333
106,333
69,333
61,333
56,333
94,333
54,333
79,333
93,333
54,333
61,333
56,333
62,333
137,333
97,333
60,333
63,333
76,333
55,333
54,333
35,333
52,333
63,333
62,333
133,333
70,333
51,333
67,333
56,333
134,333
58,333
94,333
61,333
63,333
62,333
54,333
54,333
48,333
48,333
141,333
59,333
43,333
54,333
40,333
54,333
55,333
65,333
50,333
143,333
54,333
50,333
48,333
60,333
60,333
66,333
55,333
64,333
48,333
50,333
59,333
50,333
51,333
53,333
65,333
205,333
59,333
58,333
59,333
54,333
51,333
49,333
46,333
50,333
64,333
49,333
63,333
51,333
49,333
66,333
62,333
48,333
74,333
65,333
63,333
61,333
48,333
41,333
36,333
63,333
58,333
69,333
60,333
102,333
57,333
56,333
51,333
67,333
43,333
61,333
40,333
64,333
58,333
51,333
58,333
57,333
62,333
62,333
60,333
52,333
56,333
56,333
45,333
60,333
63,333
108,333
60,333
49,333
49,333
60,333
112,333
97,333
49,333
80,333
182,333
53,333
38,333
56,333
42,333
69,333
24,333
61,333
68,333
50,333
53,333
111,333
59,333
52,333
115,333
48,333
59,333
55,333
61,333
114,333
255,333
201,333
55,333
53,333
123,333
56,333
55,333
56,333
63,333
55,333
115,333
51,333
71,333
193,333
56,333
52,333
56,333
92,333
59,333
60,333
54,333
69,333
54,333
50,333
68,333
71,333
71,333
99,333
36,333
117,333
45,333
61,333
54,333
28,333
46,333
60,333
54,333
60,333
51,333
44,333
63,333
58,333
52,333
41,333
112,333
61,333
103,333
134,333
50,333
162,333
94,333
56,333
50,333
41,333
61,333
57,333
55,333
53,333
42,333
56,333
66,333
61,333
51,333
55,333
51,333
292,333
52,333
64,333
39,333
56,333
45,333
42,333
46,333
55,333
59,333
182,333
42,333
65,333
63,333
51,333
87,333
73,333
48,333
56,333
60,333
101,333
71,333
56,333
54,333
46,333
47,333
68,333
89,333
50,333
115,333
94,333
38,333
52,333
59,333
51,333
51,333
55,333
52,333
61,333
63,333
54,333
60,333
56,333
16,333
100,333
43,333
110,333
51,333
71,333
61,333
163,333
62,333
92,333
54,333
50,333
46,333
42,333
97,333
58,333
24,333
53,333
52,333
48,333
57,333
141,333
57,333
116,333
49,333
53,333
55,333
54,333
59,333
58,333
96,333
35,333
42,333
58,333
50,333
53,333
132,333
163,333
60,333
68,333
63,333
49,333
75,333
127,333
134,333
63,333
64,333
58,333
39,333
58,333
128,333
55,333
66,333
60,333
49,333
59,333
62,333
67,333
60,333
49,333
121,333
52,333
97,333
45,333
127,333
47,333
53,333
55,333
103,333
52,333
54,333
48,333
65,333
43,333
127,333
129,333
64,333
64,333
66,333
50,333
69,333
69,333
66,333
62,333
61,333
59,333
54,333
55,333
70,333
51,333
56,333
60,333
60,333
58,333
55,333
43,333
62,333
64,333
59,333
54,333
101,333
121,333
165,333
55,333
52,333
138,333
64,333
46,333
66,333
175,333
50,333
51,333
78,333
133,333
58,333
63,333
58,333
51,333
119,333
56,333
55,333
64,333
61,333
54,333
54,333
58,333
43,333
57,333
63,333
53,333
111,333
51,333
58,333
66,333
71,333
50,333
55,333
33,333
64,333
53,333
113,333
64,333
131,333
54,333
116,333
64,333
60,333
38,333
60,333
42,333
59,333
41,333
60,333
62,333
64,333
45,333
61,333
52,333
57,333
55,333
65,333
168,333
48,333
117,333
55,333
50,333
128,333
64,333
66,333
173,333
52,333
61,333
50,333
61,333
59,333
57,333
43,333
135,333
52,333
66,333
56,333
57,333
58,333
52,333
52,333
46,333
47,333
105,333
39,333
60,333
68,333
54,333
52,333
45,333
58,333
69,333
40,333
52,333
111,333
69,333
44,333
45,333
63,333
46,333
56,333
116,333
60,333
115,333
41,333
60,333
62,333
60,333
66,333
61,333
41,333
59,333
57,333
60,333
57,333
109,333
112,333
55,333
59,333
120,333
63,333
49,333
56,333
65,333
55,333
55,333
55,333
61,333
58,333
166,333
63,333
60,333
33,333
52,333
53,333
52,333
40,333
47,333
59,333
120,333
129,333
68,333
53,333
60,333
50,333
55,333
58,333
57,333
52,333
56,333
67,333
87,333
55,333
62,333
63,333
100,333
186,333
112,333
55,333
53,333
217,333
103,333
40,333
66,333
134,333
156,333
65,333
50,333
62,333
63,333
50,333
66,333
57,333
61,333
26,333
55,333
44,333
54,333
