eccentricity,run
1.2739015,325
1.0704905,325
1.1875217,325
1.0811186,325
1.2188135,325
1.2834128,325
1.1273405,325
1.2302719,325
1.1180595,325
1.0379086,325
1.085821,325
1.0553364,325
1.1814046,325
1.0514929,325
1.1653028,325
1.2335455,325
1.0688899,325
1.0313247,325
1.16139,325
1.0186626,325
1.0646169,325
1.1093759,325
1.0565782,325
1.1849124,325
1.1060356,325
1.2650739,325
1.0934558,325
1.0656066,325
1.0365025,325
1.1856894,325
1.0555316,325
1.0980278,325
1.0301811,325
1.1094502,325
1.1503163,325
1.2755724,325
1.1442483,325
1.0579058,325
1.1259806,325
1.142847,325
1.0390924,325
1.1323839,325
1.1221513,325
1.1322377,325
1.0736675,325
1.0742413,325
1.1489273,325
1.0343949,325
1.1061261,325
1.1312729,325
1.120433,325
1.1863496,325
1.1068763,325
1.1873633,325
1.1368904,325
1.0212531,325
1.0864051,325
1.1843612,325
1.1441181,325
1.1339706,325
1.1882667,325
1.2301622,325
1.0904593,325
1.1428776,325
1.1154678,325
1.1356679,325
1.158658,325
1.1677854,325
1.1820627,325
1.1003284,325
1.0319966,325
1.033491,325
1.2257266,325
1.0497649,325
1.1515258,325
1.0681004,325
1.0995635,325
1.052373,325
1.0107465,325
1.0880549,325
1.1146125,325
1.2264966,325
1.0780831,325
1.0460001,325
1.1276685,325
1.0460097,325
1.1874315,325
1.2462644,325
1.027994,325
1.1508581,325
1.0361967,325
1.2128058,325
1.0805348,325
1.1977966,325
1.101025,325
1.2139281,325
1.0914586,325
1.1942661,325
1.1784675,325
1.1899879,325
1.1749798,325
1.1572837,325
1.060425,325
1.1633315,325
1.0626259,325
1.0566031,325
1.0627069,325
1.1174615,325
1.0628444,325
1.1070713,325
1.0776705,325
1.0670202,325
1.0813842,325
1.1643476,325
1.0588403,325
1.1560893,325
1.038434,325
1.1619445,325
1.1148432,325
1.1721837,325
1.0939389,325
1.1180452,325
1.2412369,325
1.27742,325
1.0059952,325
1.0863925,325
1.1369435,325
1.1325339,325
1.1167746,325
1.075776,325
1.1662198,325
1.2154831,325
1.0796759,325
1.0726662,325
1.2446571,325
1.0260124,325
1.0567216,325
1.1854521,325
1.2936492,325
1.1517304,325
1.0476528,325
1.1661413,325
1.0839208,325
1.1074111,325
1.0495432,325
1.0246202,325
1.0230828,325
1.0052249,325
1.1096508,325
1.0780925,325
1.1511485,325
1.226685,325
1.1399074,325
1.0215921,325
1.130095,325
1.1077256,325
1.0667403,325
1.2319737,325
1.0730173,325
1.0452078,325
1.1050414,325
1.0593104,325
1.0920151,325
1.2005046,325
1.0921868,325
1.0833292,325
1.1027762,325
1.176262,325
1.191246,325
1.0439798,325
1.1874696,325
1.0861751,325
1.119696,325
1.0437838,325
1.0960004,325
1.0819475,325
1.1578738,325
1.0673288,325
1.1344098,325
1.2241277,325
1.1052065,325
1.1131888,325
1.1374542,325
1.0589787,325
1.2173557,325
1.1236391,325
1.1664217,325
1.1093085,325
1.0776242,325
1.0150436,325
1.0697069,325
