lengthDivRmsTrans,run
5.0546173,328
6.0412309,328
5.7264454,328
5.0340409,328
6.0865118,328
6.2470256,328
5.0397439,328
5.9027195,328
5.4112346,328
4.6765489,328
4.3091936,328
5.0595459,328
5.5151785,328
5.3414465,328
5.2677961,328
5.2194728,328
4.5542772,328
5.5479018,328
5.7082064,328
5.562917,328
5.6057776,328
6.1486894,328
5.0678411,328
6.6000047,328
6.0925289,328
5.5168667,328
6.0324905,328
7.3835344,328
5.3843602,328
5.8253922,328
4.1989366,328
4.3688219,328
5.039028,328
5.8637367,328
5.072193,328
6.0142321,328
5.5543173,328
5.4808348,328
6.2943688,328
5.5292212,328
5.2850357,328
6.5261103,328
5.9689573,328
7.3493711,328
4.7517736,328
6.4906547,328
5.3114361,328
5.8785804,328
5.2855974,328
5.8033496,328
5.6961613,328
4.5699613,328
5.4320088,328
5.5970511,328
5.9528322,328
5.5673142,328
6.3096882,328
5.5558208,328
6.5447154,328
5.3774284,328
5.2175967,328
5.0955072,328
4.9190735,328
5.5092753,328
6.2313351,328
5.8643607,328
5.0401397,328
6.3296915,328
7.0174196,328
6.2452003,328
5.1893373,328
5.7999487,328
5.3135935,328
5.8103135,328
5.9396497,328
6.0874038,328
6.0352312,328
6.4838949,328
5.7869285,328
5.5204909,328
5.5614845,328
5.5230719,328
6.1842486,328
4.5059843,328
5.6865948,328
4.4221676,328
5.8676918,328
5.8490507,328
6.8902036,328
5.0679603,328
6.1189813,328
6.6993434,328
5.7457742,328
5.1633263,328
5.4064703,328
5.9521895,328
5.4165981,328
5.5986309,328
6.0902565,328
5.531774,328
5.1771966,328
6.7541177,328
6.4231146,328
5.5258415,328
6.2404293,328
5.5059479,328
4.5105646,328
6.463204,328
5.1323029,328
6.339622,328
6.1464555,328
5.7421149,328
5.2112032,328
5.9903697,328
5.8043291,328
6.0111221,328
4.6603622,328
5.5013309,328
6.7115678,328
5.7435636,328
5.9951508,328
5.7388372,328
5.5986258,328
5.502648,328
5.421642,328
5.4603822,328
5.2746446,328
4.9259813,328
5.4732722,328
5.7999359,328
5.2295232,328
5.6664482,328
5.8032586,328
5.5804493,328
5.6467416,328
5.334,328
6.2881943,328
5.5570652,328
6.0620495,328
5.1904781,328
5.2133272,328
5.9330256,328
5.8251352,328
5.8674255,328
5.95881,328
5.7828503,328
6.5630736,328
5.8468877,328
6.0833201,328
5.4445988,328
6.47162,328
6.2661357,328
6.5435819,328
5.209957,328
5.9396782,328
6.5528947,328
6.1261045,328
5.6635485,328
6.064775,328
5.3840159,328
6.6481244,328
6.131504,328
5.7434917,328
5.9751479,328
6.5394444,328
6.5399589,328
6.0819693,328
6.1658161,328
5.5444476,328
6.833085,328
5.6660007,328
5.1691813,328
5.9618317,328
6.1747734,328
5.138866,328
5.109497,328
5.7902214,328
4.6477151,328
5.300142,328
6.8584758,328
5.7861483,328
5.4075194,328
5.8780781,328
5.4326816,328
7.0475539,328
5.9492394,328
5.4453205,328
6.1577577,328
6.4675485,328
5.7353559,328
6.6727978,328
5.1651928,328
5.1290937,328
5.5296812,328
4.9704347,328
5.9260502,328
5.0929837,328
4.6046902,328
5.1131416,328
5.7404727,328
5.0523616,328
5.8934086,328
6.8716115,328
5.7775895,328
4.4272244,328
5.2583827,328
5.5184198,328
4.7169953,328
5.0558289,328
5.3549952,328
5.2294432,328
6.3912983,328
5.9972064,328
5.1086762,328
6.5759624,328
4.8272938,328
5.0923523,328
6.1633768,328
5.4467527,328
5.6573072,328
5.9133245,328
5.7904512,328
7.7383916,328
5.3082854,328
6.0992564,328
5.7222862,328
5.5392268,328
5.7780619,328
6.3090955,328
6.0265084,328
4.9037421,328
5.3882828,328
4.9191985,328
6.3027197,328
5.6905877,328
5.4630848,328
6.2619015,328
6.1884102,328
5.491169,328
6.6361624,328
6.0084127,328
5.6935283,328
4.7727359,328
5.7428451,328
5.2266469,328
5.1428668,328
5.4130239,328
6.440233,328
5.4983575,328
6.9865261,328
6.3288008,328
6.9180487,328
5.8160713,328
7.8054917,328
4.8902283,328
6.2361666,328
6.0849827,328
5.1041079,328
5.3077063,328
4.9402876,328
5.1951773,328
5.5064608,328
4.5878821,328
5.2114168,328
5.7715494,328
5.9723301,328
5.083559,328
5.0004686,328
5.6922921,328
6.1808589,328
6.8280227,328
5.6196089,328
5.9139317,328
6.3017829,328
5.7620099,328
5.7097924,328
6.9185695,328
5.631577,328
5.8152847,328
6.9530708,328
5.8743977,328
5.2768838,328
5.1990197,328
5.1507449,328
5.5243956,328
7.634512,328
5.5003601,328
5.7344466,328
5.1112073,328
5.3288229,328
5.594318,328
4.5463785,328
5.2911067,328
5.5755838,328
6.4668745,328
6.1731539,328
6.0631284,328
6.0328658,328
6.2649852,328
5.762447,328
5.3073658,328
5.0128391,328
5.9718079,328
5.3361429,328
5.4240946,328
7.4549639,328
5.8735345,328
6.0474255,328
5.2850373,328
5.1987804,328
6.8979854,328
5.8577674,328
5.7295377,328
5.5274057,328
7.6150268,328
5.8777911,328
4.6662341,328
5.4948604,328
6.4390008,328
5.295888,328
5.4392005,328
5.0656107,328
4.8625872,328
6.6363528,328
4.761467,328
5.5818019,328
6.2320484,328
5.5826785,328
5.6091684,328
6.2359187,328
5.6276663,328
6.2044384,328
5.0427558,328
5.1527564,328
5.6305122,328
5.2822005,328
5.8926528,328
5.8229786,328
5.4669608,328
5.3154297,328
5.3896265,328
5.1095285,328
5.1029203,328
4.2508951,328
6.0191868,328
6.4244077,328
5.8881486,328
5.0343894,328
5.034865,328
5.6726178,328
5.5696683,328
5.1147962,328
5.3477687,328
5.758972,328
5.1431724,328
7.8438853,328
6.1953673,328
5.8755674,328
5.7165093,328
5.9361281,328
6.5481324,328
5.3101002,328
6.1769507,328
5.6963065,328
4.9760943,328
5.6598447,328
5.625153,328
4.7810771,328
5.6907238,328
5.0875445,328
6.5350149,328
5.3624752,328
6.0247442,328
5.1517013,328
5.2199054,328
5.9280537,328
6.2668381,328
4.9011177,328
5.6876977,328
6.0553355,328
5.5859619,328
6.4201197,328
5.7930973,328
5.7359629,328
4.6177704,328
7.293821,328
5.3699687,328
5.228401,328
6.6729049,328
6.6098567,328
5.1145356,328
5.9643862,328
5.6162668,328
5.599602,328
5.9723448,328
5.5681154,328
5.1158206,328
6.1383087,328
6.1631741,328
5.9014223,328
5.1816188,328
7.1779922,328
5.5443249,328
7.5911344,328
5.7713109,328
6.6741467,328
4.9294663,328
6.4100193,328
6.1505027,328
4.9783644,328
6.3236832,328
5.9763096,328
4.8470349,328
5.9218217,328
5.7008401,328
5.0895052,328
6.5803401,328
8.0110102,328
5.2862023,328
5.0818694,328
6.2983553,328
6.5603434,328
5.8654774,328
5.6568837,328
5.9253915,328
5.4240088,328
4.8238191,328
6.7593776,328
5.0258102,328
5.6409089,328
5.5754684,328
6.0899017,328
7.2516718,328
6.1133763,328
5.8839399,328
5.6457039,328
6.3151295,328
4.7139658,328
5.2143258,328
4.2655525,328
5.4176401,328
5.8506843,328
4.9644206,328
6.1751484,328
6.3181758,328
4.7421864,328
6.0763991,328
6.2851252,328
6.7595009,328
5.9136633,328
5.0795566,328
4.9687861,328
5.8168516,328
4.5373722,328
5.6289151,328
5.7380112,328
5.2047536,328
5.3927766,328
6.397068,328
7.5536469,328
6.5921541,328
4.3173602,328
5.1662232,328
5.7419661,328
6.5812226,328
6.7819345,328
4.7343221,328
5.2428523,328
6.5889255,328
5.6486982,328
6.1047792,328
5.0463994,328
6.6577683,328
5.3764397,328
4.7243981,328
7.2681005,328
5.6331587,328
6.8743734,328
6.1161351,328
5.692498,328
5.0552968,328
5.8945472,328
5.2321104,328
5.9765731,328
5.6831969,328
5.7836319,328
5.6314351,328
5.7518479,328
5.2340025,328
5.641092,328
5.3902441,328
5.383665,328
5.3170982,328
4.8441814,328
5.4577101,328
5.1493629,328
4.4056834,328
5.2344195,328
4.9155692,328
6.3128584,328
6.6737139,328
5.124351,328
6.6096652,328
5.7117291,328
5.4785029,328
5.6072573,328
6.5452072,328
4.9283216,328
6.4436604,328
6.5846167,328
5.5388279,328
5.6073873,328
5.3625053,328
5.0284867,328
5.3411712,328
6.0933245,328
5.2689479,328
5.2789542,328
5.384871,328
6.0590295,328
5.6569242,328
4.8963019,328
5.539498,328
5.7151328,328
4.7829593,328
7.0751714,328
5.305314,328
6.2001413,328
6.8889672,328
5.7995903,328
4.884972,328
5.9611717,328
6.3213515,328
6.4339396,328
5.4026203,328
7.4779532,328
5.233641,328
4.3486417,328
6.5308867,328
5.4681945,328
5.4555204,328
5.4833568,328
5.2166707,328
5.8248613,328
5.6137415,328
6.255298,328
4.5943359,328
5.6554046,328
7.6897043,328
6.0003465,328
5.6454187,328
5.8741719,328
4.5302535,328
4.971968,328
5.1667352,328
5.2513534,328
4.5646755,328
5.0476672,328
5.6404101,328
7.2093157,328
5.9549404,328
6.1854795,328
5.6791759,328
5.5967497,328
5.9564546,328
5.231934,328
5.5921089,328
6.4668434,328
7.2022252,328
6.1268671,328
6.2419401,328
6.6290885,328
5.5202666,328
6.994453,328
5.2807501,328
6.6203456,328
5.42537,328
6.0290511,328
6.4854083,328
5.9435381,328
5.7340045,328
6.1915717,328
4.892309,328
5.5713077,328
5.3033818,328
5.9441915,328
5.8982173,328
5.8567274,328
5.4411178,328
6.3461357,328
5.4322931,328
4.954746,328
6.3842385,328
5.6343682,328
7.0740073,328
6.2033718,328
5.9668923,328
6.8000096,328
5.8320104,328
5.6876229,328
6.1681544,328
5.5238057,328
6.9694708,328
5.9304413,328
5.516707,328
6.341211,328
6.2309252,328
6.924532,328
5.1995305,328
7.1000759,328
5.5182015,328
6.4117058,328
5.5086671,328
5.7502112,328
5.8557404,328
5.2277002,328
6.1303052,328
5.3452573,328
5.7051299,328
5.1074927,328
5.5772403,328
5.2873952,328
5.1430492,328
5.9989921,328
5.5253588,328
5.5173381,328
5.9084009,328
6.1063329,328
6.0441753,328
6.2871934,328
4.5118589,328
4.6389064,328
5.4966311,328
5.2580054,328
5.5614595,328
6.5818121,328
6.85014,328
5.2989138,328
5.6763852,328
5.8891402,328
5.3145684,328
5.3255132,328
7.3572338,328
5.1331283,328
6.2911707,328
4.7813385,328
5.5367938,328
8.1413078,328
5.8812591,328
5.0892904,328
5.9588454,328
5.8516261,328
5.3754164,328
5.7957928,328
6.3145572,328
5.8893722,328
6.4104496,328
4.8921825,328
4.5517467,328
6.1128129,328
5.7734776,328
6.5181472,328
6.1996467,328
5.8281315,328
6.8586984,328
5.6073996,328
4.9795927,328
5.8577182,328
6.2061497,328
5.1344301,328
6.3360045,328
4.8881959,328
5.5137948,328
5.4915261,328
5.7513774,328
5.9666917,328
6.6807542,328
5.9202702,328
5.1324612,328
5.8354178,328
4.8038123,328
6.2943136,328
5.0192319,328
6.625592,328
5.9133748,328
6.6182757,328
6.6406121,328
5.2376892,328
5.7385088,328
6.304877,328
5.4830578,328
5.5566439,328
6.1912377,328
5.1424201,328
6.131024,328
5.1276968,328
6.3838173,328
5.5573997,328
6.0899024,328
5.7425239,328
6.4375854,328
6.0888046,328
4.9670146,328
6.1056533,328
5.9257554,328
5.834526,328
5.2432626,328
6.0526841,328
6.2128071,328
5.036652,328
5.4488864,328
5.8427026,328
6.1121317,328
6.0456488,328
6.4179025,328
5.292891,328
5.8250823,328
6.6546443,328
5.6369781,328
5.3392346,328
5.7456973,328
5.8929474,328
5.3627959,328
5.0862228,328
5.377921,328
4.8926618,328
6.4307461,328
6.0548478,328
6.0702403,328
6.3217651,328
5.4976778,328
7.1304965,328
4.8628137,328
5.0112939,328
5.7823356,328
5.6223004,328
5.4090001,328
4.7432249,328
5.6878572,328
5.7508043,328
5.7997201,328
4.8714651,328
4.8934953,328
5.368763,328
6.1634641,328
5.2576547,328
4.8531445,328
5.2748962,328
5.6634696,328
6.8350847,328
5.4432072,328
6.0740755,328
5.9838126,328
6.9517564,328
6.4927169,328
5.3148641,328
5.1196188,328
6.4021145,328
6.1541186,328
5.7940691,328
5.4400354,328
5.9528489,328
5.7643549,328
5.7377326,328
5.7571517,328
6.2591995,328
6.2072325,328
5.2223551,328
5.6748446,328
5.7040066,328
5.7494792,328
6.1277024,328
4.9461961,328
6.1175005,328
4.882976,328
5.775903,328
6.0268371,328
5.7946982,328
6.1736228,328
5.3693332,328
5.404607,328
6.156544,328
5.5294356,328
6.3115717,328
4.7132758,328
6.0480859,328
4.6880727,328
5.6848945,328
5.4416769,328
4.8736265,328
5.6277765,328
6.1098059,328
5.275753,328
4.7225743,328
5.8654183,328
6.1976653,328
4.7276309,328
5.5443982,328
5.7513204,328
5.1990662,328
4.9074596,328
6.5330732,328
5.2626716,328
6.0170005,328
5.6768871,328
6.3212409,328
5.7264466,328
6.3317882,328
5.2854566,328
5.6175352,328
6.0541027,328
4.7070392,328
6.564535,328
5.1243449,328
5.5356357,328
7.243146,328
5.7807186,328
5.0696516,328
5.9834672,328
6.0227753,328
6.0492303,328
6.7558806,328
5.2323738,328
5.8623971,328
5.7565402,328
5.5414173,328
6.516424,328
5.4719186,328
5.0865916,328
4.8951178,328
7.3545522,328
7.3149354,328
4.7520015,328
5.041623,328
4.5184764,328
5.9434288,328
4.882228,328
5.9255049,328
5.5039616,328
6.1728378,328
5.2364194,328
5.6432262,328
6.6299844,328
5.5484117,328
5.9400761,328
5.5734542,328
6.9079048,328
5.3397706,328
5.4736092,328
7.323736,328
5.6977889,328
5.8906004,328
5.1751441,328
6.9826037,328
5.345132,328
5.8530685,328
5.5166823,328
4.7079032,328
6.3066276,328
5.7159201,328
5.5886178,328
5.2537904,328
5.6427064,328
5.3599883,328
4.7150925,328
5.7157175,328
5.8680114,328
6.3229325,328
6.2253959,328
5.2390938,328
5.566603,328
6.0248857,328
5.3215801,328
5.2365623,328
5.6639263,328
6.0371282,328
4.5988656,328
5.183699,328
4.1081935,328
5.7069157,328
6.5107859,328
5.1361768,328
6.2346811,328
5.0711366,328
5.1974549,328
4.9741314,328
5.8182814,328
5.1129779,328
6.6611873,328
5.8651129,328
5.5484501,328
5.4319704,328
5.8922516,328
5.8594069,328
5.8306215,328
5.0183486,328
6.0186474,328
6.2910221,328
5.5905593,328
4.7564233,328
5.361529,328
5.8721486,328
5.1121837,328
5.7239829,328
5.7881039,328
5.9320024,328
5.7655308,328
6.8053227,328
5.1734151,328
5.8493978,328
5.2160362,328
5.8282985,328
5.6474059,328
5.5974326,328
4.8210852,328
6.0544185,328
5.8837379,328
4.6771881,328
4.4251932,328
6.2251855,328
6.1905152,328
6.5589358,328
4.9871801,328
5.8248508,328
5.6494749,328
6.9618435,328
6.2501394,328
6.1841533,328
5.4121839,328
5.9128811,328
5.2698025,328
5.6725807,328
4.8302337,328
4.8134985,328
5.3642996,328
5.8881712,328
5.5984625,328
6.5600533,328
6.9227138,328
5.5981892,328
6.2546639,328
5.9721389,328
7.3738215,328
4.9652861,328
6.8314369,328
5.3991753,328
4.8576863,328
7.122027,328
5.232164,328
5.5387882,328
6.3681272,328
5.7792046,328
5.7038174,328
5.4894044,328
5.78153,328
5.6612315,328
4.8152059,328
6.2938404,328
5.5450123,328
5.360715,328
6.3810905,328
6.0359711,328
5.4992626,328
5.350772,328
6.7686425,328
6.1102354,328
4.5495565,328
5.8233109,328
5.0540183,328
5.5589508,328
6.2236445,328
4.8638691,328
6.3038708,328
7.0610872,328
5.5237089,328
4.8441061,328
6.3886474,328
4.9409878,328
5.1206793,328
5.0317709,328
6.0049776,328
6.1520202,328
4.9263343,328
4.9277085,328
6.5276637,328
6.5521895,328
4.4788144,328
6.2397935,328
4.7570799,328
7.0282374,328
4.9487457,328
6.3537647,328
5.9791337,328
5.3024208,328
7.8960207,328
5.9117983,328
6.2445557,328
5.4662233,328
5.6580174,328
5.7032623,328
5.2845841,328
5.4576653,328
5.1784354,328
5.2036236,328
6.0685603,328
5.1574437,328
5.4017016,328
5.3033666,328
4.7170203,328
6.1551636,328
4.7442045,328
5.5191089,328
5.6174514,328
5.6673115,328
6.2378916,328
5.6116607,328
4.7366561,328
6.2906154,328
5.3974997,328
6.1646474,328
5.8684821,328
5.9238671,328
5.3483667,328
5.3989728,328
6.6552707,328
4.8259882,328
5.5325717,328
4.8152144,328
6.8022839,328
