totalCharge,run
24491.953,339
55053.11,339
1.35051192e+05,339
60037.027,339
95018.626,339
74599.966,339
51712.968,339
89088.453,339
54416.854,339
53963.412,339
55466.484,339
84971.714,339
54801.874,339
51857.622,339
62966.664,339
63524.879,339
72228.074,339
64916.728,339
62536.773,339
58559.161,339
64793.213,339
81353.653,339
50187.929,339
58844.158,339
1.25590243e+05,339
36950.534,339
79041.794,339
54453.859,339
53431.309,339
37432.236,339
59647.383,339
1.5067754e+05,339
34356.099,339
42557.255,339
58461.289,339
43625.044,339
1.31272242e+05,339
1.27667474e+05,339
75519.19,339
1.07276577e+05,339
57317.345,339
1.13322562e+05,339
55575.796,339
59077.679,339
66317.316,339
90074.361,339
56315.451,339
91661.031,339
77561.284,339
33812.12,339
52685.065,339
58617.507,339
58744.589,339
50098.275,339
92239.478,339
52131.069,339
20234.772,339
88667.239,339
53358.685,339
77538.909,339
1.54113106e+05,339
68455.155,339
98424.061,339
44552.211,339
60954.834,339
32780.005,339
65860.251,339
54466.816,339
83478.806,339
66806.696,339
97971.069,339
21229.589,339
36605.169,339
1.22271387e+05,339
48786.391,339
76972.704,339
67971.089,339
31460.064,339
47139.346,339
54684.362,339
1.02924709e+05,339
62442.34,339
52495.942,339
67268.463,339
1.12320433e+05,339
70250.299,339
62886.189,339
44281.323,339
1.07181582e+05,339
82763.001,339
79293.472,339
68904.68,339
99652.733,339
69795.717,339
24428.912,339
84640.537,339
57001.621,339
80905.555,339
23872.895,339
51713.748,339
84890.319,339
27529.764,339
1.02529996e+05,339
57939.799,339
1.0612148e+05,339
60408.181,339
31764.794,339
42295.713,339
1.43778781e+05,339
80292.298,339
1.09400468e+05,339
52422.67,339
61898.587,339
14995.439,339
64314.21,339
22298.479,339
93405.751,339
1.05656661e+05,339
51315.104,339
97082.516,339
61428.422,339
79104.456,339
50447.016,339
1.475376e+05,339
70858.289,339
59857.438,339
48525.619,339
39033.449,339
35308.263,339
31583.006,339
42572.93,339
58256.552,339
59873.447,339
90319.552,339
54511.511,339
54533.101,339
61749.922,339
31972.597,339
49022.849,339
48180.828,339
66930.506,339
97320.839,339
29812.32,339
37720.665,339
57670.191,339
50169.942,339
68789.809,339
67918.874,339
1.56074264e+05,339
1.54783437e+05,339
61123.834,339
28651.066,339
49062.549,339
43280.861,339
35570.902,339
2.39382754e+05,339
64240.379,339
49462.892,339
86043.403,339
1.31311424e+05,339
48036.63,339
54254.707,339
61861.542,339
58078.776,339
33475.646,339
71031.778,339
62674.776,339
1.19581767e+05,339
62500.393,339
82270.219,339
56291.866,339
36801.234,339
69287.668,339
84957.741,339
49599.355,339
1.04861151e+05,339
1.32529536e+05,339
62845.275,339
1.36740322e+05,339
1.11876871e+05,339
60623.439,339
62394.529,339
78003.074,339
70304.295,339
44681.198,339
46242.738,339
83622.329,339
1.21689279e+05,339
59198.542,339
1.00333702e+05,339
62909.644,339
51654.352,339
87889.649,339
49256.226,339
15472.767,339
45011.318,339
97359.725,339
51791.684,339
75778.637,339
58061.09,339
86315.393,339
36704.263,339
72623.211,339
31668.21,339
67669.207,339
65136.161,339
29383.104,339
76230.178,339
37022.173,339
86720.802,339
52088.661,339
37863.433,339
1.08597751e+05,339
39359.738,339
87100.365,339
56594.448,339
60146.183,339
63607.94,339
68382.863,339
42701.216,339
80065.545,339
55767.666,339
1.77626354e+05,339
89605.214,339
74087.598,339
65623.979,339
64266.137,339
54633.496,339
59809.275,339
98825.487,339
37791.544,339
36601.582,339
20703.274,339
64155.859,339
1.29147635e+05,339
60871.74,339
1.53886353e+05,339
68607.285,339
63147.578,339
58415.131,339
51428.857,339
55144.288,339
72676.021,339
85616.068,339
56252.159,339
58715.736,339
46933.288,339
1.74227894e+05,339
59905.721,339
67733.141,339
43794.48,339
88273.795,339
46955.328,339
44599.93,339
63735.076,339
1.04818615e+05,339
1.28890769e+05,339
59842.796,339
28808.009,339
48003.63,339
44286.443,339
78137.471,339
74536.088,339
51347.004,339
92970.512,339
60010.721,339
88562.633,339
59198.112,339
74278.267,339
38973.729,339
68860.555,339
46761.612,339
24619.573,339
83205.667,339
1.16912319e+05,339
54123.329,339
1.01768449e+05,339
67625.059,339
65119.858,339
1.1416678e+05,339
47581.722,339
49524.012,339
64141.698,339
1.17745273e+05,339
54599.607,339
26394.43,339
51146.354,339
1.28883997e+05,339
65366.121,339
68615.408,339
24004.266,339
69925.92,339
95230.916,339
20141.932,339
82171.278,339
48158.034,339
90658.785,339
71814.873,339
1.46842657e+05,339
80758.254,339
50743.46,339
87723.777,339
1.66961267e+05,339
56708.073,339
73611.458,339
46197.877,339
73013.868,339
79952.563,339
25559.874,339
63325.76,339
77710.452,339
45927.424,339
95063.078,339
1.13645256e+05,339
1.43991625e+05,339
99256.592,339
26396.406,339
59558.978,339
39074.608,339
65539.422,339
59186.736,339
72932.167,339
53188.87,339
64597.296,339
52689.261,339
73840.801,339
1.02424365e+05,339
64406.667,339
54412.069,339
1.16547523e+05,339
29751.743,339
73623.117,339
50900.466,339
65444.861,339
80328.783,339
77714.972,339
81407.985,339
38967.447,339
64421.535,339
70114.103,339
69445.99,339
51009.848,339
59964.113,339
1.18388126e+05,339
64785.196,339
39758.953,339
62900.279,339
44445.827,339
42138.599,339
39827.936,339
49121.575,339
68191.517,339
60548.208,339
75625.528,339
57015.653,339
70215.735,339
47716.432,339
1.02011611e+05,339
88603.475,339
99868.263,339
59485.286,339
36282.47,339
35066.259,339
8343.0905,339
69090.22,339
83513.218,339
46545.808,339
68117.641,339
45875.234,339
59774.277,339
57767.675,339
48969.387,339
75737.794,339
43283.766,339
1.13773838e+05,339
60377.778,339
86098.634,339
61968.23,339
72697.001,339
52212.278,339
64302.942,339
59257.35,339
1.16878507e+05,339
59663.051,339
64347.566,339
58405.759,339
41827.643,339
48147.707,339
85732.552,339
77427.514,339
52842.124,339
1.60589571e+05,339
52447.763,339
64256.498,339
58175.396,339
85371.651,339
66917.227,339
28400.012,339
73951.346,339
67596.229,339
53838.56,339
68766.66,339
48274.466,339
28133.723,339
63123.164,339
98267.664,339
55858.314,339
53566.587,339
61516.328,339
34320.187,339
25912.788,339
56697.291,339
76911.697,339
62390.284,339
81031.216,339
1.01828921e+05,339
65624.135,339
59947.109,339
73059.817,339
30795.041,339
1.49781573e+05,339
55787.185,339
44350.594,339
47503.021,339
59428.843,339
95406.063,339
1.13321301e+05,339
78026.889,339
1.23041956e+05,339
87077.025,339
35073.971,339
1.29647432e+05,339
78884.719,339
94900.71,339
67741.659,339
41470.882,339
48008.425,339
61752.954,339
46810.829,339
1.45403763e+05,339
56693.688,339
34165.424,339
67108.41,339
58859.786,339
67700.378,339
63905.982,339
71319.686,339
56629.54,339
51203.701,339
59533.143,339
1.03791837e+05,339
55180.925,339
1.312633e+05,339
35540.842,339
73412.397,339
66935.082,339
81652.292,339
67599.487,339
44971.831,339
31656.759,339
44381.441,339
44032.751,339
29693.169,339
69296.086,339
1.12748096e+05,339
57871.62,339
70782.661,339
43257.711,339
64265.738,339
77706.149,339
88182.962,339
61257.023,339
60665.372,339
74344.511,339
49808.661,339
82291.154,339
50990.115,339
34531.316,339
56322.229,339
43584.25,339
60190.01,339
47292.625,339
27245.448,339
91499.342,339
63018.773,339
52373.457,339
42157.715,339
73428.381,339
54714.982,339
65293.518,339
67557.806,339
86922.019,339
74582.949,339
75756.994,339
69522.221,339
63330.184,339
62430.293,339
1.14332248e+05,339
57552.723,339
48611.018,339
31527.55,339
1.00368772e+05,339
55675.763,339
44207.011,339
70546.843,339
1.30468852e+05,339
62744.711,339
59417.855,339
89065.94,339
1.15296648e+05,339
51799.084,339
1.91455738e+05,339
42017.924,339
87168.2,339
99690.219,339
60410.131,339
88906.552,339
82729.647,339
40822.377,339
74402.783,339
40812.029,339
41963.338,339
1.03626934e+05,339
48539.388,339
55735.912,339
79727.158,339
47727.996,339
64785.025,339
55971.247,339
77072.616,339
58190.149,339
60140.868,339
88011.662,339
23703.874,339
73236.789,339
1.07208603e+05,339
45896.404,339
1.02339592e+05,339
57014.895,339
1.00678482e+05,339
58328.608,339
70857.414,339
63780.311,339
74868.728,339
61959.96,339
91514.152,339
52218.145,339
49668.241,339
52588.756,339
78947.638,339
78784.02,339
92371.8,339
42755.936,339
73611.02,339
38778.723,339
62793.479,339
44366.813,340
45456.056,340
63761.837,340
32419.635,340
99652.281,340
44324.775,340
45546.34,340
49756.155,340
53632.385,340
48658.307,340
36471.292,340
26991.968,340
77218.16,340
57123.258,340
53956.127,340
34824.65,340
40537.389,340
43419.836,340
48938.326,340
38688.847,340
49895.322,340
51188.609,340
46791.134,340
37738.854,340
1.02833281e+05,340
52224.159,340
14648.203,340
66906.121,340
38339.131,340
51762.246,340
63592.55,340
64994.702,340
1.46694422e+05,340
1.80130937e+05,340
34477.472,340
53438.143,340
40945.608,340
59073.817,340
58483.735,340
26115.683,340
39291.937,340
48879.851,340
34112.575,340
47474.22,340
71663.054,340
43382.032,340
46375.395,340
17061.304,340
1.14337615e+05,340
31641.607,340
45230.126,340
55650.259,340
60854.67,340
32532.004,340
39533.876,340
39679.957,340
58486.259,340
1.07219424e+05,340
38240.965,340
47602.396,340
42459.379,340
1.11160002e+05,340
48924.567,340
78945.885,340
57397.348,340
70264.229,340
79631.263,340
44486.776,340
70240.044,340
62948.734,340
44355.305,340
24021.928,340
22035.385,340
77068.645,340
42409.979,340
30445.81,340
65900.504,340
22827.076,340
26383.664,340
74466.814,340
48029.484,340
47182.118,340
50327.376,340
66138.744,340
29655.907,340
48990.521,340
51310.654,340
55584.133,340
60500.776,340
1.51345868e+05,340
50947.715,340
60319.786,340
56929.952,340
77084.882,340
49639.296,340
31407.058,340
65845.704,340
60357.767,340
58605.017,340
46897.915,340
59617.661,340
54859.411,340
86077.713,340
48590.566,340
41884.263,340
80611.467,340
57165.106,340
33641.554,340
1.41843117e+05,340
25811.474,340
51320.702,340
82383.183,340
22705.991,340
1.33436376e+05,340
34313.05,340
57439.972,340
81885.966,340
36898.236,340
42439.646,340
29098.156,340
36377.341,340
27884.838,340
27004.659,340
31332.637,340
34173.888,340
50833.743,340
36648.94,340
39864.66,340
45510.398,340
43138.371,340
42308.572,340
25033.063,340
1.00360247e+05,340
36528.239,340
81717.293,340
39683.976,340
43470.48,340
52599.016,340
1.18154271e+05,340
35286.692,340
83314.986,340
53781.552,340
66463.315,340
57103.029,340
58020.391,340
49493.993,340
24247.246,340
81481.686,340
91270.025,340
1.40181742e+05,340
51999.278,340
46751.332,340
59412.581,340
77945.184,340
38455.423,340
49114.419,340
31607.925,340
49524.721,340
83318.761,340
1.43810501e+05,340
34817.705,340
42962.794,340
1.36275788e+05,340
25272.393,340
57074.863,340
90431.161,340
60628.972,340
69080.555,340
50844.241,340
68510.532,340
82824.686,340
49218.608,340
37397.568,340
28638.168,340
51175.748,340
88899.954,340
42686.4,340
2.49220948e+05,340
35127.189,340
48977.197,340
59675.384,340
61606.614,340
56299.604,340
42350.509,340
43442.34,340
39704.757,340
43646.686,340
34582.423,340
52733.601,340
48891.623,340
76817.255,340
60577.621,340
81196.524,340
42868.897,340
37903.953,340
85963.533,340
45859.884,340
49636.753,340
33547.645,340
65966.402,340
45359.967,340
64504.326,340
71147.344,340
67630.288,340
24176.004,340
73825.611,340
58451.697,340
48574.691,340
52115.412,340
