Cut?,Counts,eventNumber,runNumber
Raw,123,1170,328
Raw,12,1170,328
Raw,109,1172,328
Raw,95,1173,328
Raw,210,1174,328
Raw,174,1175,328
Raw,14,1175,328
Raw,119,1176,328
Raw,117,1177,328
Raw,125,1178,328
Raw,137,1179,328
Raw,39,1179,328
Raw,174,1181,328
Raw,111,1182,328
Raw,122,1184,328
Raw,189,1185,328
Raw,26,1185,328
Raw,122,1186,328
Raw,74,1187,328
Raw,106,1189,328
Raw,105,1190,328
Raw,127,1191,328
Raw,178,1192,328
Raw,118,1193,328
Raw,105,1194,328
Raw,103,1195,328
Raw,127,1196,328
Raw,103,1197,328
Raw,132,1198,328
Raw,111,1199,328
Raw,103,1200,328
Raw,106,1201,328
Raw,117,1202,328
Raw,100,1203,328
Raw,124,1204,328
Raw,121,1205,328
Raw,146,1206,328
Raw,170,1207,328
Raw,98,1208,328
Raw,104,1209,328
Raw,49,1209,328
Raw,136,1210,328
Raw,107,1211,328
Raw,76,1213,328
Raw,106,1214,328
Raw,72,1215,328
Raw,118,1216,328
Raw,106,1217,328
Raw,111,1218,328
Raw,136,1219,328
Raw,112,1220,328
Raw,113,1221,328
Raw,79,1222,328
Raw,96,1223,328
Raw,36,1224,328
Raw,13,1224,328
Raw,127,1225,328
Raw,135,1226,328
Raw,120,1227,328
Raw,129,1228,328
Raw,121,1229,328
Raw,106,1231,328
Raw,105,1232,328
Raw,120,1233,328
Raw,98,1234,328
Raw,135,1235,328
Raw,52,1236,328
Raw,33,1236,328
Raw,115,1237,328
Raw,90,1238,328
Raw,170,1239,328
Raw,107,1240,328
Raw,129,1241,328
Raw,99,1242,328
Raw,131,1243,328
Raw,102,1244,328
Raw,119,1245,328
Raw,136,1246,328
Raw,86,1247,328
Raw,90,1248,328
Raw,134,1249,328
Raw,126,1250,328
Raw,100,1251,328
Raw,114,1252,328
Raw,219,1253,328
Raw,120,1254,328
Raw,119,1255,328
Raw,66,1256,328
Raw,126,1257,328
Raw,132,1258,328
Raw,347,1259,328
Raw,114,1259,328
Raw,124,1260,328
Raw,125,1261,328
Raw,120,1262,328
Raw,119,1263,328
Raw,112,1264,328
Raw,136,1265,328
Raw,117,1266,328
Raw,202,1268,328
Raw,95,1269,328
Raw,126,1270,328
Raw,122,1271,328
Raw,13,1273,328
Raw,121,1274,328
Raw,76,1276,328
Raw,101,1277,328
Raw,109,1278,328
Raw,92,1280,328
Raw,97,1281,328
Raw,110,1282,328
Raw,127,1283,328
Raw,144,1284,328
Raw,16,1284,328
Raw,122,1285,328
Raw,120,1286,328
Raw,127,1287,328
Raw,171,1288,328
Raw,122,1289,328
Raw,118,1290,328
Raw,107,1291,328
Raw,153,1292,328
Raw,108,1293,328
Raw,88,1294,328
Raw,109,1295,328
Raw,147,1296,328
Raw,38,1296,328
Raw,111,1297,328
Raw,91,1298,328
Raw,85,1298,328
Raw,82,1299,328
Raw,87,1300,328
Raw,101,1301,328
Raw,110,1302,328
Raw,105,1303,328
Raw,88,1304,328
Raw,116,1305,328
