Cut?,Counts,eventNumber,runNumber,Type,Target,Energy
Cut,161,1930,325,hits,Ti-Ti-9kV,3.9933784
Cut,52,1932,325,hits,Ti-Ti-9kV,1.2897868
Cut,171,1937,325,hits,Ti-Ti-9kV,4.2414143
Cut,191,1939,325,hits,Ti-Ti-9kV,4.7374861
Cut,190,1941,325,hits,Ti-Ti-9kV,4.7126825
Cut,199,1942,325,hits,Ti-Ti-9kV,4.9359149
Cut,180,1950,325,hits,Ti-Ti-9kV,4.4646466
Cut,179,1951,325,hits,Ti-Ti-9kV,4.439843
Cut,186,1958,325,hits,Ti-Ti-9kV,4.6134682
Cut,182,1961,325,hits,Ti-Ti-9kV,4.5142538
Cut,184,1962,325,hits,Ti-Ti-9kV,4.563861
Cut,163,1967,325,hits,Ti-Ti-9kV,4.0429855
Cut,164,1968,325,hits,Ti-Ti-9kV,4.0677891
Cut,148,1975,325,hits,Ti-Ti-9kV,3.6709317
Cut,170,1976,325,hits,Ti-Ti-9kV,4.2166107
Cut,179,1979,325,hits,Ti-Ti-9kV,4.439843
Cut,189,1982,325,hits,Ti-Ti-9kV,4.6878789
Cut,195,1993,325,hits,Ti-Ti-9kV,4.8367005
Cut,178,1995,325,hits,Ti-Ti-9kV,4.4150394
Cut,173,2007,325,hits,Ti-Ti-9kV,4.2910215
Cut,170,2017,325,hits,Ti-Ti-9kV,4.2166107
Cut,194,2025,325,hits,Ti-Ti-9kV,4.8118969
Cut,189,2037,325,hits,Ti-Ti-9kV,4.6878789
Cut,173,2041,325,hits,Ti-Ti-9kV,4.2910215
Cut,162,2042,325,hits,Ti-Ti-9kV,4.018182
Cut,206,2047,325,hits,Ti-Ti-9kV,5.10954
Cut,56,2048,325,hits,Ti-Ti-9kV,1.3890012
Cut,71,2049,325,hits,Ti-Ti-9kV,1.7610551
Cut,199,2054,325,hits,Ti-Ti-9kV,4.9359149
Cut,189,2055,325,hits,Ti-Ti-9kV,4.6878789
Cut,167,2058,325,hits,Ti-Ti-9kV,4.1421999
Cut,185,2069,325,hits,Ti-Ti-9kV,4.5886646
Cut,186,2070,325,hits,Ti-Ti-9kV,4.6134682
Cut,223,2076,325,hits,Ti-Ti-9kV,5.5312011
Cut,193,2079,325,hits,Ti-Ti-9kV,4.7870933
Cut,177,2083,325,hits,Ti-Ti-9kV,4.3902358
Cut,167,2087,325,hits,Ti-Ti-9kV,4.1421999
Cut,219,2100,325,hits,Ti-Ti-9kV,5.4319867
Cut,177,2101,325,hits,Ti-Ti-9kV,4.3902358
Cut,217,2105,325,hits,Ti-Ti-9kV,5.3823795
Cut,176,2106,325,hits,Ti-Ti-9kV,4.3654322
Cut,167,2115,325,hits,Ti-Ti-9kV,4.1421999
