kurtosisTransverse,run
-0.38965035,319
-0.080152595,319
-0.16476555,319
0.19577983,319
0.12904512,319
-0.12041273,319
0.62352997,319
0.0029050733,319
-0.026798924,319
-0.12062409,319
-0.41024447,319
0.047330385,319
-0.023007048,319
0.11207516,319
0.033311317,319
0.20656243,319
0.10390775,319
0.11625813,319
-0.14724015,319
0.46869627,319
0.1688675,319
-0.27741668,319
-0.26288751,319
0.061930252,319
-0.78382004,319
-0.046526065,319
-0.48299207,319
-0.44849126,319
-0.044404266,319
-0.58732916,319
-0.096050613,319
0.24052195,319
-0.30715019,319
0.078175088,319
-0.27320116,319
0.065147185,319
-0.32684582,319
0.1545387,319
0.13673548,319
-0.26833935,319
0.15485575,319
-0.38262594,319
-0.14446629,319
0.21554404,319
0.12828024,319
-0.089817086,319
-0.45048203,319
-0.13909898,319
-0.34980903,319
-0.46010231,319
-0.30016408,319
-0.22682187,319
0.21890004,319
-0.3900923,319
0.35712445,319
0.14438711,319
-0.15862479,319
-0.37166719,319
-0.11069893,319
-0.082763365,319
-0.2170768,319
-0.37876091,319
-0.26335382,319
-0.1742781,319
-0.17529276,319
-0.00014408249,319
0.20665198,319
0.2812487,319
0.0036422184,319
0.086879002,319
-0.1417189,319
0.05878052,319
0.30981796,319
0.3099916,319
-0.012110922,319
-0.029455878,319
0.11049187,319
-0.082658357,319
-0.33327578,319
-0.35735714,319
0.25802291,319
-0.12721761,319
-0.60263086,319
-0.32565288,319
-0.18206617,319
0.066863998,319
-0.22220737,319
-0.07112833,319
0.091658241,319
0.059651193,319
-0.13251348,319
-0.28253871,319
-0.0096453182,319
-0.052155466,319
-0.3114048,319
0.052706314,319
-0.01504204,319
0.027948959,319
-0.0073962101,319
0.048045236,319
-0.42566156,319
-0.054810494,319
-0.35469795,319
0.16095334,319
0.043213359,319
-0.11298557,319
-0.15725655,319
-0.050536402,319
-0.55660015,319
0.16933875,319
-0.43073797,319
-0.21976357,319
-0.21422141,319
-0.027474191,319
0.23756259,319
