Cut?,Counts,eventNumber,runNumber,Type,Target,Energy
Cut,99456.429,375,335,charge,Cu-EPIC-2kV,1.0382454
Cut,1.27046965e+05,376,335,charge,Cu-EPIC-2kV,1.3262685
Cut,93531.896,377,335,charge,Cu-EPIC-2kV,0.97639801
Cut,75329.275,378,335,charge,Cu-EPIC-2kV,0.78637723
Cut,86033.685,379,335,charge,Cu-EPIC-2kV,0.89812269
Cut,1.98223173e+05,380,335,charge,Cu-EPIC-2kV,2.069291
Cut,1.33763409e+05,381,335,charge,Cu-EPIC-2kV,1.3963828
Cut,78075.639,382,335,charge,Cu-EPIC-2kV,0.81504708
Cut,53894.101,384,335,charge,Cu-EPIC-2kV,0.5626112
Cut,93319.726,393,335,charge,Cu-EPIC-2kV,0.97418312
Cut,1.04869569e+05,395,335,charge,Cu-EPIC-2kV,1.0947542
Cut,1.38982128e+05,401,335,charge,Cu-EPIC-2kV,1.450862
Cut,1.07856946e+05,403,335,charge,Cu-EPIC-2kV,1.12594
Cut,1.95705181e+05,404,335,charge,Cu-EPIC-2kV,2.0430052
Cut,1.06701304e+05,405,335,charge,Cu-EPIC-2kV,1.1138761
Cut,90365.335,406,335,charge,Cu-EPIC-2kV,0.94334165
Cut,1.24052001e+05,409,335,charge,Cu-EPIC-2kV,1.2950034
Cut,81948.047,410,335,charge,Cu-EPIC-2kV,0.85547191
Cut,75258.844,413,335,charge,Cu-EPIC-2kV,0.785642
Cut,1.34544434e+05,414,335,charge,Cu-EPIC-2kV,1.404536
Cut,73069.137,415,335,charge,Cu-EPIC-2kV,0.7627832
Cut,1.43986967e+05,419,335,charge,Cu-EPIC-2kV,1.5031085
Cut,1.50284877e+05,422,335,charge,Cu-EPIC-2kV,1.5688536
Cut,1.21377088e+05,423,335,charge,Cu-EPIC-2kV,1.2670795
Cut,1.02947764e+05,425,335,charge,Cu-EPIC-2kV,1.0746921
Cut,74030.195,434,335,charge,Cu-EPIC-2kV,0.77281588
Cut,80368.482,437,335,charge,Cu-EPIC-2kV,0.83898252
Cut,1.4180638e+05,440,335,charge,Cu-EPIC-2kV,1.4803449
Cut,1.29532237e+05,441,335,charge,Cu-EPIC-2kV,1.3522127
Cut,76829.961,442,335,charge,Cu-EPIC-2kV,0.80204319
Cut,68907.684,447,335,charge,Cu-EPIC-2kV,0.71934098
Cut,1.9680385e+05,453,335,charge,Cu-EPIC-2kV,2.0544744
Cut,67691.438,454,335,charge,Cu-EPIC-2kV,0.70664434
Cut,1.69273325e+05,455,335,charge,Cu-EPIC-2kV,1.7670778
Cut,90932.765,459,335,charge,Cu-EPIC-2kV,0.94926516
Cut,1.2307915e+05,460,335,charge,Cu-EPIC-2kV,1.2848477
Cut,82545.128,462,335,charge,Cu-EPIC-2kV,0.86170496
Cut,87677.306,464,335,charge,Cu-EPIC-2kV,0.91528078
Cut,1.16530694e+05,465,335,charge,Cu-EPIC-2kV,1.216487
Cut,1.58402463e+05,466,335,charge,Cu-EPIC-2kV,1.6535947
Cut,54978.994,468,335,charge,Cu-EPIC-2kV,0.57393662
Cut,54769.704,470,335,charge,Cu-EPIC-2kV,0.5717518
Cut,89260.722,473,335,charge,Cu-EPIC-2kV,0.93181037
Cut,1.28771844e+05,474,335,charge,Cu-EPIC-2kV,1.3442748
Cut,99358.27,475,335,charge,Cu-EPIC-2kV,1.0372207
Cut,72585.972,478,335,charge,Cu-EPIC-2kV,0.75773935
