centerX,run
4.8805625,315
6.2112943,315
5.4029775,315
6.9764172,315
10.5589,315
9.5638889,315
8.7576411,315
5.81856,315
6.4169421,315
6.9464498,315
9.3664035,315
7.8231849,315
6.0760068,315
5.8165583,315
7.3274156,315
8.6975518,315
8.8924216,315
5.7617205,315
3.5526333,315
9.270495,315
10.691064,315
5.3999274,315
7.8816964,315
6.3200934,315
10.948125,315
10.930806,315
8.8616061,315
3.4755523,315
4.1757692,315
3.8725266,315
5.3403436,315
4.3351884,315
7.4063936,315
10.197671,315
6.756129,315
7.8855952,315
5.797839,315
7.0373659,315
3.1566393,315
6.6649274,315
4.2102252,315
10.788708,315
5.2566509,315
8.6565217,315
8.7843672,315
7.1122516,315
8.6111493,315
6.6490399,315
4.2311449,315
9.7207589,315
6.331875,315
3.11375,315
6.8201608,315
9.7307328,315
5.2210714,315
9.1209023,315
4.9191327,315
5.8786388,315
9.53,315
5.5505,315
10.141907,315
6.5441406,315
7.4217202,315
6.5736498,315
10.477238,315
10.306263,315
8.2645726,315
9.4595492,315
10.393823,315
8.8255941,315
4.8076266,315
2.706413,315
8.6668004,315
7.325175,315
2.97,315
4.8619709,315
9.5788,315
10.8801,315
6.9480252,315
7.8878965,315
7.559364,315
5.6521983,315
10.301696,315
9.0894048,315
8.6969076,315
6.6141216,315
3.4120729,315
9.7458929,315
5.6610714,315
10.107656,315
3.6054864,315
5.79125,315
2.6349583,315
10.060935,315
5.5830584,315
10.792236,315
7.5440164,315
7.8988953,315
3.6799378,315
6.2222826,315
8.8852186,315
7.0130263,315
9.3730532,315
3.9779149,315
4.9626276,315
6.8651214,315
7.367238,315
8.2062245,315
11.12925,315
5.6852411,315
6.1291834,315
4.3718956,315
8.4959286,315
3.2451122,315
3.2577769,315
8.7516379,315
9.8938125,315
2.6918784,315
4.0516667,315
7.1221707,315
7.1103054,315
5.6805723,315
7.7322826,315
6.665716,315
4.9434524,315
8.6973843,315
9.3073624,315
5.1797961,315
5.2430349,315
4.2175,315
10.475862,315
7.8529608,315
3.0586491,315
3.8729404,315
10.673681,315
3.8823058,315
3.7290509,315
8.2184559,315
4.4320622,315
8.722814,315
7.9840764,315
8.212398,315
6.4206218,315
8.0206443,315
7.3439602,315
7.6970697,315
11.036351,315
7.2423043,315
5.4150306,315
6.5600641,315
6.0743023,315
8.0023077,315
6.0621,315
10.394283,315
6.2388934,315
7.7765719,315
5.2190121,315
10.204891,315
4.3785942,315
3.8555,315
9.0014148,315
6.6166626,315
5.990633,315
10.199791,315
8.4573413,315
7.7007174,315
7.77095,315
3.7425719,315
8.1169872,315
7.2996984,315
4.7518321,315
6.6494068,315
10.91069,315
3.7375462,315
7.9516315,315
3.9878125,315
8.4537037,315
5.8385452,315
4.1400637,315
5.3829953,315
7.9264858,315
10.480183,315
7.7476289,315
10.079845,315
3.0884132,315
9.1157675,315
6.2377051,315
5.1598077,315
6.2600124,315
7.8213735,315
5.8365206,315
10.478317,315
6.2151486,315
9.3123148,315
9.5781175,315
9.6416416,315
8.0811785,315
8.3331548,315
9.1993828,315
3.2295233,315
3.325575,315
6.1588248,315
4.1120283,315
11.312899,315
6.0800114,315
4.098568,315
8.3695787,315
8.69,315
7.0285417,315
3.4407353,315
6.2413636,315
7.8511261,315
5.9511341,315
6.2651471,315
7.8931927,315
4.6816379,315
9.216967,315
10.33713,315
8.9909012,315
7.4563551,315
9.1387623,315
8.3005539,315
3.7898651,315
7.0736436,315
5.9691109,315
9.2145798,315
3.1933588,315
4.7563972,315
10.705357,315
6.976129,315
8.2212991,315
4.8497059,315
7.5037679,315
5.6285811,315
7.9453846,315
6.4310316,315
10.628,315
7.0288319,315
8.3658607,315
7.8870238,315
6.6389337,315
4.0873462,315
10.554391,315
3.5449118,315
9.6360714,315
9.6776087,315
9.945882,315
6.2512383,315
3.8258,315
7.3427273,315
5.4786111,315
10.421391,315
6.6782222,315
6.9947396,315
5.4839356,315
3.6379762,315
3.071608,315
5.469154,315
6.123911,315
7.0161783,315
7.0083072,315
4.9331944,315
4.7088176,315
3.5142442,315
4.0712313,315
6.1834686,315
8.9757843,315
3.1291972,315
6.465495,315
8.7191751,315
5.8372794,315
6.3248744,315
9.6321296,315
8.3449103,315
6.4691484,315
6.9407732,315
9.9166317,315
8.3389706,315
9.6187629,315
10.304599,315
4.1226508,315
8.4728351,315
4.5799202,315
9.6195558,315
6.7057161,315
9.5715513,315
5.9027163,315
5.1643619,315
8.9483911,315
7.9056579,315
7.6692647,315
5.9422297,315
11.13425,315
3.1384048,315
7.1516176,315
6.5873853,315
10.851376,315
5.7739109,315
10.711076,315
3.3139725,315
9.1445159,315
8.59375,315
4.5058051,315
10.30326,315
9.5572877,315
6.6944816,315
9.2047897,315
2.9496351,315
6.5411592,315
5.1147922,315
9.9031731,315
7.2735989,315
9.8510116,315
8.9706473,315
7.888375,315
6.7162857,315
3.3352344,315
2.9189591,315
10.001618,315
10.593118,315
4.6229204,315
5.9071954,315
8.1915199,315
3.1484906,315
3.5836889,315
3.3242164,315
9.4098094,315
9.1290517,315
5.3510769,315
7.975,315
10.625389,315
6.7985804,315
7.1536184,315
5.5950203,315
8.5187398,315
10.474254,315
6.8739396,315
9.0353453,315
9.291352,315
5.9743362,315
6.9318644,315
9.3039706,315
11.274052,315
9.0930714,315
10.289522,315
4.1555917,315
5.61,315
7.262475,315
5.3509211,315
5.8208333,315
6.4062385,315
7.3271635,315
9.3939689,315
6.0565741,315
9.7378125,315
10.139975,315
3.1732755,315
9.8085952,315
10.401535,315
7.767021,315
7.5870455,315
11.045491,315
3.2019565,315
9.9722833,315
9.5440385,315
6.7694524,315
7.6175,315
6.9746053,315
7.9948739,315
10.140378,315
3.483411,315
5.9101596,315
10.472126,315
6.2624345,315
10.765425,315
5.2446429,315
10.805353,315
6.4765278,315
6.8717348,315
8.5648318,315
5.2917857,315
4.4262464,315
10.55123,315
5.6492333,315
8.1509439,315
5.7047996,315
10.437317,315
5.4403713,315
7.8785843,315
7.0130556,315
9.4141667,315
3.7855968,315
3.4193681,315
8.2765222,315
2.8763845,315
7.4931522,315
3.9716564,315
6.4986111,315
6.7275,315
5.1425,315
4.3861525,315
5.201006,315
2.9830263,315
8.7527193,315
4.5197059,315
6.2984698,315
4.9977093,315
4.1715503,315
9.7957773,315
7.6139744,315
8.0827083,315
9.0571734,315
6.1230469,315
4.8944211,315
4.6642391,315
7.8321341,315
4.4350862,315
9.2797525,315
8.9927941,315
11.305065,315
3.5389063,315
9.5544676,315
8.3636751,315
10.425763,315
7.2261649,315
7.835799,315
6.0433796,315
7.8965302,315
5.364,315
9.2572044,315
7.986,315
9.2288907,315
2.9652901,315
6.2826837,315
5.686128,315
6.8661154,315
8.9062621,315
5.9659932,315
3.5343081,315
3.9749,315
8.4934559,315
5.5463446,315
6.83375,315
7.6919118,315
6.7904545,315
3.9165257,315
6.7594649,315
7.9284028,315
7.7570033,315
9.9503191,315
5.8607083,315
8.9055952,315
7.8235221,315
8.2496802,315
8.7613942,315
3.9146667,315
8.60225,315
8.0096525,315
9.9451786,315
8.4422236,315
6.42325,315
3.2002974,315
7.5126106,315
3.2952404,315
10.956565,315
11.515,315
9.2308333,315
10.299929,315
8.6447881,315
4.3053279,315
5.4209375,315
8.8332075,315
3.9196586,315
9.3925391,315
7.3836905,315
3.5689302,315
5.6306783,315
5.6057394,315
6.6815795,315
4.2588025,315
7.7194953,315
4.832575,315
7.6695404,315
10.225507,315
10.01,315
10.03425,315
6.292779,315
4.8488478,315
7.5276485,315
4.6144444,315
3.8091761,315
11.00027,315
7.4543421,315
5.7607865,315
7.4486881,315
9.2818846,315
8.0851608,315
9.4103358,315
8.5777954,315
3.0174048,315
3.4268165,315
5.8156818,315
7.6136765,315
9.8463813,315
6.6227174,315
5.31141,315
5.8614896,315
6.7747139,315
6.3326907,315
7.4830556,315
5.0145062,315
7.7015449,315
6.9831667,315
6.7556176,315
10.6628,315
6.0700843,315
4.5259346,315
8.727663,315
5.5325,315
5.9181701,315
6.3314167,315
7.9369919,315
7.2232229,315
8.5803767,315
5.5076463,315
3.1877459,315
3.5678105,315
5.90925,315
3.7610294,315
9.5500137,315
4.3516469,315
10.499811,315
4.5441379,315
5.3849877,315
9.3282803,315
7.9307843,315
7.2089286,315
3.8258673,315
6.1172222,315
5.4627222,315
4.3236111,315
9.2164521,315
4.3387826,315
5.9609437,315
9.590625,315
8.4301025,315
9.312398,315
3.1938261,315
6.255,315
3.3624324,315
7.7750243,315
8.6469872,315
7.1537632,315
5.9628521,315
10.146053,315
8.0283372,315
7.7509925,315
4.0608333,315
6.877686,315
6.9294811,315
6.661,315
5.4774107,315
3.7408987,315
10.471263,315
5.6779822,315
10.394091,315
8.6870745,315
5.9946489,315
9.301044,315
8.7296967,315
4.1639039,315
9.0144693,315
9.9071639,315
8.9731378,315
6.9968578,315
7.7149202,315
2.6847485,315
5.7399138,315
7.1479478,315
6.5818396,315
10.103308,315
10.996688,315
4.6881118,315
7.5437129,315
5.5310981,315
7.695,315
10.09592,315
5.9350789,315
11.141429,315
5.1857787,315
5.3560787,315
8.6379647,315
10.026042,315
4.3223619,315
5.4177254,315
4.673998,315
8.7730473,315
2.7527632,315
10.442111,315
6.7546875,315
6.0986538,315
11.363,315
6.4122949,315
8.98025,315
8.7980072,315
8.4698022,315
9.1765214,315
9.4916457,315
9.2281273,315
7.745912,315
4.0182738,315
9.9412948,315
5.8102935,315
5.0560714,315
8.9316489,315
5.5159335,315
3.836065,315
4.3437028,315
7.3855723,315
4.5846429,315
7.2854245,315
6.1143447,315
6.8756111,315
8.8788333,315
6.3353465,315
6.174622,315
10.686865,315
8.6488277,315
6.2805147,315
9.8530581,315
6.8761512,315
7.7203531,315
6.6935,315
4.7805428,315
4.5519222,315
3.6158112,315
9.9113084,315
9.3208744,315
7.6442634,315
10.341698,315
4.1116341,315
4.6233,315
7.1704032,315
5.7177575,315
8.7001179,315
3.0779439,315
10.56328,315
10.525412,315
3.9153643,315
4.9135684,315
7.1470494,315
7.4446147,315
4.5515329,315
11.216181,315
6.1423904,315
9.6687212,315
8.1491667,315
6.0129348,315
9.1146635,315
6.3297596,315
8.3537629,315
3.5581091,315
7.3313053,315
3.7091079,315
6.3989868,315
7.4089925,315
10.211339,315
6.9939878,315
10.087687,315
9.0683796,315
6.4503066,315
10.629099,315
9.6541837,315
6.9907444,315
10.797104,315
4.6526562,315
4.4389925,315
8.6202151,315
8.9588592,315
5.8829948,315
2.6328704,315
11.327861,315
10.637521,315
10.909618,315
5.1677902,315
9.8744543,315
8.5976697,315
5.3840064,315
4.5820789,315
7.7359153,315
6.6171875,315
8.1564558,315
7.1115625,315
6.2709649,315
5.4209375,315
9.6363557,315
5.3627957,315
6.624787,315
5.6775418,315
7.4097768,315
6.8635094,315
9.8032322,315
4.4810202,315
4.8017986,315
4.650495,315
3.8234565,315
2.8701904,315
6.0974048,315
6.0019444,315
5.0301524,315
8.2647632,315
7.8340291,315
9.2703497,315
6.5860802,315
5.7601098,315
9.6114637,315
9.9423077,315
10.751148,315
3.3275,315
9.4939286,315
9.604699,315
3.6080307,315
7.1316667,315
10.720417,315
5.1829945,315
6.9072462,315
3.8313889,315
8.9410434,315
9.3254118,315
11.07523,315
5.9590385,315
10.544252,315
3.823491,315
8.4429661,315
6.0005601,315
8.4547768,315
9.2639815,315
3.686844,315
9.4190094,315
7.3844653,315
9.6484817,315
7.4021337,315
8.7629348,315
4.3484737,315
6.6153066,315
3.6930754,315
7.4092662,315
10.514821,315
8.877599,315
3.5528376,315
6.0261996,315
7.3968293,315
4.9827778,315
9.1384615,315
6.9359244,315
3.5084884,315
7.5675,315
9.7660772,315
3.9309434,315
8.0676852,315
7.8954167,315
3.6005357,315
5.3445567,315
5.4375913,315
8.6371154,315
9.7684459,315
4.7350613,315
8.1168043,315
4.7104444,315
5.9269262,315
11.3748,315
5.8489387,315
10.369219,315
4.4192204,315
6.8865379,315
9.3627756,315
8.0882181,315
4.4376502,315
10.92027,315
10.26364,315
5.0201531,315
5.4762047,315
4.490625,315
7.0785,315
8.3554167,315
10.374833,315
5.7919889,315
7.9297881,315
9.7597906,315
6.2473035,315
7.8359932,315
10.497408,315
9.3984091,315
5.9205365,315
8.7824755,315
8.7669538,315
4.2727542,315
9.2651891,315
7.8236613,315
5.0283491,315
5.5865302,315
8.522,315
8.3263028,315
9.7878456,315
6.374204,315
4.7338958,315
5.6131596,315
6.9851329,315
8.2285405,315
3.51615,315
6.6508441,315
3.464859,315
6.2425,315
7.4346523,315
4.6387564,315
9.4479095,315
9.2487766,315
6.3583017,315
5.6008333,315
6.7195,315
8.03066,315
9.3137,315
6.4743684,315
3.3526778,315
8.0120579,315
7.1204755,315
8.8758237,315
5.8531968,315
2.9875901,315
5.7909475,315
8.0124142,315
10.760814,315
4.1707553,315
7.0393996,315
6.7963018,315
9.7204717,315
6.3117289,315
9.6641814,315
5.6801012,315
3.6087264,315
6.6275,315
8.0477336,315
3.7816935,315
8.9505193,315
9.2443072,315
3.6946556,315
8.0433824,315
6.7644388,315
11.036504,315
5.28088,315
9.9810969,315
3.868411,315
9.7119,315
8.5236556,315
7.805373,315
7.8155472,315
6.0105752,315
11.474925,315
9.1630882,315
5.2226982,315
10.992942,315
11.061026,315
5.6714706,315
8.96425,315
8.8509211,315
5.843678,315
8.762277,315
8.6948529,315
5.04625,315
3.8653319,315
5.2755804,315
8.7019981,315
3.1765698,315
10.364074,315
7.8603684,315
10.136232,315
7.9689159,315
5.16362,315
8.4216106,315
6.3468429,315
7.6839783,315
4.6126143,315
8.7803947,315
8.4786043,315
6.3440385,315
4.6313333,315
4.4606215,315
5.2925935,315
3.6472458,315
8.7517679,315
5.3612089,315
8.6749474,315
10.834883,315
8.5967268,315
5.9909713,315
4.5246094,315
6.5443654,315
10.821459,315
6.8487107,315
4.6966489,315
5.2135849,315
10.475559,315
6.1221008,315
10.466551,315
8.5845588,315
3.9262076,315
3.2122487,315
9.753,315
7.7681849,315
8.0407911,315
5.69,315
9.7471766,315
6.6210021,315
9.3930794,315
9.0100405,315
6.1903696,315
8.4058333,315
7.7520581,315
2.6580621,315
11.105045,323
2.8769919,323
8.4965638,323
6.8679953,323
4.7000556,323
7.9036675,323
8.9173253,323
7.3815,323
6.646686,323
3.6135944,323
7.8307874,323
7.8478275,323
8.9146698,323
5.8390953,323
3.988373,323
5.4313801,323
5.9582895,323
6.2383955,323
8.1588023,323
9.0883616,323
3.170639,323
6.9251875,323
5.4255806,323
7.3103415,323
7.4245812,323
8.3493582,323
5.2281087,323
9.4979762,323
7.5220283,323
8.8352234,323
5.9205734,323
9.0500781,323
7.9756875,323
3.3261531,323
5.5740745,323
6.5455392,323
7.763504,323
