lengthDivRmsTrans,run
5.4876257,335
5.1772283,335
5.7359269,335
6.0836423,335
5.1111413,335
7.773385,335
6.0243965,335
5.0997407,335
6.151438,335
4.0802648,335
6.224428,335
5.1877413,335
3.9008693,335
5.358696,335
6.3476142,335
5.9853255,335
5.2765281,335
6.5133327,335
4.7437455,335
6.2084092,335
7.782232,335
4.5338231,335
4.6730863,335
5.3225857,335
4.3166988,335
4.3440478,335
5.5091707,335
5.1194388,335
6.6339245,335
4.745241,335
5.47479,335
6.3724225,335
6.3501548,335
4.7209644,335
4.9494297,335
5.5887804,335
5.2596208,335
5.1514383,335
5.4981716,335
4.7925102,335
6.7177903,335
8.3731189,335
5.3127371,335
4.6902345,335
5.2871598,335
6.7814639,335
4.9181529,335
5.757233,335
6.0406502,335
5.2907642,335
5.4939538,335
4.1175229,335
7.1197944,335
6.0709706,335
4.4116266,335
7.5334901,335
4.7591987,335
7.2843837,335
4.8242122,335
4.4361149,335
5.642516,335
6.4618727,335
6.4861644,335
7.8658066,335
6.3041458,335
4.9370592,335
5.3538665,335
4.5468483,335
5.6454829,335
3.9319074,335
5.6170484,335
4.2341973,335
5.2969886,335
6.52379,335
5.2167629,335
4.3807175,335
5.4794537,335
5.6267516,335
4.7299052,335
4.2094818,335
6.698375,335
5.1652742,335
7.4965853,335
4.9908266,335
4.4850984,335
7.3717481,335
5.4123066,335
3.9755901,335
5.5593357,335
4.9680169,335
7.1676378,335
5.1823989,335
4.0377465,335
4.0061574,335
4.8803266,335
4.2711551,335
6.0672587,335
7.5338854,335
5.0733744,335
7.4673736,335
4.2740212,335
5.6875309,335
4.3146839,335
4.7573527,335
5.288934,335
6.0462833,335
7.3601603,335
4.3243956,335
6.0779068,335
4.9726511,335
7.676083,335
4.5308465,335
5.7041973,335
4.5907024,335
4.0581198,335
6.3352982,335
5.7520073,335
4.3221076,335
5.3107427,335
6.8543164,335
7.1123228,335
6.8804801,335
6.3218188,335
6.4562,335
4.5689841,335
6.807759,335
4.3202249,335
5.3171673,335
6.8108635,335
4.3577538,335
5.8377507,335
4.8344471,335
4.7549771,335
5.2126371,335
5.2243923,335
6.80576,335
4.9660785,335
4.6738483,335
6.8827074,335
4.7788179,335
5.197383,335
6.5456522,335
4.1425455,335
4.8282871,335
3.7447087,335
5.1643103,335
6.0908103,335
7.7754593,335
5.087868,335
7.2796001,335
5.0157897,335
6.6751463,335
7.1121938,335
5.0866941,335
5.3544779,335
6.0504009,335
5.4726407,335
7.8589884,335
5.7121464,335
4.7973813,335
6.1449577,335
4.1254747,335
7.3475102,335
6.2000071,335
4.7034803,335
6.641556,335
6.6302241,335
5.7894797,335
5.3985751,335
4.9207486,335
4.731095,335
7.8453012,335
4.2919598,335
5.0497423,335
4.4350676,335
4.9354323,335
5.3037568,335
4.6277923,335
5.5517135,335
5.5808777,335
6.0448426,335
4.4379205,335
5.2815822,335
5.1945732,335
5.1562403,335
4.7000846,335
6.1459002,335
6.8366395,335
5.8092587,335
5.9014828,335
6.1408604,335
7.4400597,335
4.8504812,335
4.9595596,335
3.7998128,335
6.3154037,335
6.2248769,335
4.2626361,335
5.9385136,335
6.0046112,335
3.8487216,335
4.6362663,335
4.8454737,335
4.6017909,335
4.9579877,335
6.7482341,335
3.8082236,335
5.3793302,335
6.9885069,335
5.1060716,335
5.915337,335
4.7692153,335
5.6466822,335
3.7961471,335
5.0474328,335
4.5961,335
6.0594465,335
6.6695808,335
5.233956,335
6.837995,335
5.6934389,335
5.02396,335
5.0820731,335
4.6560383,335
6.2542621,335
7.0244318,335
6.4624649,335
4.7887279,335
6.0986532,335
5.9869804,335
6.9634261,335
6.1657192,335
4.6272529,335
5.7519249,335
4.8649199,335
6.0502782,335
4.8531069,335
5.5918052,335
7.2202375,335
5.7574967,335
6.6790477,335
3.7849646,335
4.6240123,335
5.4968985,335
6.0471345,335
6.9994043,335
4.2672389,335
4.8648256,335
4.6763266,335
5.2184453,335
5.5636319,335
5.471703,335
4.8057977,335
5.4369148,335
4.7341377,335
5.5576638,335
5.1938802,335
5.7294863,335
7.200611,335
6.0220645,335
7.1233853,335
8.5046888,335
5.4923352,335
5.4580148,335
5.438879,335
6.9376673,335
5.8558891,335
4.4726466,335
6.5517943,335
7.5597434,335
4.9001374,335
6.0838019,335
5.4548397,335
5.3467547,335
4.9717505,335
5.9171721,335
4.9824722,335
4.526357,335
6.0599773,335
6.0719996,335
6.4460433,335
5.7106678,335
7.4840804,335
6.8993101,335
4.7602457,335
3.7076058,335
3.4841113,335
6.1344832,335
5.3979444,335
4.5434935,335
4.9233223,335
4.5830713,335
5.8313726,335
6.3705404,335
5.1313792,335
5.086272,335
4.8971855,335
4.9264411,335
6.0340509,335
5.1363233,335
5.5465899,335
5.6141003,335
6.143657,335
8.1003123,335
7.1949172,335
4.8237122,335
5.3410934,335
5.5437418,335
5.438962,335
7.0626346,335
4.2331579,335
5.7061079,335
4.0327549,335
3.8198861,335
6.0209332,335
5.3511269,335
6.3236834,335
4.5806243,335
5.5779609,335
4.246075,335
6.4505359,335
6.1936899,335
6.2949989,335
4.9309644,335
6.7324471,335
5.057488,335
6.2867741,335
7.5140657,335
6.8591603,335
5.4573952,335
3.8282279,335
4.7613388,335
5.6032275,335
4.0087192,335
4.3405793,335
5.5687135,335
5.0116188,335
4.5847184,335
7.6322767,335
5.4285204,335
4.3312986,335
6.8967754,335
4.9804747,335
5.4898887,335
5.6319603,335
5.1087364,335
5.6408369,335
5.4395651,335
4.4270729,335
4.9450862,335
7.4312142,335
4.0982793,335
5.9467186,335
5.9035214,335
5.9479124,335
5.3166606,335
4.7936293,335
4.5212417,335
5.9948136,335
4.4296677,335
5.2329219,335
4.6703935,335
5.4158623,335
6.6475367,335
5.796513,335
4.4923292,335
5.016679,335
6.3571995,335
5.0919932,335
5.371758,335
4.8629466,335
4.8097845,335
4.1996109,335
4.1291241,335
4.803608,335
6.3048996,335
6.7641261,335
6.9606319,335
6.3544503,335
5.5436581,335
7.0945903,335
6.6270026,335
4.4322125,335
5.1745935,335
6.5781343,335
4.9926474,335
5.2927642,335
5.6477788,335
4.9554498,335
4.1279421,335
5.461416,335
4.8331297,335
6.7143005,335
6.501744,335
6.1026137,335
5.4248405,335
4.2503887,335
5.1559406,335
6.2053875,335
4.2403089,335
5.902269,335
4.8566154,335
6.1523607,335
5.9328514,335
5.5017668,335
5.7448973,335
5.0563913,335
5.114113,335
5.7257392,335
4.0412082,335
7.0234642,335
5.1294381,335
5.5783521,335
5.5431111,335
5.572818,335
4.383969,335
5.697086,335
5.6729325,335
7.9581756,335
6.0573858,335
5.4667727,335
6.5301175,335
4.0274635,335
7.004688,335
4.4406014,335
4.5386803,335
4.9502008,335
6.8296362,335
6.1813722,335
5.6079439,335
6.1411891,335
6.6520838,335
4.4096364,335
5.4449861,335
5.9898303,335
6.3852227,335
3.9966437,335
5.7436818,335
6.1134503,335
7.0364945,335
4.7646442,335
7.6723858,335
5.5778577,335
6.397482,335
6.1860776,335
4.4389383,335
4.8505272,335
4.2645129,335
6.1416518,335
4.5488381,335
5.6591053,335
5.099607,335
4.3271019,335
5.8629077,335
4.015419,335
4.2639969,335
6.9239458,335
4.9565174,335
4.8988485,335
5.7596306,335
4.5786308,335
4.5914214,335
6.1568711,335
6.0381487,335
5.4382434,335
6.1235076,335
4.809528,335
6.1643172,335
5.3791763,335
6.893105,335
6.3374452,335
7.4994551,335
6.2672349,335
4.6881272,335
6.5757515,335
4.8012219,335
4.4556745,335
5.0228854,335
4.6167828,335
4.904547,335
6.0700205,335
5.7593988,335
5.3585513,335
5.7940404,335
5.1531087,335
5.8908309,335
4.3121112,335
3.4039258,335
5.445626,335
6.3889164,335
5.3172945,335
7.1814976,335
6.052773,335
7.0524548,335
4.9705561,335
5.4018714,335
6.0773109,335
4.4021263,335
6.6974171,335
5.7113787,335
5.6688785,335
3.7272951,335
4.6829699,335
5.8623046,335
6.128405,335
4.8443648,335
5.6683072,335
6.8601421,335
6.5150324,335
4.2148682,335
5.440403,335
6.7997599,335
5.5643474,335
7.4685428,335
6.1698632,335
6.1223582,335
7.3430678,335
5.9694739,335
4.6930571,335
5.9959035,335
6.310599,335
4.3616901,335
6.3932268,335
5.0223868,335
7.0006197,335
6.1100394,335
5.2127704,335
5.9915818,335
4.8479135,335
4.6283723,335
5.4234929,335
6.7048053,335
4.7082293,335
3.9390572,335
4.9595593,335
5.1004899,335
4.9110078,335
4.2284727,335
4.6939695,335
6.3306295,335
5.7181134,335
6.9784502,335
6.7624007,335
4.0027098,335
5.8098964,335
5.5605363,335
5.6712292,335
4.6987008,335
7.4303956,335
4.8089333,335
5.7173419,335
4.2755453,335
6.074622,335
6.0619996,335
3.7072709,335
4.8995388,335
5.7347375,335
6.087563,335
6.2809307,335
5.0099981,335
5.3630374,335
4.7667111,335
4.1486427,335
6.0450335,335
5.254931,335
4.6903286,335
3.9323162,335
5.043087,335
4.9136574,335
6.3874748,335
5.6834626,335
6.5245252,335
7.1100229,335
7.5632656,335
4.4798138,335
4.3713315,335
4.8049484,335
5.4451012,335
5.7401526,335
4.3224116,335
4.347174,335
4.9299011,335
6.7498471,335
4.0200622,335
4.6375865,335
5.6543057,335
5.1107525,335
5.3503157,335
4.2443104,335
6.701263,335
4.3642416,335
6.6752771,335
5.3122677,335
8.2807387,335
4.8717623,335
4.7605958,335
4.269572,335
6.9647257,335
5.929304,335
6.0740801,335
5.1785983,335
5.5534992,335
4.6035678,335
6.3506926,335
4.5398416,335
4.8241881,335
5.1625021,335
4.0459632,335
3.9847969,335
6.0026529,335
7.3430249,335
5.4539515,335
4.932575,335
4.1881231,335
6.696133,335
7.325661,335
5.3691552,335
6.5580894,335
5.904688,335
5.0275954,335
4.8624246,335
3.7577884,335
5.9210984,335
4.6739034,335
4.7859881,335
7.3233308,335
5.2902346,335
7.4210092,335
7.375394,335
4.812174,335
8.1024834,335
5.1508973,335
5.973824,335
6.336289,335
5.3420206,335
4.6290822,335
5.15692,335
5.7787077,335
5.1485946,335
5.9400981,335
4.7742349,335
5.1975184,335
5.5163849,335
6.7621892,335
5.7002488,335
3.4493765,335
4.8934192,335
4.4483972,335
5.7545046,335
5.6073271,335
4.5897075,335
4.6644491,335
7.8126027,335
4.1332856,335
6.53105,335
6.2163869,335
7.1373038,335
5.9770621,335
8.310819,335
4.7635569,335
5.298532,335
5.8740899,335
5.5839182,335
5.0096948,335
7.8623232,335
4.2875595,335
5.9065499,335
5.6638415,335
3.9268106,335
4.6164194,335
6.3460576,335
6.0926554,335
5.3789318,335
4.7760231,335
5.9924578,335
6.7716247,335
5.1947661,335
4.8107883,335
6.2056677,335
3.9528399,335
4.8784934,335
6.6849658,335
5.3475568,335
7.1954916,335
7.6944268,335
5.5685003,335
7.4734267,335
5.6724478,335
5.5155873,335
4.93868,335
5.0280084,335
6.6119058,335
4.9743547,335
5.7962211,335
5.1428742,335
5.435576,335
7.0845663,335
4.894934,335
5.6793763,335
4.8837417,335
7.8639988,335
5.10665,335
4.4161583,335
5.6773536,335
5.2219349,335
5.1422081,335
4.7640511,335
5.3933141,335
6.1559945,335
7.5511306,335
6.1568636,335
5.5929094,335
4.9877819,335
5.2484994,335
5.44794,335
5.789075,335
7.0929601,335
5.4629454,335
5.1671875,335
5.2701764,335
7.5861376,335
5.965779,335
6.3152942,335
6.5036863,335
4.9030976,335
7.1658883,335
5.992495,335
4.8673542,335
6.431619,335
5.4764689,335
6.612827,335
4.9519803,335
6.1676631,335
5.1575599,335
5.2845967,335
4.7138293,335
5.463517,335
5.5679774,335
4.4678441,335
4.4750971,335
5.4926977,335
5.3265041,335
5.4695035,335
3.9885363,335
5.5420285,335
5.6348407,335
4.6080371,335
5.0461685,335
4.6046586,335
6.2643776,335
6.284072,335
5.7049829,335
5.8309578,335
6.419645,335
6.3550955,335
4.6038048,335
5.0701709,335
4.6214753,335
7.0233878,335
7.2545381,335
6.2673583,335
5.3332916,335
7.3597281,335
5.0492047,335
5.104452,335
6.6868104,335
5.902982,335
5.4297241,335
4.8709156,335
6.7676535,335
4.7674395,335
8.0646671,335
4.6628736,335
6.1499544,335
4.087239,335
4.6714708,335
7.6303453,335
5.3272391,335
4.5954466,335
5.6463783,335
5.215402,335
4.8402522,335
7.1527357,335
4.4034215,335
4.6272427,335
6.1718664,335
5.7650121,335
4.7464522,335
4.4909585,335
4.0714123,335
5.8146301,335
4.9016995,335
6.1651908,335
6.8897881,335
4.3446133,335
5.3953936,335
6.362694,335
6.2617318,335
4.5771436,335
4.2906949,335
4.7662108,335
4.325737,335
4.5154738,335
5.0046193,335
4.405468,335
4.4034004,335
5.4563149,335
5.2260905,335
7.8495875,335
5.2743486,335
4.5190296,335
4.8955766,335
4.1894346,335
5.6363118,335
6.5377965,335
4.8984824,335
6.6971096,335
4.6584573,335
9.1334817,335
5.4000645,335
6.3617564,335
5.8208385,335
5.5944346,335
4.1825718,335
6.0034628,335
5.1122481,335
4.8250303,335
5.8945224,335
5.0462123,335
5.7776183,335
4.8249138,335
4.5358962,335
7.1932877,335
5.441372,335
4.8299556,335
5.3237438,335
7.2225199,335
6.9414423,335
6.4867256,335
4.9076152,335
6.8133545,335
4.088544,335
4.1299229,335
5.2752764,335
5.2474347,335
5.0543985,335
5.9226742,335
4.7071741,335
5.8446083,335
5.9679427,335
7.5735471,335
5.361022,335
6.4736563,335
5.1644893,335
4.7310631,335
5.8076268,335
4.4962125,335
4.3755164,335
7.9433756,335
6.741808,335
7.0946268,335
4.532787,335
5.8559412,335
5.0170982,335
4.5391134,335
7.1767929,335
5.1591338,335
7.4390563,335
5.519167,335
4.6300622,335
4.5311365,335
5.2616695,335
6.8488844,335
5.378035,335
4.7971907,335
5.8184376,335
5.9210045,335
4.9560572,335
5.1188,335
5.3562086,335
4.5348003,335
5.9221049,335
4.3422627,335
4.7774417,335
5.1421552,335
5.578178,335
4.8599109,335
5.3952095,335
4.6614148,335
4.3242741,335
4.1930151,335
4.5490656,335
4.7644926,335
7.5768626,335
