fractionInTransverseRmsMedian,eccentricityMedian,eccentricityKurtosis,timestamp,energyFromChargeMedian,eccentricitySkewness,fractionInTransverseRmsSkewness,energyFromChargeVariance,lengthDivRmsTransMedian,energyFromChargeSkewness,energyFromChargeKurtosis,lengthDivRmsTransVariance,lengthDivRmsTransSkewness,eccentricityMean,fractionInTransverseRmsKurtosis,fractionInTransverseRmsMean,lengthDivRmsTransMean,lengthDivRmsTransKurtosis,energyFromChargeMean,fractionInTransverseRmsVariance,eccentricityVariance,runType,runPeriods
0.07071,4.326,7.042,1541797944,2.823,2.226,1.581,4.586,16.7,1.542,2.405,87.95,2.237,4.963,2.894,0.09251,18.83,7.385,3.436,0.006327,7.82,background,21/10/2018
0.07282,4.407,9.298,1541803364,2.848,2.21,1.186,4.189,17.13,1.539,2.458,70.18,2.503,4.967,1.074,0.0868,18.95,12.89,3.365,0.004322,6.01,background,21/10/2018
0.06443,4.528,3.104,1541808742,2.719,1.547,1.229,3.436,16.72,2.001,5.493,64.34,1.485,5.038,1.752,0.07881,18.95,2.875,3.216,0.003763,5.664,background,21/10/2018
0.07054,4.332,33.18,1541814187,3.031,4.898,1.83,4.587,16.24,1.329,1.759,149,4.726,5.063,4.99,0.09133,19.01,30.59,3.535,0.006136,13.69,background,21/10/2018
0.07692,4.359,3.508,1541819639,2.734,1.579,1.29,5.074,16.83,1.41,1.435,70.55,1.341,4.829,1.32,0.1013,18.21,2.226,3.409,0.007592,6.361,background,21/10/2018
0.07463,4.051,1.561,1541825065,2.759,1.117,1.312,4.322,15.22,1.371,1.907,43,1.078,4.448,1.777,0.0907,17.03,1.341,3.347,0.005276,3.548,background,21/10/2018
0.07463,4.392,6.685,1541830480,2.729,2.167,1.86,3.501,16.22,1.669,3.768,65.4,1.746,5.037,7.068,0.08719,18.53,4.264,3.156,0.004835,6.955,background,21/10/2018
0.07317,4.289,7.045,1541835893,2.78,2.185,1.082,2.942,16.24,1.269,1.659,95.04,2.525,4.925,1.082,0.08977,18.64,9.313,3.184,0.00508,7.14,background,21/10/2018
0.06667,4.448,11.61,1541841320,2.665,2.838,1.212,4.046,16.88,1.634,3.36,113.6,2.835,5.201,1.214,0.08977,19.45,11.57,3.206,0.005993,9.913,background,21/10/2018
0.06715,4.573,6.334,1541846734,2.767,1.985,1.09,4.182,17.55,1.509,2.337,81.18,2.175,5.2,0.7759,0.08368,19.67,7.279,3.285,0.004792,6.232,background,21/10/2018
0.06881,4.401,13.38,1541852137,2.824,2.661,1.347,4.778,16.97,1.776,3.467,66.83,2.865,4.916,1.733,0.08515,18.55,15.75,3.399,0.004765,5.585,background,21/10/2018
0.07081,4.344,4.27,1541857540,2.648,1.753,1.422,2.726,16.89,1.75,4.618,82.91,1.816,5.017,2.569,0.08794,19,4.137,3.05,0.005244,6.683,background,21/10/2018
0.07042,4.236,6.166,1541862938,2.879,2.141,1.421,3.092,16.6,1.527,2.964,86.68,2.051,5.043,2.363,0.08537,18.87,6.139,3.218,0.004426,7.798,background,21/10/2018
0.07059,4.131,5.152,1541868362,3.05,1.999,1.228,3.555,16.18,1.265,1.819,71.84,2.07,4.792,1.402,0.09457,18.12,6.07,3.404,0.005958,6.68,background,21/10/2018
0.07373,4.291,12.51,1541873783,2.895,3.007,0.7789,4.332,16.12,1.591,3.527,112.6,2.719,5.097,-0.2109,0.08841,19.22,9.582,3.36,0.004521,10.1,background,21/10/2018
0.07143,4.292,11.09,1541879170,2.829,2.669,1.111,3.352,16.23,1.739,3.752,98.03,3.43,4.965,0.7782,0.08715,18.61,18.67,3.243,0.005248,7.883,background,21/10/2018
0.07542,4.325,14.06,1541884576,2.735,2.926,1.309,4.176,16.45,1.563,2.654,88.64,2.79,4.967,1.76,0.09117,19.15,12.57,3.286,0.005443,7.059,background,21/10/2018
0.07612,4.432,5.055,1541890007,2.546,1.821,1.269,4.055,16.35,1.763,3.558,66.44,1.512,5.021,1.613,0.095,18.7,2.829,3.15,0.005595,6.734,background,21/10/2018
0.07698,4.389,47.94,1541895402,2.772,5.271,1.688,4.654,16.62,1.663,2.995,115.4,5.732,4.907,4.277,0.09894,18.74,55.03,3.413,0.007026,9.354,background,21/10/2018
0.06336,4.367,22.76,1541900809,2.86,3.564,1.612,4.727,16.66,1.505,2.655,103.8,3.105,5.096,4.162,0.08485,19.32,16.8,3.457,0.005301,8.846,background,21/10/2018
0.07073,4.257,4.515,1541906228,2.702,1.826,1.522,4.39,16.51,1.758,3.584,82.2,1.632,4.86,2.786,0.09498,18.62,3.282,3.243,0.006136,6.603,background,21/10/2018
0.06944,4.24,9.583,1541911643,2.864,2.311,1.299,4.242,16.37,1.462,2.366,85.2,3.448,4.866,2.185,0.09074,18.33,23.68,3.397,0.005824,6.498,background,21/10/2018
0.07692,4.173,10.34,1541917064,2.933,2.508,1.123,3.357,16.21,1.39,2.454,77.99,2.585,4.678,0.9909,0.09513,18.04,10.93,3.341,0.005542,6.177,background,21/10/2018
0.06833,4.545,16.21,1541922464,2.847,3.174,1.42,4.85,16.88,1.873,4.37,105,3.2,5.151,2.167,0.08807,19.32,16.6,3.394,0.005664,9.049,background,21/10/2018
0.0625,4.617,18.52,1541927860,2.962,3.003,1.696,4.424,17.17,1.391,1.928,90.11,2.72,5.152,3.592,0.08367,19.48,13.74,3.508,0.006131,7.334,background,21/10/2018
0.07087,4.419,6.491,1541933241,2.71,2.079,1.57,4.088,16.42,1.857,3.986,71.95,1.889,4.916,3.458,0.087,18.47,5.415,3.2,0.005206,6.215,background,21/10/2018
0.06937,4.333,6.762,1541938643,2.809,2.021,1.392,4.642,17.04,2.099,5.542,76.76,2.326,4.908,1.9,0.08947,18.73,8.523,3.314,0.005862,6.011,background,21/10/2018
0.06796,4.372,8.315,1541944072,2.613,2.39,1.418,3.393,17.1,1.84,4.427,78.45,2.259,5.014,2.311,0.08541,18.79,7.694,3.089,0.005799,7.318,background,21/10/2018
0.07067,4.328,6.557,1541949515,2.828,2.145,1.242,4.2,16.48,1.861,4.599,79.92,2.182,4.924,1.93,0.08725,18.55,7.522,3.279,0.004602,6.906,background,21/10/2018
0.07012,4.3,7.643,1541954920,2.683,2.136,1.227,3.616,16.59,1.602,3.218,93.57,2.635,4.946,1.533,0.09055,18.88,11.58,3.111,0.005261,6.98,background,21/10/2018
0.07051,4.291,3.253,1541960307,2.769,1.609,3.021,3.402,16.29,1.602,3.557,59.59,1.559,4.863,16.78,0.08789,18.49,3.038,3.154,0.005967,5.143,background,21/10/2018
0.06818,4.596,19.76,1541964750,2.817,3.526,1.187,4.931,17.56,1.228,0.8847,107.2,3.201,5.235,1.008,0.08775,19.75,16.95,3.514,0.005279,10.19,background,21/10/2018
0.06914,4.318,3.347,1541980434,2.903,1.647,1.534,4.153,16.62,1.784,4.419,69.32,1.774,4.953,3.567,0.08793,18.75,4.081,3.412,0.00523,5.69,background,21/10/2018
0.06535,4.376,26.13,1541985851,3.022,4.018,2.005,4.92,16.66,1.462,1.813,102.8,4.576,4.919,5.373,0.08855,18.51,33.77,3.641,0.006829,8.89,background,21/10/2018
0.07339,4.179,4.355,1541991234,2.959,1.891,1.124,4.01,16.2,1.267,1.541,71.84,1.807,4.795,0.9778,0.09521,18.53,3.796,3.359,0.005372,5.755,background,21/10/2018
0.06977,4.363,6.004,1541996680,2.541,1.996,1.263,3.004,16.57,1.492,3.487,82.38,2.264,4.966,1.584,0.08879,18.74,8.53,3.035,0.005104,6.411,background,21/10/2018
0.06918,4.239,2.31,1542002088,2.881,1.373,1.365,4.672,16.35,1.684,3.216,63.72,1.535,4.71,1.947,0.09033,18.09,3.749,3.421,0.005986,4.907,background,21/10/2018
0.06557,4.45,4.111,1542007513,2.613,1.725,1.409,3.767,16.76,1.874,4.387,80.87,1.81,5.073,1.729,0.08968,19.04,4.69,3.125,0.006095,6.448,background,21/10/2018
0.07884,4.258,11.47,1542012935,3.008,2.869,1.047,4.213,16.19,1.328,1.782,98.91,2.274,4.976,0.7253,0.09627,19.05,6.904,3.452,0.00569,9.458,background,21/10/2018
0.07143,4.191,11.7,1542018320,2.749,2.863,1.29,4.316,16.03,1.473,2.064,105.9,3.081,4.945,1.31,0.09012,18.52,13.92,3.286,0.005724,8.896,background,21/10/2018
0.07328,4.391,3.568,1542023750,2.961,1.58,1.514,4.176,16.57,1.502,2.968,69.46,1.634,4.852,3.471,0.09362,18.45,3.764,3.441,0.005549,5.86,background,21/10/2018
0.08012,4.304,8.62,1542029209,2.958,2.262,1.29,4.456,16.07,1.402,2.221,73.78,2.216,4.804,1.454,0.09647,18.24,7.419,3.529,0.006505,6.386,background,21/10/2018
0.06487,4.323,10.38,1542034607,2.692,2.637,1.22,3.751,16.09,1.853,4.49,86.87,2.713,5.025,1.449,0.07935,18.6,11.07,3.173,0.004337,7.373,background,21/10/2018
0.075,4.175,30.09,1542040032,2.733,4.536,1.476,3.581,15.93,1.489,2.64,131,4.603,5.047,3.362,0.09003,18.83,32.1,3.189,0.005357,11.7,background,21/10/2018
0.07453,4.43,1.964,1542045424,2.998,1.31,1.29,4.036,16.9,1.522,2.647,55.8,1.509,4.918,1.883,0.0853,18.61,3.73,3.445,0.004028,4.761,background,21/10/2018
0.07331,4.244,6.948,1542050833,2.785,2.087,1.181,5.537,16.38,1.579,2.28,61.27,1.903,4.699,0.9944,0.1016,18,6.216,3.522,0.007193,5.499,background,21/10/2018
0.07143,4.07,24.79,1542056230,2.799,3.747,1.279,4.855,15.78,1.573,3.161,87.78,3.404,4.836,1.58,0.09202,18.2,21.33,3.467,0.005696,8.095,background,21/10/2018
0.06134,4.584,3.115,1542061677,2.674,1.424,1.393,4.22,16.79,1.743,3.374,54.01,1.348,4.918,2.11,0.07808,18.43,2.766,3.171,0.003609,4.39,background,21/10/2018
0.07738,4.242,8.006,1542067073,3.033,2.415,1.453,3.635,15.75,1.297,1.686,101.8,2.759,5.025,2.848,0.09187,18.95,10.94,3.453,0.005535,8.599,background,21/10/2018
0.07054,4.448,9.552,1542072492,2.938,2.433,1.825,3.636,16.89,1.59,3.613,100.1,2.313,5.002,5.165,0.09119,18.97,7.678,3.311,0.005827,8.006,background,21/10/2018
0.07273,4.323,42.28,1542077893,2.772,4.774,1.03,4.346,16.37,1.662,2.772,81.97,4.038,4.737,0.7966,0.08816,18.17,31.73,3.3,0.004569,6.945,background,21/10/2018
0.06481,4.499,6.647,1542083308,2.705,1.889,1.339,4.196,16.95,1.891,4.306,72.83,1.475,5.074,1.76,0.08764,18.91,2.695,3.23,0.006011,6.847,background,21/10/2018
0.07463,4.26,8.939,1542088705,2.904,2.213,1.262,4.04,16.09,1.36,2.173,68.7,2.138,4.715,1.507,0.09546,17.86,8.673,3.283,0.006557,6.298,background,21/10/2018
0.07742,4.098,29.86,1542094137,2.78,4.044,1.026,3.872,15.33,1.65,3.468,95.18,3.641,4.669,0.7273,0.09774,17.78,23.66,3.315,0.005907,7.874,background,21/10/2018
0.06918,4.42,2.826,1542099572,2.882,1.496,1.472,4.463,17,1.315,1.733,65.52,1.352,4.967,2.542,0.0863,18.84,2.469,3.476,0.005096,5.535,background,21/10/2018
0.07306,4.207,10.43,1542104993,2.695,2.645,1.065,3.942,16.2,1.527,2.533,98.03,2.298,5.134,0.6195,0.09446,19.22,7.563,3.234,0.005922,9.768,background,21/10/2018
0.07143,4.476,2.951,1542110382,2.898,1.517,1.345,4.926,17.24,1.768,4.086,73.73,1.625,4.957,1.925,0.0877,18.86,3.497,3.458,0.005649,6.154,background,21/10/2018
0.07056,4.147,9.179,1542115807,2.993,2.361,1.83,5.325,15.64,1.434,1.974,81.28,3.372,4.75,6.709,0.09069,17.98,23.14,3.559,0.005582,6.614,background,21/10/2018
0.07143,4.391,8.045,1542121194,2.868,2.242,1.143,3.69,17.06,1.141,1.242,91.55,2.635,5.118,1.413,0.08933,19.45,11.5,3.399,0.005128,7.317,background,21/10/2018
0.07971,4.365,7.876,1542126619,2.903,2.29,1.401,4.789,16.35,1.255,1.244,79.84,1.967,4.903,2.727,0.09635,18.82,5.1,3.534,0.006618,6.864,background,21/10/2018
0.07483,4.319,3.403,1542132044,2.816,1.689,1.177,3.83,16.56,1.499,2.618,71.34,1.903,4.949,1.64,0.08552,18.8,4.629,3.297,0.004246,5.56,background,21/10/2018
0.07179,4.28,15.27,1542137440,2.785,2.857,1.359,4.176,16.49,1.696,3.592,71.85,3.246,4.911,2.019,0.08886,18.71,19.12,3.381,0.005115,6.076,background,21/10/2018
0.06667,4.505,4.21,1542142880,2.936,1.614,1.49,4.737,17.5,1.393,1.846,75.64,1.596,5.052,2.304,0.08932,19.34,4.223,3.525,0.006237,6.566,background,21/10/2018
0.06711,4.587,6.992,1542148321,3.007,2.201,1.586,3.908,17.21,1.494,2.942,77.5,1.942,5.155,2.756,0.08347,19.43,5.791,3.303,0.005243,7.021,background,21/10/2018
0.07592,4.308,12.61,1542153735,2.887,2.842,1.481,3.034,16.77,1.64,4.001,83.23,2.815,4.934,2.732,0.0924,18.72,12.94,3.177,0.005824,7.433,background,21/10/2018
0.07571,4.303,7.095,1542159130,2.68,2.248,1.084,4.812,16.35,1.499,2.034,97.52,2.446,5.137,1.051,0.08984,19.26,9.267,3.375,0.005129,8.495,background,21/10/2018
0.06977,4.281,17.91,1542164568,2.948,3.114,1.218,3.678,16.54,1.621,4.287,102.2,2.867,5.045,1.51,0.08656,19.02,15.99,3.341,0.005241,8.989,background,21/10/2018
0.06513,4.386,10.83,1542169994,2.974,2.612,1.322,4.414,16.82,1.559,2.97,101.5,2.479,5.059,1.887,0.0896,19.18,9.03,3.419,0.005713,8.585,background,21/10/2018
0.06913,4.52,21.13,1542175411,2.75,3.553,1.202,4.756,17.14,1.945,5.424,91.77,3.142,4.969,1.26,0.08806,18.83,15.12,3.355,0.005193,7.99,background,21/10/2018
0.07407,4.456,9.351,1542180809,2.701,2.53,1.391,3.335,16.47,1.94,5.789,94.93,2.42,5.017,2.285,0.09369,18.83,8.343,3.111,0.006328,8.333,background,21/10/2018
0.06762,4.087,5.885,1542186233,2.76,2.051,1.377,3.525,15.98,1.465,2.678,87.54,2.253,4.86,1.815,0.09033,18.65,6.918,3.203,0.005921,6.757,background,21/10/2018
0.06667,4.448,4.705,1542191647,2.959,1.864,1.251,4.888,16.98,1.665,3.005,79.75,1.696,5.08,1.384,0.08322,19.22,3.632,3.515,0.004838,6.772,background,21/10/2018
0.06704,4.288,12.75,1542197060,2.871,2.689,1.187,3.086,16.71,1.763,4.45,78.85,2.845,4.967,1.209,0.08434,18.84,13.4,3.304,0.00477,6.532,background,21/10/2018
0.06923,4.208,8.085,1542202471,2.764,2.236,1.065,4.574,16.21,1.728,3.272,74.14,2.007,4.854,0.4069,0.09438,18.56,6.301,3.312,0.006323,6.851,background,21/10/2018
0.08018,4.468,8.149,1542207874,2.745,2.264,1.05,3.334,16.66,1.861,4.78,87.34,2.22,4.929,0.963,0.09212,18.71,7.158,3.102,0.005057,6.839,background,21/10/2018
0.06667,4.477,9.112,1542213283,2.788,2.447,1.688,4.328,16.97,1.647,3.068,95.94,2.223,5.233,3.676,0.08272,19.45,6.768,3.312,0.004946,8.413,background,21/10/2018
0.06612,4.324,22.2,1542217416,2.819,3.726,1.349,2.919,16.56,1.181,1.526,108.7,4.171,4.961,1.651,0.08687,18.88,26.21,3.137,0.005902,8.519,background,21/10/2018
0.06757,4.359,2.362,1542230090,2.783,1.336,1.28,4.224,16.38,1.554,2.731,61.75,1.968,4.78,1.486,0.08741,18.23,6.573,3.309,0.005405,4.443,background,21/10/2018
0.07942,4.217,10.36,1542235460,2.828,2.501,1.259,3.751,16.35,1.489,3.208,78.82,2.419,4.947,1.581,0.0915,18.97,9.755,3.265,0.005625,6.779,background,21/10/2018
0.06667,4.372,8.241,1542240902,2.958,2.357,1.31,3.702,17.21,1.591,4.017,77.04,2.265,5.048,2.132,0.0818,19.09,8.099,3.413,0.004634,6.679,background,21/10/2018
0.07843,4.263,7.887,1542246350,2.91,2.278,1.297,4.869,16.42,1.452,2.258,94.62,2.004,5.043,1.692,0.09352,19.26,5.952,3.524,0.005755,8.241,background,21/10/2018
0.07076,4.37,24.75,1542251827,2.82,3.717,1.213,4.366,16.12,1.798,3.779,94.44,2.436,5.155,1.428,0.08745,18.91,9.218,3.273,0.005126,10.36,background,21/10/2018
0.0625,4.476,10.21,1542257266,2.729,2.367,1.782,4.911,17.09,2.34,9.322,101.9,2.052,5.296,3.896,0.07605,19.94,7.187,3.265,0.004817,8.662,background,21/10/2018
0.07398,4.351,2.877,1542262692,2.855,1.402,1.511,3.728,16.39,1.574,2.901,56.21,1.605,4.871,3.535,0.08635,18.46,3.645,3.361,0.004563,4.524,background,21/10/2018
0.07456,4.255,16.63,1542268093,2.8,3.169,1.229,4.074,16.2,1.546,2.997,96.64,2.872,4.95,1.406,0.09237,18.84,13.29,3.283,0.006187,8.738,background,21/10/2018
0.07895,4.164,3.644,1542273479,2.839,1.531,1.532,3.023,15.65,1.449,2.993,56.07,1.729,4.686,3.001,0.09446,17.73,5.333,3.176,0.005306,4.56,background,21/10/2018
0.06755,4.397,32.95,1542278900,2.751,4.343,1.231,4.249,16.77,1.815,3.931,139.7,4.529,5.2,1.329,0.09046,19.57,37.1,3.218,0.005732,11.61,background,21/10/2018
0.07218,4.432,5.876,1542284310,2.739,2.074,1.262,3.405,17.07,1.478,3.107,97.67,2.403,5.147,1.953,0.08772,19.37,8.677,3.225,0.004672,7.428,background,21/10/2018
0.06583,4.252,7.93,1542289721,2.852,2.313,1.491,5.155,15.97,1.577,2.538,74.31,2.142,4.836,2.198,0.09179,18.26,6.453,3.486,0.006188,6.484,background,21/10/2018
0.07335,4.444,5.92,1542295136,2.901,1.878,1.185,3.575,17.23,1.449,3.455,73.17,1.93,5.027,1.17,0.08812,19.11,6.805,3.335,0.00538,6.377,background,21/10/2018
0.07692,4.231,16.62,1542300540,2.754,3.064,1.104,4.59,15.94,1.695,2.879,82.43,3.231,4.759,0.7619,0.09719,17.91,17.67,3.406,0.006792,7.018,background,21/10/2018
0.06877,4.13,16.57,1542305939,2.634,3.159,1.536,4.08,15.71,1.719,3.72,88.12,3.276,4.779,2.328,0.09204,17.93,17.54,3.232,0.006294,7.373,background,21/10/2018
0.0708,4.36,7.823,1542311340,2.834,2.107,1.18,4.349,16.4,1.497,2.401,73.33,2.408,4.887,1.216,0.08978,18.52,9.84,3.401,0.005333,5.947,background,21/10/2018
0.06595,4.38,4.541,1542316783,2.636,1.759,1.428,3.879,16.07,1.667,3.593,83.91,2.2,5.06,2.026,0.08551,18.94,7.812,3.126,0.005173,6.515,background,21/10/2018
0.07127,4.207,8.642,1542322225,2.785,2.416,1.124,4.276,16.16,1.892,5.184,85.42,2.734,4.875,1.117,0.09286,18.35,11.32,3.293,0.005851,7.319,background,21/10/2018
0.06849,4.298,27.43,1542327627,2.709,3.949,1.34,4.07,16.04,1.85,5.217,87.31,3.079,4.866,1.759,0.08933,18.3,15.99,3.278,0.005534,7.9,background,21/10/2018
0.06805,4.36,12.78,1542333054,3.028,2.758,1.424,3.972,16.88,1.226,1.654,76.46,2.578,4.97,2.216,0.08789,18.63,11.13,3.45,0.005354,7.261,background,21/10/2018
0.06417,4.577,17.46,1542338480,2.793,3.326,1.16,4.718,17.33,1.543,3.177,108.4,3.368,5.188,0.8861,0.0876,19.62,17.97,3.409,0.005544,9.958,background,21/10/2018
0.079,4.239,5.541,1542343891,2.768,1.931,1.014,3.607,15.94,1.711,3.568,65.63,1.963,4.824,0.6319,0.09452,18.12,5.911,3.209,0.00541,5.888,background,21/10/2018
0.07339,4.457,2.615,1542349300,2.762,1.453,1.228,4.143,16.82,1.522,2.623,74.51,1.539,5.094,1.64,0.09007,18.95,2.728,3.239,0.0054,6.587,background,21/10/2018
0.07246,4.261,18.99,1542354729,2.917,3.276,1.351,4.289,16.28,1.514,2.62,89.63,3.417,4.943,2.432,0.09056,18.71,21.33,3.352,0.005755,8.324,background,21/10/2018
0.0672,4.506,13.17,1542360169,3.164,2.868,1.585,3.857,16.91,1.123,1.3,96.63,2.724,5.156,3.147,0.08781,19.21,11.34,3.499,0.006256,9.089,background,21/10/2018
0.08032,4.144,13.15,1542365530,2.87,2.878,1.26,4.157,15.9,1.77,3.909,88.02,3.435,4.943,2.626,0.08617,18.48,20.22,3.363,0.004648,7.899,background,21/10/2018
0.0762,4.147,4.645,1542370978,2.699,1.982,1.426,4.342,15.4,1.629,3.105,86.48,1.848,4.873,1.965,0.09467,18.26,4.032,3.241,0.006346,7.602,background,21/10/2018
0.06522,4.404,6.662,1542376432,3.04,1.786,1.327,4.757,17.35,1.341,1.511,63.46,1.703,4.984,1.519,0.08903,19.01,4.82,3.531,0.005656,5.544,background,21/10/2018
0.07537,4.381,2.773,1542381839,2.925,1.575,1.242,4.428,16.45,1.522,2.626,72.99,1.679,4.861,1.559,0.09363,18.57,3.21,3.461,0.00589,6.008,background,21/10/2018
0.07636,4.15,4.647,1542387219,2.714,1.933,0.919,4.028,15.79,1.405,2.133,90.92,2.024,4.904,0.4177,0.09264,18.58,5.51,3.295,0.004744,7.253,background,21/10/2018
0.08048,4.273,4.164,1542392658,2.868,1.746,1.304,3.57,16.19,1.275,1.789,81.17,1.742,4.939,1.748,0.09679,18.68,3.654,3.28,0.006725,6.692,background,21/10/2018
0.07801,4.336,35.61,1542398081,2.863,4.53,1.514,3.593,16.18,1.435,2.69,128.9,4.018,5.047,3.596,0.08884,18.95,26.38,3.255,0.005319,10.85,background,21/10/2018
0.0808,4.192,2.764,1542403487,3.016,1.562,1.413,4.991,16.15,1.659,3.273,72.01,2.201,4.752,2.994,0.09715,18.26,7.723,3.639,0.006178,5.573,background,21/10/2018
0.06915,4.24,2.792,1542408911,2.932,1.415,1.306,4.204,16.3,1.597,3.146,64.94,1.45,4.855,1.669,0.09024,18.37,2.944,3.313,0.005781,5.204,background,21/10/2018
0.07071,4.158,5.581,1542414326,2.819,2.028,1.323,4.21,16.07,1.744,4.26,79.86,2.107,4.906,1.887,0.08724,18.42,6.43,3.311,0.005377,6.926,background,21/10/2018
0.08667,4.129,15.87,1542419705,2.592,3.057,1.174,3.959,16.01,1.411,1.718,76.97,2.801,4.759,1.835,0.09725,18.15,12.45,3.181,0.005345,6.547,background,21/10/2018
0.06897,4.325,4.807,1542425107,2.898,1.782,1.246,4.849,16.69,1.669,3.459,54.48,1.612,4.778,1.42,0.08916,17.93,4.19,3.434,0.005103,5.006,background,21/10/2018
0.07627,4.217,8.763,1542430556,3.086,2.274,1.087,3.589,16.51,1.497,3.128,85.53,3.248,4.829,1.069,0.09239,18.73,19.31,3.427,0.00519,5.895,background,21/10/2018
0.07111,4.199,19.88,1542435963,2.779,3.203,1.278,4.411,16.15,1.43,1.977,82.53,3.642,4.82,1.858,0.08938,18.6,25.81,3.474,0.005014,6.313,background,21/10/2018
0.08197,4.091,14.96,1542441383,2.835,2.913,1.156,4.322,15.77,1.497,2.215,81.31,2.452,4.829,1.883,0.09435,18.47,10.41,3.397,0.004611,7.472,background,21/10/2018
0.07392,4.242,16.45,1542446808,2.638,3.194,1.251,3.933,15.95,1.446,1.853,97.17,3.433,4.788,1.391,0.09352,18.23,20.38,3.181,0.00572,7.787,background,21/10/2018
0.06417,4.307,5.106,1542452222,2.806,1.705,1.208,4.07,16.36,1.507,2.207,65.7,1.722,4.835,1.11,0.08794,18.16,5.16,3.296,0.005622,5.709,background,21/10/2018
0.06793,4.309,5.788,1542457636,2.815,1.924,1.818,3.182,16.08,1.273,1.676,56.29,1.526,4.809,5.758,0.08488,18.07,2.958,3.317,0.004824,5.009,background,21/10/2018
0.08734,4.093,30.53,1542463028,2.544,4.559,1.368,4.435,15.41,1.647,2.486,138.3,4.87,4.783,2.971,0.1006,18.22,35.34,3.207,0.00644,11.25,background,21/10/2018
0.06748,4.141,11.12,1542468463,2.538,2.576,1.391,3.403,15.75,1.514,2.655,89.94,2.508,4.901,2.33,0.08676,18.27,10.42,3.073,0.005035,7.717,background,21/10/2018
0.07292,4.121,15.59,1542472998,2.783,3.654,0.9874,4.751,15.62,1.466,1.786,196,3.585,5.182,0.296,0.09573,19.35,14.77,3.437,0.00559,17.8,background,21/10/2018
0.07581,4.311,9.229,1542491596,2.838,2.352,1.194,4.821,15.99,1.354,1.58,81.22,2.088,4.937,1.18,0.09374,18.77,6.515,3.489,0.006041,7.489,background,21/10/2018
0.07889,4.022,3.611,1542497023,2.934,1.573,1.164,4.237,15.55,1.531,2.5,57.57,1.574,4.625,1.702,0.09132,17.73,3.29,3.382,0.004688,4.669,background,21/10/2018
0.06816,4.365,7.665,1542502441,2.713,2.187,1.365,3.602,16.43,1.243,1.564,86.37,1.957,4.967,2.252,0.08493,19,5.452,3.259,0.004801,6.923,background,21/10/2018
0.06796,4.231,4.643,1542507863,2.695,1.879,1.849,3.805,16.41,1.543,2.915,69.87,1.716,4.796,4.841,0.08992,18.38,4.053,3.238,0.006084,6.159,background,21/10/2018
0.07407,4.086,17.68,1542513266,2.787,3.181,1.031,4.381,15.52,1.75,3.831,90.99,2.715,4.825,0.586,0.09545,18.32,12.78,3.309,0.005649,8.481,background,21/10/2018
0.08158,4.276,7.042,1542518667,2.791,2.096,0.9612,5.077,16.04,1.808,3.825,85.33,2.56,4.95,0.741,0.09148,18.79,11.58,3.46,0.004611,6.752,background,21/10/2018
0.0742,4.07,5.919,1542524092,2.696,2.089,1.133,4.27,15.41,1.399,1.695,77.05,2.865,4.624,0.9103,0.0907,17.51,14.56,3.314,0.005376,6.283,background,21/10/2018
0.07947,4.003,3.463,1542529525,2.793,1.6,1.611,4.976,15.62,1.742,3.361,61.63,1.547,4.563,3.026,0.1022,17.41,3.089,3.428,0.007083,5.381,background,21/10/2018
0.07407,4.248,3.748,1542534941,2.811,1.531,1.61,3.418,15.76,1.248,1.704,47.49,1.661,4.518,3.713,0.09089,17.09,4.911,3.255,0.005516,4.024,background,21/10/2018
0.07478,4.139,6.281,1542540374,2.862,2.126,0.9541,3.379,15.83,1.229,1.699,56.73,1.816,4.751,0.7486,0.08813,17.57,4.401,3.262,0.004176,5.995,background,21/10/2018
0.07801,4.17,6.985,1542545806,2.776,2.171,1.258,3.792,16.04,1.398,2.056,59.45,1.703,4.709,1.596,0.09118,17.78,3.985,3.234,0.004685,5.308,background,21/10/2018
0.08134,4.053,5.804,1542551260,2.583,2.11,1.328,4.39,15.68,1.604,2.783,61.05,1.797,4.679,2.69,0.09384,17.81,4.058,3.191,0.005328,5.604,background,21/10/2018
0.08333,4.208,4.983,1542556679,2.706,1.79,1.24,4.983,16.07,2.156,7.422,69.35,2.038,4.766,2.092,0.09755,18.51,6.478,3.327,0.005673,5.327,background,21/10/2018
0.0813,4.217,9.545,1542562128,2.922,2.469,1.046,4.463,16.32,1.618,3.492,74.51,2.595,4.736,1.807,0.09344,18.21,10.4,3.41,0.004575,6.224,background,21/10/2018
0.07378,4.177,2.582,1542567556,2.849,1.405,1.544,4.105,15.87,1.389,1.815,64.58,1.459,4.728,3.095,0.09713,17.98,2.864,3.307,0.006755,5.455,background,21/10/2018
0.07823,4.111,3.793,1542572976,2.782,1.514,1.318,4.229,15.93,1.483,2.202,49.44,1.525,4.61,1.882,0.09694,17.55,3.837,3.349,0.006299,4.43,background,21/10/2018
0.06736,4.097,13.66,1542578408,2.876,2.834,1.452,4.022,15.53,1.542,2.587,59.54,2.384,4.744,2.765,0.08562,17.76,10.31,3.304,0.004774,5.403,background,21/10/2018
0.07655,4.146,3.376,1542583819,2.923,1.666,2.066,4.133,16.35,1.444,2.196,65.49,1.846,4.758,8.477,0.0926,18.11,5.352,3.41,0.005909,5.815,background,21/10/2018
