fractionInTransverseRmsMedian,eccentricityMedian,eccentricityKurtosis,timestamp,energyFromChargeMedian,eccentricitySkewness,fractionInTransverseRmsSkewness,energyFromChargeVariance,lengthDivRmsTransMedian,energyFromChargeSkewness,energyFromChargeKurtosis,lengthDivRmsTransVariance,lengthDivRmsTransSkewness,eccentricityMean,fractionInTransverseRmsKurtosis,fractionInTransverseRmsMean,lengthDivRmsTransMean,lengthDivRmsTransKurtosis,energyFromChargeMean,fractionInTransverseRmsVariance,eccentricityVariance,runType,runPeriods
0.07843,4,3.819,1543568417,2.773,1.78,0.9282,4.608,15.27,1.668,3.202,67.28,1.89,4.682,0.6518,0.09226,17.77,4.484,3.384,0.004697,5.66,background,21/10/2018
0.07143,4.2,12.39,1543573845,2.834,2.879,1.366,4.272,16.32,1.568,3.204,102.2,3.024,5.016,2.147,0.08792,18.85,13.92,3.384,0.005299,8.856,background,21/10/2018
0.08197,4.225,3.688,1543579262,2.988,1.588,1.247,3.481,15.58,1.488,2.484,63.26,1.568,4.743,1.748,0.09781,17.94,3.421,3.37,0.006163,5.792,background,21/10/2018
0.06131,4.401,3.811,1543584728,2.848,1.845,1.891,4.074,16.21,2.417,11.2,95.07,1.872,5.187,5.027,0.08082,19.23,3.888,3.302,0.005674,8.367,background,21/10/2018
0.08718,4.162,7.504,1543590158,2.762,2.227,1.506,3.732,15.71,1.487,2.424,73.02,2.315,4.636,3.682,0.09848,17.63,8.052,3.244,0.006068,5.956,background,21/10/2018
0.07524,4.224,7.841,1543595557,2.792,2.214,1.141,4.323,15.59,1.845,4.369,75.01,2.301,4.745,0.8451,0.09549,18.05,7.356,3.353,0.005982,5.832,background,21/10/2018
0.07143,4.182,13.28,1543600942,2.677,2.816,1.274,3.785,16.32,1.608,2.681,71.5,2.133,4.81,1.381,0.09176,18.05,7.539,3.179,0.005239,6.951,background,21/10/2018
0.07895,4.165,18.6,1543606363,2.784,3.291,1.07,3.684,15.89,1.287,1.68,92.8,3.899,4.659,0.7378,0.09523,17.82,24.89,3.357,0.005434,6.743,background,21/10/2018
0.0788,4.15,17.23,1543611767,2.904,2.996,1.099,4.613,16.06,1.539,2.726,81.48,2.634,4.77,1.529,0.09427,18.23,12.75,3.382,0.005094,6.777,background,21/10/2018
0.07368,4.128,5.321,1543617184,2.815,2.059,1.265,3.475,15.29,1.384,2.059,89.99,1.961,4.976,2.079,0.08884,18.63,4.682,3.223,0.005089,8.047,background,21/10/2018
0.06985,4.376,36.07,1543622563,2.927,4.533,1.726,4.814,16.91,1.436,1.751,100.8,3.751,5.053,4.059,0.08935,19.15,27.22,3.504,0.005808,9.47,background,21/10/2018
0.07396,4.126,2.76,1543628068,2.866,1.497,1.168,3.534,16.38,1.201,1.218,48.85,1.296,4.628,1.723,0.08828,17.74,2.02,3.314,0.004394,4.432,background,21/10/2018
0.07474,4.015,2.893,1543633474,2.527,1.678,1.174,4.779,15.74,1.461,1.502,73.31,1.597,4.89,1.971,0.08627,18.29,2.637,3.348,0.004071,6.709,background,21/10/2018
0.08497,4.001,28.32,1543638888,3.008,4.02,0.9705,4.422,15.15,1.135,0.9831,90.61,4.18,4.624,0.7842,0.09799,17.8,31.18,3.613,0.005498,7.57,background,21/10/2018
0.07716,4.198,5.331,1543644289,2.828,2.009,1.368,3.72,16.12,1.725,4.929,71.75,2.033,4.793,2.029,0.09276,18.07,5.914,3.264,0.005282,6.315,background,21/10/2018
0.07792,3.913,8.899,1543649692,2.949,2.391,1.47,4.406,15.4,1.269,1.15,67.17,2.317,4.543,2.723,0.1023,17.48,8.511,3.532,0.00746,6.043,background,21/10/2018
0.06669,4.372,13.1,1543655121,2.709,2.841,1.42,3.073,16.68,1.629,3.425,113,3.718,5.083,2.431,0.08328,19.15,23.51,3.082,0.004964,8.547,background,21/10/2018
0.08058,4.031,8.865,1543660550,2.686,2.337,1.143,3.898,15.52,1.638,2.697,85.3,2.155,4.769,0.8607,0.09933,18.09,7.574,3.243,0.00644,7.938,background,21/10/2018
0.075,4.181,5.351,1543665955,2.797,1.993,0.9466,3.833,15.5,1.256,1.314,78.53,2.194,4.817,0.1736,0.09753,18.04,7.005,3.316,0.006141,7.032,background,21/10/2018
0.06767,4.131,5.003,1543670093,2.668,2.076,1.278,2.941,15.65,1.096,0.8916,82.81,2.068,4.935,2,0.08633,18.63,5.281,3.029,0.005179,7.011,background,21/10/2018
0.06365,4.412,16.08,1543690234,2.87,3.194,1.437,3.638,16.42,1.323,1.452,123.1,3.966,5.158,3.751,0.08359,19.27,25.49,3.402,0.005315,9.868,background,21/10/2018
0.06977,4.36,12.39,1543695669,2.841,2.932,1.299,3.197,16.26,1.474,2.546,79.18,3.084,4.856,1.739,0.08601,18.37,15.24,3.222,0.004366,6.629,background,21/10/2018
0.07207,4.009,9.377,1543701060,2.848,2.56,1.205,3.286,15.68,1.442,2.095,86.87,2.566,4.828,0.9892,0.0911,17.89,9.327,3.268,0.005899,7.927,background,21/10/2018
0.07255,4.176,5.462,1543706458,2.973,2.001,1.583,4.373,15.51,1.659,3.011,62.66,1.616,4.718,3.363,0.09184,17.66,3.495,3.383,0.005728,6.296,background,21/10/2018
0.06946,4.377,7.759,1543711884,3.013,2.221,1.141,3.638,16.41,1.472,2.469,83.88,2.824,4.844,0.8308,0.09185,18.47,15.41,3.392,0.006079,6.655,background,21/10/2018
0.06944,4.298,4.81,1543717330,2.925,1.928,1.452,4.648,16.16,1.389,2.106,87.01,1.926,5.03,3.059,0.08824,18.97,5.099,3.485,0.005412,7.901,background,21/10/2018
0.06828,4.123,4.531,1543722758,2.749,1.905,1.08,6.098,16.12,2.28,7.729,62.02,2.106,4.773,0.9695,0.08722,17.78,6.314,3.498,0.004987,5.673,background,21/10/2018
0.07194,4.317,13,1543728145,3.035,2.986,1.176,5.475,16.2,1.652,2.712,97.64,3.249,4.956,1.531,0.08822,18.56,14.88,3.621,0.004582,7.952,background,21/10/2018
0.07018,4.104,3.354,1543733568,2.874,1.708,1.251,3.952,15.74,1.491,2.888,88.8,1.868,4.866,1.602,0.09389,18.42,4.903,3.335,0.00576,7.476,background,21/10/2018
0.08065,4.119,5.343,1543738987,2.905,1.958,1.178,4.378,15.6,1.667,3.514,61.63,1.884,4.622,1.621,0.09647,17.54,5.088,3.375,0.005399,5.655,background,21/10/2018
0.08271,3.738,15.78,1543744407,3.129,2.915,1.365,4.993,14.88,1.212,1.259,51.03,2.658,4.303,2.581,0.1061,16.65,12.81,3.742,0.007388,5.074,background,21/10/2018
0.07569,4.06,14.8,1543749816,2.913,3.051,1.254,3.288,15.22,1.595,3.655,99.03,3.003,4.808,2.297,0.08746,18.12,14.12,3.283,0.004129,7.569,background,21/10/2018
0.08314,3.958,5.796,1543755212,2.996,1.989,1.407,4.392,15.23,1.458,2.248,56.6,1.764,4.483,2.293,0.1025,17.13,4.176,3.486,0.006357,4.96,background,21/10/2018
0.07299,4.023,2.167,1543760618,2.818,1.29,1.193,3.723,15.35,1.391,2.182,49,1.889,4.375,1.136,0.09782,16.67,5.951,3.273,0.006617,3.912,background,21/10/2018
0.07252,4.15,5.576,1543766037,2.898,1.934,1.305,4.347,15.8,1.635,2.873,69.37,1.712,4.845,1.722,0.0932,18.25,4.444,3.454,0.005936,6.614,background,21/10/2018
0.07216,4.164,8.751,1543771446,2.785,2.355,1.162,4.194,16,1.991,5.274,84.68,2.126,4.924,1.11,0.08864,18.61,6.531,3.278,0.005414,7.341,background,21/10/2018
0.07285,4.104,5.507,1543776851,3.101,1.822,1.258,4.146,15.81,1.552,3.236,69.03,1.692,4.754,1.43,0.09659,18.25,4.523,3.486,0.005998,5.687,background,21/10/2018
0.07835,4.037,8.337,1543782275,2.826,2.451,1.117,3.82,15.66,1.754,3.661,87.35,2.481,4.715,0.7952,0.09472,17.86,8.973,3.318,0.005694,7.544,background,21/10/2018
0.0745,4.193,3.028,1543787757,2.815,1.593,1.208,3.648,16.13,1.587,3.353,81.04,1.565,4.954,1.628,0.09258,18.76,2.712,3.219,0.005394,6.618,background,21/10/2018
0.06593,4.393,3.293,1543793164,3.039,1.63,1.412,3.702,16.8,1.302,1.758,75.7,1.654,4.971,2.022,0.08919,18.81,3.556,3.386,0.00537,6.36,background,21/10/2018
0.07937,4.165,5.044,1543798588,2.951,1.871,1.169,4.027,15.97,1.48,2.258,65.84,2.302,4.684,1.244,0.09504,17.84,9.592,3.459,0.005526,5.832,background,21/10/2018
0.0625,4.351,4.534,1543804000,2.756,1.711,1.403,3.637,16.31,1.572,3.016,67.17,1.956,4.903,2.363,0.08502,18.27,6.327,3.283,0.005566,5.814,background,21/10/2018
0.07442,4.155,14.88,1543809373,2.733,2.982,1.463,4.468,16.29,1.435,1.891,87.43,2.394,4.962,2.868,0.08866,18.76,9.56,3.355,0.005345,7.841,background,21/10/2018
0.07513,4.211,7.742,1543814854,2.885,2.194,0.939,4.025,16.42,1.539,2.692,93.83,2.293,4.937,0.7508,0.08943,18.86,8.956,3.326,0.004898,7.313,background,21/10/2018
0.07536,4.306,5.047,1543820302,2.586,1.984,0.9022,3.242,16.74,1.615,2.908,75.86,1.833,5.038,0.1998,0.09095,18.78,3.956,3.059,0.005182,7.109,background,21/10/2018
0.0692,4.085,10.93,1543825712,2.886,2.537,1.19,3.946,15.99,1.331,1.866,85.62,2.321,4.887,0.9076,0.09076,18.67,8.366,3.361,0.005476,7.442,background,21/10/2018
0.08683,4.233,7.403,1543831139,2.81,2.2,1.358,3.914,16.1,1.534,2.766,83.23,2.287,4.835,3.023,0.09951,18.55,9.44,3.284,0.005691,6.809,background,21/10/2018
0.07238,4.357,3.592,1543836549,2.678,1.628,1.412,3.759,16.38,1.508,2.466,60.87,1.471,4.791,2.193,0.0922,18.28,2.578,3.301,0.005952,5.2,background,21/10/2018
0.08029,4.104,9.921,1543841969,2.772,2.447,1.281,3.639,15.73,1.29,1.859,74.2,2.42,4.712,1.94,0.09814,18,9.895,3.26,0.005837,6.3,background,21/10/2018
0.07092,4.214,23.48,1543847369,2.676,3.559,1.41,4.321,15.99,2.589,11.11,112.2,3.844,4.992,2.194,0.08753,18.83,27.37,3.141,0.005743,9.101,background,21/10/2018
0.08,4.307,3.139,1543852803,2.525,1.571,1.331,3.504,16.23,1.398,2.143,83.72,1.389,5.01,1.965,0.09834,18.89,2.446,3.07,0.006968,7.613,background,21/10/2018
0.07586,4.151,7.814,1543858948,2.608,2.225,1.427,4.111,15.74,1.797,4.029,74.03,2.271,4.706,2.406,0.09313,17.97,8.53,3.199,0.005658,5.97,background,21/10/2018
0.06579,4.311,4.453,1543949545,2.781,1.755,1.162,4.016,16.48,1.498,2.499,81.91,1.486,5.064,0.9248,0.0826,19.22,2.671,3.289,0.004654,6.879,background,21/10/2018
0.07527,4.289,12.08,1543954946,2.848,2.702,1.258,4.767,16.23,1.435,1.938,107.5,4.435,4.971,1.762,0.09121,18.62,34.94,3.518,0.005972,8.337,background,21/10/2018
0.06969,4.363,12.76,1543960334,2.975,2.806,1.469,3.851,16.1,1.308,1.73,91.81,2.526,4.946,1.972,0.09067,18.79,9.613,3.421,0.005816,7.261,background,21/10/2018
0.06689,4.242,7.155,1543965728,2.971,2.203,1.221,3.958,15.74,1.651,3.456,73.02,2.006,4.878,1.047,0.0857,18.24,5.39,3.371,0.00503,6.73,background,21/10/2018
0.07631,4.4,8.237,1543971161,2.806,2.184,1.083,3.676,16.97,1.391,2.147,65.79,1.942,4.906,1.193,0.08695,18.75,5.791,3.287,0.004495,5.342,background,21/10/2018
0.07143,4.16,19.62,1543976580,2.886,3.658,1.405,3.715,15.6,1.543,2.854,87.41,3.933,4.719,2.285,0.09164,17.86,23.37,3.365,0.005394,7.49,background,21/10/2018
0.08579,4.322,6.407,1543981971,2.991,2.059,1.047,4.4,16.33,1.881,4.822,59.42,1.785,4.71,0.6893,0.1036,18.21,5.083,3.51,0.00612,5.663,background,21/10/2018
0.07087,4.391,9.793,1543987383,2.952,2.326,1.271,3.932,16.8,1.542,2.974,53.21,1.605,4.829,1.54,0.08882,18.33,4.299,3.45,0.004845,5.347,background,21/10/2018
0.07312,4.351,15.83,1543992819,2.7,3.264,1.27,4.272,16.34,1.546,2.467,134.1,3.961,5.099,1.45,0.09121,19.55,22.57,3.244,0.005734,8.855,background,21/10/2018
0.0649,4.451,4.19,1543998233,2.775,1.67,1.202,4.632,16.47,1.443,2.094,90.61,1.941,4.907,0.9218,0.09473,19,5.735,3.427,0.006433,6.648,background,21/10/2018
0.0719,4.083,3.064,1544003624,2.955,1.55,1.645,3.788,16.6,1.509,2.585,56.69,1.492,4.675,3.932,0.09004,18.04,2.866,3.378,0.005611,4.756,background,21/10/2018
0.07942,4.302,3.102,1544009019,2.767,1.379,1.331,3.968,16.18,1.438,1.567,57.56,1.594,4.663,1.821,0.09425,18.16,3.525,3.376,0.005771,4.307,background,21/10/2018
0.07692,4.223,6.809,1544014467,2.79,2.096,1.406,5.121,16.19,1.534,2.271,87.16,3.017,4.808,2.16,0.09059,18.46,16.01,3.439,0.005248,6.441,background,21/10/2018
0.06695,4.326,0.4299,1544018067,2.909,0.7943,1.11,3.683,16.31,1.451,2.103,50.19,0.7925,4.756,0.5191,0.08927,17.86,0.3262,3.323,0.005563,4.551,background,21/10/2018
0.06757,4.326,14.5,1544050326,2.848,3.097,1.613,4.13,16.33,1.48,2.161,98.28,2.767,5.024,2.865,0.09461,18.66,10.62,3.279,0.006854,9.194,background,21/10/2018
0.07143,4.433,2.105,1544055718,2.883,1.263,1.725,4.428,16.33,1.352,1.707,61.74,1.57,4.792,4.661,0.09096,18.23,3.602,3.413,0.005862,4.718,background,21/10/2018
0.06522,4.411,4.846,1544061153,2.931,1.809,1.418,4.732,16.98,1.813,4.372,68.33,1.604,5.026,2.194,0.08668,19.13,3.337,3.507,0.00487,5.934,background,21/10/2018
0.06897,4.382,6.123,1544066556,2.951,1.979,1.625,4.356,17.16,1.758,4.649,75.58,1.809,5.059,3.332,0.08647,18.94,4.362,3.352,0.005176,6.542,background,21/10/2018
0.06792,4.141,4.802,1544071983,2.992,1.872,1.423,4.326,16.05,1.353,1.618,80.14,1.956,4.847,3.132,0.08288,18.51,5.079,3.562,0.004064,6.387,background,21/10/2018
0.08063,4.155,10.38,1544077383,2.855,2.72,1.13,4.448,16.16,1.14,0.8478,80.52,2.186,4.778,1.102,0.09849,18.42,6.969,3.538,0.00569,7.502,background,21/10/2018
0.0688,4.223,20.85,1544082767,2.916,3.625,1.094,3.47,16.17,1.608,3.613,95.45,3.231,4.941,0.997,0.08555,18.75,15.24,3.287,0.003882,7.734,background,21/10/2018
0.08209,3.919,12.6,1544088169,2.749,2.92,0.851,4.28,15.89,1.951,6.651,81.21,2.868,4.709,0.4515,0.09656,18.15,11.95,3.36,0.005197,6.84,background,21/10/2018
0.07273,4.157,10.17,1544093589,2.74,2.533,1.073,4.648,15.79,1.367,1.42,82.91,2.4,4.803,0.8849,0.08775,18.23,8.859,3.441,0.004806,6.97,background,21/10/2018
0.06843,4.547,5.62,1544098979,2.708,1.876,1.095,3.925,17.3,1.426,2.255,65.08,1.58,4.988,0.9834,0.08576,18.87,3.554,3.242,0.00475,5.722,background,21/10/2018
0.06689,4.268,6.677,1544104422,2.606,2.19,1.222,3.994,16.21,1.551,2.237,75.22,2.078,4.943,1.176,0.08844,18.67,6.198,3.178,0.005476,6.695,background,21/10/2018
0.07107,4.122,30.22,1544109853,2.767,4.326,1.224,4.675,16.25,1.79,4.361,97.55,4.33,4.878,1.397,0.09173,18.59,29.14,3.357,0.005645,8.278,background,21/10/2018
0.07803,4.338,5.781,1544115253,2.941,1.931,1.211,4.395,16.64,1.409,2.236,71.66,2.079,4.922,1.817,0.0896,18.74,7.05,3.484,0.004807,5.76,background,21/10/2018
0.07097,4.291,2.707,1544118894,2.774,1.246,1.42,3.891,15.84,1.317,1.802,63.68,2.02,4.644,1.838,0.1026,17.49,7.917,3.361,0.006547,4.983,background,21/10/2018
0.07074,4.446,39.55,1544137163,2.676,5.077,1.169,3.863,16.55,1.705,3.463,127.5,3.967,5.304,1.773,0.08453,19.66,25.62,3.212,0.004731,14.47,background,21/10/2018
0.0678,4.529,7.964,1544142544,2.657,2.199,1.329,3.484,17.14,1.417,2.249,74.32,2.002,4.998,1.457,0.08909,18.79,6.065,3.166,0.00584,6.739,background,21/10/2018
0.06667,4.381,24.85,1544147991,2.649,3.602,1.23,4.312,16.3,1.625,2.776,106.8,2.987,5.053,1.171,0.0866,19.19,15.83,3.267,0.004902,8.563,background,21/10/2018
0.06579,4.284,5.728,1544153418,3,2.039,1.548,4.615,16.62,1.444,2.161,81.29,1.913,4.852,2.366,0.09226,18.62,5.018,3.525,0.006785,6.969,background,21/10/2018
0.07712,4.211,8.607,1544158789,2.494,2.595,1.559,4.501,16.62,2.009,4.691,116.3,2.848,5.078,3.419,0.09521,19.36,11.03,3.121,0.005799,9.349,background,21/10/2018
0.06849,4.491,25.41,1544164232,2.755,3.773,1.2,4.384,17.35,2.647,11.42,114.1,3.583,5.235,1.211,0.0905,19.58,23.79,3.139,0.005959,11.09,background,21/10/2018
0.06981,4.299,12.84,1544169673,2.712,2.885,1.119,3.937,16.41,1.601,2.97,99.11,3.146,5.003,1.385,0.08417,18.84,16.71,3.229,0.004051,7.967,background,21/10/2018
0.07407,4.132,21.14,1544175106,2.842,3.681,1.114,4.006,16.04,1.423,2.173,115.5,2.956,5.025,0.9268,0.09048,18.84,13.49,3.272,0.005357,11.62,background,21/10/2018
0.07142,4.202,3.283,1544180517,2.878,1.689,1.149,4.438,16.26,1.305,1.546,70.76,1.608,4.842,1.032,0.09048,18.43,3.214,3.471,0.004834,6.237,background,21/10/2018
0.0678,4.297,4.348,1544185908,2.558,1.649,1.39,4.296,16.52,1.929,5.549,72.21,1.646,4.93,2.089,0.08759,18.71,4.109,3.207,0.005663,5.77,background,21/10/2018
0.07252,4.481,8.412,1544191341,2.658,2.451,1.336,3.619,17.07,1.349,1.554,97.52,2.212,5.142,2.28,0.08459,19.53,6.464,3.308,0.004533,8.061,background,21/10/2018
0.07161,4.337,10.56,1544196774,2.812,2.541,0.9552,4.239,17.11,1.45,2.846,79.13,2.419,4.95,0.6063,0.08334,18.75,9.295,3.331,0.00363,6.525,background,21/10/2018
0.06897,4.321,3.48,1544202208,2.652,1.644,1.351,3.661,16.36,1.477,2.821,90.25,1.619,5.052,1.778,0.0911,19,3.515,3.136,0.005718,7.658,background,21/10/2018
0.06977,4.266,7.681,1544207611,2.841,2.46,1.254,3.884,16.67,1.589,2.682,117.5,2.572,5.181,1.639,0.08641,19.63,8.663,3.293,0.005105,9.481,background,21/10/2018
0.06751,4.257,6.068,1544213024,2.959,2.001,1.359,4.31,15.84,1.664,4,73.89,1.772,4.899,1.674,0.08528,18.65,4.57,3.429,0.00493,6.103,background,21/10/2018
0.06522,4.442,6.587,1544218465,2.773,2.056,1.354,4.133,17.01,1.712,4.226,80.92,2.01,5.115,2.781,0.07887,19.37,6.022,3.295,0.003886,6.603,background,21/10/2018
0.07407,4.253,5.085,1544223890,2.671,1.822,1.288,3.656,16.26,2.165,7.539,68.75,1.822,4.812,1.599,0.09112,18.34,5.145,3.18,0.005156,5.578,background,21/10/2018
0.06849,4.37,4.077,1544229322,2.878,1.77,1.602,3.835,16.77,1.656,3.663,69.6,1.655,4.919,3.196,0.08436,18.48,3.356,3.323,0.004905,5.82,background,21/10/2018
0.07156,4.313,39.58,1544234715,2.982,4.972,1.46,4.046,16.57,1.601,3.092,149.2,4.297,5.118,2.327,0.08954,19.05,29.07,3.361,0.006219,13.7,background,21/10/2018
0.06906,4.341,7.243,1544240142,2.92,2.083,1.276,4.708,16.45,1.722,3.144,58.82,1.861,4.792,1.41,0.08669,18.33,6.338,3.454,0.004875,5.137,background,21/10/2018
0.05952,4.453,7.156,1544245564,2.848,2.304,1.561,4.664,17.33,1.647,3.014,118.4,1.94,5.304,3.015,0.08376,20.01,4.411,3.403,0.00576,10.18,background,21/10/2018
0.06988,4.186,22.37,1544251002,2.834,3.603,1.422,4.43,15.75,1.628,3.068,102.9,2.894,4.916,1.986,0.08892,18.73,12.91,3.441,0.005639,9.003,background,21/10/2018
0.06962,4.158,2.937,1544256397,2.952,1.476,1.548,5.021,16.1,1.865,4.688,57.57,1.286,4.659,3.037,0.09284,17.92,1.89,3.451,0.00696,4.843,background,21/10/2018
0.0659,4.257,19.47,1544261816,2.817,3.243,1.532,4.69,15.76,1.625,2.873,78.79,2.466,4.934,3.2,0.0812,18.42,10.12,3.494,0.004824,7.271,background,21/10/2018
0.07462,4.197,8.695,1544267213,2.821,2.543,1.816,4.224,15.5,1.418,2.175,84.21,2.335,4.876,6.266,0.09114,18.5,6.521,3.363,0.005412,7.38,background,21/10/2018
0.07906,4.116,6.77,1544271315,2.801,2.246,0.8917,5.79,15.72,1.229,0.8294,79.51,2.236,4.663,0.3219,0.09856,17.75,6.654,3.597,0.005516,6.909,background,21/10/2018
0.07195,4.188,10.16,1544290081,2.704,2.764,1.364,4.272,15.99,1.63,2.793,130.6,2.249,5.13,1.719,0.09687,19.4,6.009,3.301,0.007056,12.37,background,21/10/2018
0.07812,4.088,10.69,1544295484,2.86,2.543,1.377,3.772,15.65,1.113,0.9156,71.46,2.127,4.699,2.368,0.09692,17.8,6.565,3.39,0.006084,6.505,background,21/10/2018
0.07292,4.133,8.237,1544300882,2.865,2.444,1.473,4.103,16.07,1.601,2.901,70.32,2.161,4.786,2.705,0.08899,18.11,6.418,3.326,0.00532,6.576,background,21/10/2018
0.08333,4.288,3.132,1544306307,3.045,1.612,1.219,4.72,15.98,1.329,1.695,68.88,1.935,4.806,2.039,0.09396,18.38,4.712,3.501,0.00443,5.232,background,21/10/2018
0.07294,4.25,2.993,1544311732,2.811,1.44,1.388,4.012,16.31,1.566,3.428,77.6,2.009,4.833,1.895,0.09407,18.44,7.415,3.364,0.006685,6.109,background,21/10/2018
0.0793,4.207,3.226,1544317169,2.702,1.603,1.189,3.785,16.21,1.499,2.633,61.35,1.521,4.741,1.795,0.09632,18.09,2.784,3.237,0.005168,5.196,background,21/10/2018
0.07737,4.451,7.13,1544322589,2.832,2.126,1.362,3.95,17.13,1.702,4.066,83.7,2.222,4.953,2.139,0.0907,19.03,8.009,3.297,0.005304,6.365,background,21/10/2018
0.07812,4.088,6.219,1544328015,2.824,1.927,2.128,4.133,15.85,1.76,3.907,76.9,2.353,4.813,8.27,0.09476,18.26,10.47,3.374,0.006708,6.174,background,21/10/2018
0.06637,4.409,6.871,1544333439,2.826,2.342,1.819,4.182,16.95,1.429,2.066,87.95,2.2,5.15,4.313,0.08419,19.09,6.221,3.366,0.005196,8.522,background,21/10/2018
0.07882,4.15,6.777,1544338832,2.964,2.253,1.172,4.219,16.23,1.69,3.445,99.79,2.343,4.953,1.088,0.1005,18.79,7.866,3.444,0.006943,8.941,background,21/10/2018
0.07186,4.057,5.443,1544344227,2.831,1.998,1.117,4.06,15.68,1.704,3.429,99.8,2.574,4.816,0.7164,0.09792,18.43,10.66,3.277,0.006626,7.254,background,21/10/2018
0.0713,4.09,4.127,1544349613,2.776,1.884,1.886,3.798,16.01,1.495,2.553,71.91,1.866,4.803,5.729,0.09339,17.99,4.008,3.275,0.00637,6.742,background,21/10/2018
0.08197,3.946,6.968,1544355062,2.814,2.23,1.306,3.863,15.39,1.598,3.181,72.13,2.199,4.642,2.147,0.09995,17.66,7.067,3.255,0.006417,6.518,background,21/10/2018
0.07218,4.403,28.67,1544360516,2.903,4.161,1.368,4.034,17.01,1.483,2.39,98.09,3.791,4.937,1.79,0.09059,18.92,24.51,3.405,0.006073,8.858,background,21/10/2018
0.07759,4.073,2.215,1544365903,2.979,1.429,1.511,3.965,16.29,1.552,2.923,68.13,1.364,4.833,3.203,0.09111,18.48,1.808,3.42,0.005579,5.667,background,21/10/2018
0.07576,4.203,20.21,1544371358,3.005,3.649,1.321,4.236,16.01,1.532,2.779,102.6,3.749,4.8,1.971,0.09067,18.26,21.64,3.492,0.004737,8.352,background,21/10/2018
0.07143,4.259,27.93,1544376791,2.889,4.356,1.242,5.277,16.05,1.663,2.79,136.5,4.249,5.121,1.523,0.0928,19.2,27.59,3.521,0.005996,12.96,background,21/10/2018
0.07042,4.048,15.89,1544382206,2.708,3.078,1.271,3.719,15.35,1.462,2.128,116,3.681,4.91,1.661,0.09109,18.61,22.94,3.244,0.005679,8.922,background,21/10/2018
0.0767,4.372,11.62,1544387621,3.066,2.566,1.457,4.507,16.04,1.435,2.011,95.36,2.762,4.869,2.894,0.09398,18.47,11.47,3.51,0.005881,6.717,background,21/10/2018
0.08182,4.286,12.07,1544392995,2.786,2.65,1.226,4.878,16.23,1.894,5.227,88.86,3.089,4.722,1.194,0.1043,17.84,16.52,3.306,0.007662,7.403,background,21/10/2018
0.07051,4.329,27.94,1544398479,2.882,3.858,1.159,3.923,16.3,2.141,7.481,80.09,3.429,4.725,0.8743,0.09569,17.99,21.62,3.294,0.006196,7.086,background,21/10/2018
0.07958,3.985,5.991,1544403915,2.756,1.856,1.186,4.648,15.45,1.553,2.778,56.52,2.087,4.544,1.769,0.09446,17.49,9.248,3.299,0.005354,4.23,background,21/10/2018
0.07207,4.344,2.809,1544409328,2.815,1.572,1.548,4.373,16.57,1.623,2.925,68.36,1.538,4.941,2.957,0.08867,18.83,2.649,3.501,0.005169,5.905,background,21/10/2018
0.06857,4.356,4.96,1544414736,2.773,1.808,1.281,4.271,16.34,1.532,2.513,79.12,1.631,5.018,1.759,0.08753,18.92,3.673,3.311,0.005492,6.685,background,21/10/2018
0.0803,4.02,11.97,1544420175,3.029,2.827,1.277,4.308,15.54,1.39,2.103,72.09,2.664,4.646,1.807,0.0942,17.61,10.22,3.54,0.005692,6.238,background,21/10/2018
0.07471,4.361,6.787,1544425619,2.784,2.079,1.381,4.348,16.28,1.712,3.303,85.03,1.944,5.05,2.035,0.09221,18.98,5.37,3.331,0.005714,7.345,background,21/10/2018
0.07143,4.301,4.611,1544431033,2.75,1.874,1.203,4.597,16.67,1.481,2.068,80.67,2.265,4.947,1.312,0.08814,18.76,6.556,3.421,0.005142,6.163,background,21/10/2018
0.06422,4.521,9.772,1544436407,2.659,2.627,1.492,4.288,16.73,1.507,2.099,83.08,2.536,5.032,2.739,0.08465,18.75,9.335,3.373,0.005007,7.602,background,21/10/2018
0.08025,4.192,23.67,1544441816,2.705,3.948,1.505,4.693,15.81,1.547,2.659,109.4,3.65,4.835,2.829,0.09656,18.44,20.62,3.311,0.006162,9.046,background,21/10/2018
0.07522,4.32,7.242,1544447275,2.876,2.399,0.8601,3.083,16.36,1.322,2.127,111.6,2.199,5.128,0.05261,0.09182,19.05,6.292,3.191,0.004981,10.69,background,21/10/2018
0.06897,4.601,10.38,1544452713,2.682,2.505,1.278,2.948,16.74,1.628,3.63,89.87,2.221,5.212,1.795,0.08202,19.17,7.405,3.06,0.004581,7.902,background,21/10/2018
0.07463,4.408,17.09,1544458121,3.026,3.008,1.542,3.45,16.73,1.459,3.943,75.98,2.624,4.93,3.131,0.09288,18.7,12.24,3.42,0.006025,7.167,background,21/10/2018
0.06863,4.437,4.642,1544463532,2.832,1.741,1.74,4.007,16.47,1.613,3.491,46.8,1.487,4.832,4.815,0.08772,17.96,3.278,3.404,0.005607,4.929,background,21/10/2018
0.08,4.204,16.56,1544468913,2.995,3.329,1.239,4.348,16.14,1.607,2.887,117.5,3.059,5.037,1.59,0.09224,19.24,12.65,3.522,0.005255,9.626,background,21/10/2018
0.07692,4.198,4.941,1544473291,2.905,1.903,1.473,4.854,16.02,1.667,3.277,63.9,1.992,4.892,3.187,0.08892,18.46,5.384,3.445,0.004662,5.976,background,21/10/2018
