Date__(UT)__HR:MN,delta,deldot,Timestamp,Type
2018-Nov-12 07:08,0.98986838,-0.6811475,1542002880,Trackings
2018-Nov-12 07:09,0.98986811,-0.6805346,1542002940,Trackings
2018-Nov-12 07:10,0.98986784,-0.6799164,1542003000,Trackings
2018-Nov-12 07:11,0.98986757,-0.6792931,1542003060,Trackings
2018-Nov-12 07:12,0.98986729,-0.6786646,1542003120,Trackings
2018-Nov-12 07:13,0.98986702,-0.678031,1542003180,Trackings
2018-Nov-12 07:14,0.98986675,-0.6773922,1542003240,Trackings
2018-Nov-12 07:15,0.98986648,-0.6767484,1542003300,Trackings
2018-Nov-12 07:16,0.98986621,-0.6760994,1542003360,Trackings
2018-Nov-12 07:17,0.98986594,-0.6754453,1542003420,Trackings
2018-Nov-12 07:18,0.98986566,-0.6747862,1542003480,Trackings
2018-Nov-12 07:19,0.98986539,-0.6741219,1542003540,Trackings
2018-Nov-12 07:20,0.98986512,-0.6734527,1542003600,Trackings
2018-Nov-12 07:21,0.98986485,-0.6727783,1542003660,Trackings
2018-Nov-12 07:22,0.98986458,-0.672099,1542003720,Trackings
2018-Nov-12 07:23,0.98986431,-0.6714146,1542003780,Trackings
2018-Nov-12 07:24,0.98986405,-0.6707252,1542003840,Trackings
2018-Nov-12 07:25,0.98986378,-0.6700309,1542003900,Trackings
2018-Nov-12 07:26,0.98986351,-0.6693315,1542003960,Trackings
2018-Nov-12 07:27,0.98986324,-0.6686272,1542004020,Trackings
2018-Nov-12 07:28,0.98986297,-0.6679179,1542004080,Trackings
2018-Nov-12 07:29,0.9898627,-0.6672037,1542004140,Trackings
2018-Nov-12 07:30,0.98986244,-0.6664846,1542004200,Trackings
2018-Nov-12 07:31,0.98986217,-0.6657606,1542004260,Trackings
2018-Nov-12 07:32,0.9898619,-0.6650316,1542004320,Trackings
2018-Nov-12 07:33,0.98986164,-0.6642978,1542004380,Trackings
2018-Nov-12 07:34,0.98986137,-0.6635591,1542004440,Trackings
2018-Nov-12 07:35,0.9898611,-0.6628156,1542004500,Trackings
2018-Nov-12 07:36,0.98986084,-0.6620672,1542004560,Trackings
2018-Nov-12 07:37,0.98986057,-0.661314,1542004620,Trackings
2018-Nov-12 07:38,0.98986031,-0.6605559,1542004680,Trackings
2018-Nov-12 07:39,0.98986004,-0.6597931,1542004740,Trackings
2018-Nov-12 07:40,0.98985978,-0.6590255,1542004800,Trackings
2018-Nov-12 07:41,0.98985951,-0.6582531,1542004860,Trackings
2018-Nov-12 07:42,0.98985925,-0.657476,1542004920,Trackings
2018-Nov-12 07:43,0.98985899,-0.6566941,1542004980,Trackings
2018-Nov-12 07:44,0.98985872,-0.6559075,1542005040,Trackings
2018-Nov-12 07:45,0.98985846,-0.6551161,1542005100,Trackings
2018-Nov-12 07:46,0.9898582,-0.6543201,1542005160,Trackings
2018-Nov-12 07:47,0.98985794,-0.6535194,1542005220,Trackings
2018-Nov-12 07:48,0.98985767,-0.6527141,1542005280,Trackings
2018-Nov-12 07:49,0.98985741,-0.6519041,1542005340,Trackings
2018-Nov-12 07:50,0.98985715,-0.6510894,1542005400,Trackings
2018-Nov-12 07:51,0.98985689,-0.6502702,1542005460,Trackings
2018-Nov-12 07:52,0.98985663,-0.6494463,1542005520,Trackings
2018-Nov-12 07:53,0.98985637,-0.6486178,1542005580,Trackings
2018-Nov-12 07:54,0.98985611,-0.6477848,1542005640,Trackings
2018-Nov-12 07:55,0.98985585,-0.6469472,1542005700,Trackings
2018-Nov-12 07:56,0.98985559,-0.6461051,1542005760,Trackings
2018-Nov-12 07:57,0.98985533,-0.6452584,1542005820,Trackings
2018-Nov-12 07:58,0.98985507,-0.6444073,1542005880,Trackings
2018-Nov-12 07:59,0.98985481,-0.6435516,1542005940,Trackings
2018-Nov-12 08:00,0.98985456,-0.6426915,1542006000,Trackings
2018-Nov-12 08:01,0.9898543,-0.6418269,1542006060,Trackings
2018-Nov-12 08:02,0.98985404,-0.6409579,1542006120,Trackings
2018-Nov-12 08:03,0.98985378,-0.6400844,1542006180,Trackings
2018-Nov-12 08:04,0.98985353,-0.6392065,1542006240,Trackings
2018-Nov-12 08:05,0.98985327,-0.6383243,1542006300,Trackings
2018-Nov-12 08:06,0.98985302,-0.6374376,1542006360,Trackings
2018-Nov-12 08:07,0.98985276,-0.6365466,1542006420,Trackings
2018-Nov-12 08:08,0.98985251,-0.6356513,1542006480,Trackings
2018-Nov-12 08:09,0.98985225,-0.6347516,1542006540,Trackings
2018-Nov-12 08:10,0.989852,-0.6338476,1542006600,Trackings
2018-Nov-12 08:11,0.98985174,-0.6329394,1542006660,Trackings
2018-Nov-12 08:12,0.98985149,-0.6320268,1542006720,Trackings
2018-Nov-12 08:13,0.98985124,-0.63111,1542006780,Trackings
2018-Nov-12 08:14,0.98985098,-0.630189,1542006840,Trackings
2018-Nov-12 08:15,0.98985073,-0.6292637,1542006900,Trackings
2018-Nov-12 08:16,0.98985048,-0.6283342,1542006960,Trackings
2018-Nov-12 08:17,0.98985023,-0.6274006,1542007020,Trackings
2018-Nov-12 08:18,0.98984997,-0.6264627,1542007080,Trackings
2018-Nov-12 08:19,0.98984972,-0.6255208,1542007140,Trackings
2018-Nov-12 08:20,0.98984947,-0.6245746,1542007200,Trackings
2018-Nov-12 08:21,0.98984922,-0.6236244,1542007260,Trackings
2018-Nov-12 08:22,0.98984897,-0.6226701,1542007320,Trackings
2018-Nov-12 08:23,0.98984872,-0.6217117,1542007380,Trackings
2018-Nov-12 08:24,0.98984847,-0.6207492,1542007440,Trackings
2018-Nov-12 08:25,0.98984822,-0.6197827,1542007500,Trackings
2018-Nov-12 08:26,0.98984798,-0.6188122,1542007560,Trackings
2018-Nov-12 08:27,0.98984773,-0.6178376,1542007620,Trackings
2018-Nov-12 08:28,0.98984748,-0.6168591,1542007680,Trackings
2018-Nov-12 08:29,0.98984723,-0.6158766,1542007740,Trackings
2018-Nov-12 08:30,0.98984699,-0.6148901,1542007800,Trackings
2018-Nov-12 08:31,0.98984674,-0.6138997,1542007860,Trackings
2018-Nov-13 06:54,0.98963751,-0.6846669,1542088440,Trackings
2018-Nov-13 06:55,0.98963724,-0.6841287,1542088500,Trackings
2018-Nov-13 06:56,0.98963696,-0.6835853,1542088560,Trackings
2018-Nov-13 06:57,0.98963669,-0.6830365,1542088620,Trackings
2018-Nov-13 06:58,0.98963642,-0.6824825,1542088680,Trackings
2018-Nov-13 06:59,0.98963614,-0.6819231,1542088740,Trackings
2018-Nov-13 07:00,0.98963587,-0.6813584,1542088800,Trackings
2018-Nov-13 07:01,0.98963559,-0.6807885,1542088860,Trackings
2018-Nov-13 07:02,0.98963532,-0.6802133,1542088920,Trackings
2018-Nov-13 07:03,0.98963505,-0.6796329,1542088980,Trackings
2018-Nov-13 07:04,0.98963478,-0.6790472,1542089040,Trackings
2018-Nov-13 07:05,0.9896345,-0.6784563,1542089100,Trackings
2018-Nov-13 07:06,0.98963423,-0.6778602,1542089160,Trackings
2018-Nov-13 07:07,0.98963396,-0.6772589,1542089220,Trackings
2018-Nov-13 07:08,0.98963369,-0.6766524,1542089280,Trackings
2018-Nov-13 07:09,0.98963342,-0.6760407,1542089340,Trackings
2018-Nov-13 07:10,0.98963315,-0.6754238,1542089400,Trackings
2018-Nov-13 07:11,0.98963288,-0.6748017,1542089460,Trackings
2018-Nov-13 07:12,0.98963261,-0.6741746,1542089520,Trackings
2018-Nov-13 07:13,0.98963234,-0.6735422,1542089580,Trackings
2018-Nov-13 07:14,0.98963207,-0.6729048,1542089640,Trackings
2018-Nov-13 07:15,0.9896318,-0.6722622,1542089700,Trackings
2018-Nov-13 07:16,0.98963153,-0.6716146,1542089760,Trackings
2018-Nov-13 07:17,0.98963126,-0.6709618,1542089820,Trackings
2018-Nov-13 07:18,0.98963099,-0.670304,1542089880,Trackings
2018-Nov-13 07:19,0.98963072,-0.6696411,1542089940,Trackings
2018-Nov-13 07:20,0.98963045,-0.6689732,1542090000,Trackings
2018-Nov-13 07:21,0.98963018,-0.6683002,1542090060,Trackings
2018-Nov-13 07:22,0.98962991,-0.6676222,1542090120,Trackings
2018-Nov-13 07:23,0.98962965,-0.6669392,1542090180,Trackings
2018-Nov-13 07:24,0.98962938,-0.6662512,1542090240,Trackings
2018-Nov-13 07:25,0.98962911,-0.6655582,1542090300,Trackings
2018-Nov-13 07:26,0.98962885,-0.6648602,1542090360,Trackings
2018-Nov-13 07:27,0.98962858,-0.6641573,1542090420,Trackings
2018-Nov-13 07:28,0.98962831,-0.6634494,1542090480,Trackings
2018-Nov-13 07:29,0.98962805,-0.6627366,1542090540,Trackings
2018-Nov-13 07:30,0.98962778,-0.6620189,1542090600,Trackings
2018-Nov-13 07:31,0.98962752,-0.6612963,1542090660,Trackings
2018-Nov-13 07:32,0.98962725,-0.6605687,1542090720,Trackings
2018-Nov-13 07:33,0.98962699,-0.6598363,1542090780,Trackings
2018-Nov-13 07:34,0.98962672,-0.6590991,1542090840,Trackings
2018-Nov-13 07:35,0.98962646,-0.658357,1542090900,Trackings
2018-Nov-13 07:36,0.98962619,-0.65761,1542090960,Trackings
2018-Nov-13 07:37,0.98962593,-0.6568582,1542091020,Trackings
2018-Nov-13 07:38,0.98962567,-0.6561016,1542091080,Trackings
2018-Nov-13 07:39,0.9896254,-0.6553403,1542091140,Trackings
2018-Nov-13 07:40,0.98962514,-0.6545741,1542091200,Trackings
2018-Nov-13 07:41,0.98962488,-0.6538032,1542091260,Trackings
2018-Nov-13 07:42,0.98962462,-0.6530275,1542091320,Trackings
2018-Nov-13 07:43,0.98962435,-0.6522471,1542091380,Trackings
2018-Nov-13 07:44,0.98962409,-0.651462,1542091440,Trackings
2018-Nov-13 07:45,0.98962383,-0.6506721,1542091500,Trackings
2018-Nov-13 07:46,0.98962357,-0.6498776,1542091560,Trackings
2018-Nov-13 07:47,0.98962331,-0.6490784,1542091620,Trackings
2018-Nov-13 07:48,0.98962305,-0.6482746,1542091680,Trackings
2018-Nov-13 07:49,0.98962279,-0.647466,1542091740,Trackings
2018-Nov-13 07:50,0.98962253,-0.6466529,1542091800,Trackings
2018-Nov-13 07:51,0.98962227,-0.6458352,1542091860,Trackings
2018-Nov-13 07:52,0.98962201,-0.6450128,1542091920,Trackings
2018-Nov-13 07:53,0.98962175,-0.6441859,1542091980,Trackings
2018-Nov-13 07:54,0.9896215,-0.6433544,1542092040,Trackings
2018-Nov-13 07:55,0.98962124,-0.6425183,1542092100,Trackings
2018-Nov-13 07:56,0.98962098,-0.6416777,1542092160,Trackings
2018-Nov-13 07:57,0.98962072,-0.6408326,1542092220,Trackings
2018-Nov-13 07:58,0.98962047,-0.639983,1542092280,Trackings
2018-Nov-13 07:59,0.98962021,-0.6391289,1542092340,Trackings
2018-Nov-13 08:00,0.98961995,-0.6382704,1542092400,Trackings
2018-Nov-13 08:01,0.9896197,-0.6374073,1542092460,Trackings
2018-Nov-13 08:02,0.98961944,-0.6365399,1542092520,Trackings
2018-Nov-13 08:03,0.98961919,-0.635668,1542092580,Trackings
2018-Nov-13 08:04,0.98961893,-0.6347917,1542092640,Trackings
2018-Nov-13 08:05,0.98961868,-0.633911,1542092700,Trackings
2018-Nov-13 08:06,0.98961842,-0.6330259,1542092760,Trackings
2018-Nov-13 08:07,0.98961817,-0.6321365,1542092820,Trackings
2018-Nov-13 08:08,0.98961792,-0.6312428,1542092880,Trackings
2018-Nov-13 08:09,0.98961766,-0.6303447,1542092940,Trackings
2018-Nov-13 08:10,0.98961741,-0.6294423,1542093000,Trackings
2018-Nov-13 08:11,0.98961716,-0.6285357,1542093060,Trackings
2018-Nov-13 08:12,0.98961691,-0.6276247,1542093120,Trackings
2018-Nov-13 08:13,0.98961666,-0.6267095,1542093180,Trackings
2018-Nov-13 08:14,0.98961641,-0.6257901,1542093240,Trackings
2018-Nov-13 08:15,0.98961615,-0.6248665,1542093300,Trackings
2018-Nov-13 08:16,0.9896159,-0.6239386,1542093360,Trackings
2018-Nov-13 08:17,0.98961565,-0.6230066,1542093420,Trackings
2018-Nov-13 08:18,0.9896154,-0.6220704,1542093480,Trackings
2018-Nov-13 08:19,0.98961515,-0.6211301,1542093540,Trackings
2018-Nov-13 08:20,0.98961491,-0.6201856,1542093600,Trackings
2018-Nov-13 08:21,0.98961466,-0.619237,1542093660,Trackings
2018-Nov-13 08:22,0.98961441,-0.6182843,1542093720,Trackings
2018-Nov-13 08:23,0.98961416,-0.6173276,1542093780,Trackings
2018-Nov-13 08:24,0.98961391,-0.6163668,1542093840,Trackings
2018-Nov-13 08:25,0.98961367,-0.6154019,1542093900,Trackings
2018-Nov-13 08:26,0.98961342,-0.6144331,1542093960,Trackings
2018-Nov-13 08:27,0.98961317,-0.6134602,1542094020,Trackings
2018-Nov-13 08:28,0.98961293,-0.6124833,1542094080,Trackings
2018-Nov-13 08:29,0.98961268,-0.6115025,1542094140,Trackings
2018-Nov-13 08:30,0.98961244,-0.6105177,1542094200,Trackings
2018-Nov-13 08:31,0.98961219,-0.609529,1542094260,Trackings
2018-Nov-13 08:32,0.98961195,-0.6085364,1542094320,Trackings
2018-Nov-14 06:56,0.98940479,-0.6785836,1542174960,Trackings
2018-Nov-14 06:57,0.98940452,-0.6780361,1542175020,Trackings
2018-Nov-14 06:58,0.98940425,-0.6774833,1542175080,Trackings
2018-Nov-14 06:59,0.98940398,-0.6769252,1542175140,Trackings
2018-Nov-14 07:00,0.98940371,-0.6763618,1542175200,Trackings
2018-Nov-14 07:01,0.98940344,-0.6757932,1542175260,Trackings
2018-Nov-14 07:02,0.98940316,-0.6752193,1542175320,Trackings
2018-Nov-14 07:03,0.98940289,-0.6746401,1542175380,Trackings
2018-Nov-14 07:04,0.98940262,-0.6740558,1542175440,Trackings
2018-Nov-14 07:05,0.98940235,-0.6734662,1542175500,Trackings
2018-Nov-14 07:06,0.98940208,-0.6728714,1542175560,Trackings
2018-Nov-14 07:07,0.98940181,-0.6722713,1542175620,Trackings
2018-Nov-14 07:08,0.98940154,-0.6716661,1542175680,Trackings
2018-Nov-14 07:09,0.98940127,-0.6710558,1542175740,Trackings
2018-Nov-14 07:10,0.98940101,-0.6704402,1542175800,Trackings
2018-Nov-14 07:11,0.98940074,-0.6698195,1542175860,Trackings
2018-Nov-14 07:12,0.98940047,-0.6691937,1542175920,Trackings
2018-Nov-14 07:13,0.9894002,-0.6685627,1542175980,Trackings
2018-Nov-14 07:14,0.98939993,-0.6679267,1542176040,Trackings
2018-Nov-14 07:15,0.98939966,-0.6672855,1542176100,Trackings
2018-Nov-14 07:16,0.9893994,-0.6666392,1542176160,Trackings
2018-Nov-14 07:17,0.98939913,-0.6659878,1542176220,Trackings
2018-Nov-14 07:18,0.98939886,-0.6653314,1542176280,Trackings
2018-Nov-14 07:19,0.9893986,-0.6646699,1542176340,Trackings
2018-Nov-14 07:20,0.98939833,-0.6640034,1542176400,Trackings
2018-Nov-14 07:21,0.98939806,-0.6633318,1542176460,Trackings
2018-Nov-14 07:22,0.9893978,-0.6626552,1542176520,Trackings
2018-Nov-14 07:23,0.98939753,-0.6619736,1542176580,Trackings
2018-Nov-14 07:24,0.98939727,-0.661287,1542176640,Trackings
2018-Nov-14 07:25,0.989397,-0.6605954,1542176700,Trackings
2018-Nov-14 07:26,0.98939674,-0.6598989,1542176760,Trackings
2018-Nov-14 07:27,0.98939647,-0.6591974,1542176820,Trackings
2018-Nov-14 07:28,0.98939621,-0.658491,1542176880,Trackings
2018-Nov-14 07:29,0.98939594,-0.6577796,1542176940,Trackings
2018-Nov-14 07:30,0.98939568,-0.6570634,1542177000,Trackings
2018-Nov-14 07:31,0.98939542,-0.6563422,1542177060,Trackings
2018-Nov-14 07:32,0.98939515,-0.6556161,1542177120,Trackings
2018-Nov-14 07:33,0.98939489,-0.6548852,1542177180,Trackings
2018-Nov-14 07:34,0.98939463,-0.6541494,1542177240,Trackings
2018-Nov-14 07:35,0.98939437,-0.6534088,1542177300,Trackings
2018-Nov-14 07:36,0.9893941,-0.6526633,1542177360,Trackings
2018-Nov-14 07:37,0.98939384,-0.651913,1542177420,Trackings
2018-Nov-14 07:38,0.98939358,-0.6511579,1542177480,Trackings
2018-Nov-14 07:39,0.98939332,-0.650398,1542177540,Trackings
2018-Nov-14 07:40,0.98939306,-0.6496334,1542177600,Trackings
2018-Nov-14 07:41,0.9893928,-0.648864,1542177660,Trackings
2018-Nov-14 07:42,0.98939254,-0.6480898,1542177720,Trackings
2018-Nov-14 07:43,0.98939228,-0.6473109,1542177780,Trackings
2018-Nov-14 07:44,0.98939202,-0.6465273,1542177840,Trackings
2018-Nov-14 07:45,0.98939176,-0.645739,1542177900,Trackings
2018-Nov-14 07:46,0.9893915,-0.6449461,1542177960,Trackings
2018-Nov-14 07:47,0.98939124,-0.6441484,1542178020,Trackings
2018-Nov-14 07:48,0.98939099,-0.6433461,1542178080,Trackings
2018-Nov-14 07:49,0.98939073,-0.6425391,1542178140,Trackings
2018-Nov-14 07:50,0.98939047,-0.6417276,1542178200,Trackings
2018-Nov-14 07:51,0.98939021,-0.6409114,1542178260,Trackings
2018-Nov-14 07:52,0.98938996,-0.6400906,1542178320,Trackings
2018-Nov-14 07:53,0.9893897,-0.6392652,1542178380,Trackings
2018-Nov-14 07:54,0.98938944,-0.6384353,1542178440,Trackings
2018-Nov-14 07:55,0.98938919,-0.6376008,1542178500,Trackings
2018-Nov-14 07:56,0.98938893,-0.6367618,1542178560,Trackings
2018-Nov-14 07:57,0.98938868,-0.6359183,1542178620,Trackings
2018-Nov-14 07:58,0.98938842,-0.6350703,1542178680,Trackings
2018-Nov-14 07:59,0.98938817,-0.6342178,1542178740,Trackings
2018-Nov-14 08:00,0.98938791,-0.6333608,1542178800,Trackings
2018-Nov-14 08:01,0.98938766,-0.6324994,1542178860,Trackings
2018-Nov-14 08:02,0.98938741,-0.6316336,1542178920,Trackings
2018-Nov-14 08:03,0.98938715,-0.6307633,1542178980,Trackings
2018-Nov-14 08:04,0.9893869,-0.6298886,1542179040,Trackings
2018-Nov-14 08:05,0.98938665,-0.6290096,1542179100,Trackings
2018-Nov-14 08:06,0.98938639,-0.6281261,1542179160,Trackings
2018-Nov-14 08:07,0.98938614,-0.6272383,1542179220,Trackings
2018-Nov-14 08:08,0.98938589,-0.6263462,1542179280,Trackings
2018-Nov-14 08:09,0.98938564,-0.6254498,1542179340,Trackings
2018-Nov-14 08:10,0.98938539,-0.6245491,1542179400,Trackings
2018-Nov-14 08:11,0.98938514,-0.6236441,1542179460,Trackings
2018-Nov-14 08:12,0.98938489,-0.6227348,1542179520,Trackings
2018-Nov-14 08:13,0.98938464,-0.6218212,1542179580,Trackings
2018-Nov-14 08:14,0.98938439,-0.6209035,1542179640,Trackings
2018-Nov-14 08:15,0.98938414,-0.6199815,1542179700,Trackings
2018-Nov-14 08:16,0.98938389,-0.6190553,1542179760,Trackings
2018-Nov-14 08:17,0.98938365,-0.618125,1542179820,Trackings
2018-Nov-14 08:18,0.9893834,-0.6171905,1542179880,Trackings
2018-Nov-14 08:19,0.98938315,-0.6162518,1542179940,Trackings
2018-Nov-14 08:20,0.9893829,-0.615309,1542180000,Trackings
2018-Nov-14 08:21,0.98938266,-0.6143621,1542180060,Trackings
2018-Nov-14 08:22,0.98938241,-0.6134111,1542180120,Trackings
2018-Nov-14 08:23,0.98938216,-0.6124561,1542180180,Trackings
2018-Nov-14 08:24,0.98938192,-0.611497,1542180240,Trackings
2018-Nov-14 08:25,0.98938167,-0.6105338,1542180300,Trackings
2018-Nov-14 08:26,0.98938143,-0.6095667,1542180360,Trackings
2018-Nov-14 08:27,0.98938119,-0.6085955,1542180420,Trackings
2018-Nov-14 08:28,0.98938094,-0.6076203,1542180480,Trackings
2018-Nov-14 08:29,0.9893807,-0.6066412,1542180540,Trackings
2018-Nov-14 08:30,0.98938045,-0.6056582,1542180600,Trackings
2018-Nov-14 08:31,0.98938021,-0.6046712,1542180660,Trackings
2018-Nov-14 08:32,0.98937997,-0.6036803,1542180720,Trackings
2018-Nov-14 08:33,0.98937973,-0.6026855,1542180780,Trackings
2018-Nov-14 08:34,0.98937949,-0.6016869,1542180840,Trackings
2018-Nov-15 06:57,0.98917519,-0.672533,1542261420,Trackings
2018-Nov-15 06:58,0.98917493,-0.6719815,1542261480,Trackings
2018-Nov-15 06:59,0.98917466,-0.6714248,1542261540,Trackings
2018-Nov-15 07:00,0.98917439,-0.6708627,1542261600,Trackings
2018-Nov-15 07:01,0.98917412,-0.6702954,1542261660,Trackings
2018-Nov-15 07:02,0.98917385,-0.6697229,1542261720,Trackings
2018-Nov-15 07:03,0.98917358,-0.6691451,1542261780,Trackings
2018-Nov-15 07:04,0.98917331,-0.6685621,1542261840,Trackings
2018-Nov-15 07:05,0.98917304,-0.6679738,1542261900,Trackings
2018-Nov-15 07:06,0.98917278,-0.6673804,1542261960,Trackings
2018-Nov-15 07:07,0.98917251,-0.6667818,1542262020,Trackings
2018-Nov-15 07:08,0.98917224,-0.666178,1542262080,Trackings
2018-Nov-15 07:09,0.98917197,-0.665569,1542262140,Trackings
2018-Nov-15 07:10,0.98917171,-0.6649548,1542262200,Trackings
2018-Nov-15 07:11,0.98917144,-0.6643355,1542262260,Trackings
2018-Nov-15 07:12,0.98917117,-0.6637111,1542262320,Trackings
2018-Nov-15 07:13,0.98917091,-0.6630816,1542262380,Trackings
2018-Nov-15 07:14,0.98917064,-0.6624469,1542262440,Trackings
2018-Nov-15 07:15,0.98917038,-0.6618071,1542262500,Trackings
2018-Nov-15 07:16,0.98917011,-0.6611623,1542262560,Trackings
2018-Nov-15 07:17,0.98916985,-0.6605123,1542262620,Trackings
2018-Nov-15 07:18,0.98916958,-0.6598573,1542262680,Trackings
2018-Nov-15 07:19,0.98916932,-0.6591973,1542262740,Trackings
2018-Nov-15 07:20,0.98916905,-0.6585322,1542262800,Trackings
2018-Nov-15 07:21,0.98916879,-0.6578621,1542262860,Trackings
2018-Nov-15 07:22,0.98916853,-0.657187,1542262920,Trackings
2018-Nov-15 07:23,0.98916826,-0.6565069,1542262980,Trackings
2018-Nov-15 07:24,0.989168,-0.6558217,1542263040,Trackings
2018-Nov-15 07:25,0.98916774,-0.6551317,1542263100,Trackings
2018-Nov-15 07:26,0.98916747,-0.6544366,1542263160,Trackings
2018-Nov-15 07:27,0.98916721,-0.6537366,1542263220,Trackings
2018-Nov-15 07:28,0.98916695,-0.6530317,1542263280,Trackings
2018-Nov-15 07:29,0.98916669,-0.6523218,1542263340,Trackings
2018-Nov-15 07:30,0.98916643,-0.651607,1542263400,Trackings
2018-Nov-15 07:31,0.98916616,-0.6508874,1542263460,Trackings
2018-Nov-15 07:32,0.9891659,-0.6501628,1542263520,Trackings
2018-Nov-15 07:33,0.98916564,-0.6494334,1542263580,Trackings
2018-Nov-15 07:34,0.98916538,-0.6486992,1542263640,Trackings
2018-Nov-15 07:35,0.98916512,-0.6479601,1542263700,Trackings
2018-Nov-15 07:36,0.98916486,-0.6472161,1542263760,Trackings
2018-Nov-15 07:37,0.9891646,-0.6464674,1542263820,Trackings
2018-Nov-15 07:38,0.98916434,-0.6457139,1542263880,Trackings
2018-Nov-15 07:39,0.98916409,-0.6449555,1542263940,Trackings
2018-Nov-15 07:40,0.98916383,-0.6441924,1542264000,Trackings
2018-Nov-15 07:41,0.98916357,-0.6434246,1542264060,Trackings
2018-Nov-15 07:42,0.98916331,-0.642652,1542264120,Trackings
2018-Nov-15 07:43,0.98916305,-0.6418747,1542264180,Trackings
2018-Nov-15 07:44,0.9891628,-0.6410927,1542264240,Trackings
2018-Nov-15 07:45,0.98916254,-0.640306,1542264300,Trackings
2018-Nov-15 07:46,0.98916228,-0.6395146,1542264360,Trackings
2018-Nov-15 07:47,0.98916203,-0.6387185,1542264420,Trackings
2018-Nov-15 07:48,0.98916177,-0.6379178,1542264480,Trackings
2018-Nov-15 07:49,0.98916151,-0.6371124,1542264540,Trackings
2018-Nov-15 07:50,0.98916126,-0.6363024,1542264600,Trackings
2018-Nov-15 07:51,0.989161,-0.6354879,1542264660,Trackings
2018-Nov-15 07:52,0.98916075,-0.6346687,1542264720,Trackings
2018-Nov-15 07:53,0.9891605,-0.633845,1542264780,Trackings
2018-Nov-15 07:54,0.98916024,-0.6330167,1542264840,Trackings
2018-Nov-15 07:55,0.98915999,-0.6321838,1542264900,Trackings
2018-Nov-15 07:56,0.98915973,-0.6313464,1542264960,Trackings
2018-Nov-15 07:57,0.98915948,-0.6305046,1542265020,Trackings
2018-Nov-15 07:58,0.98915923,-0.6296582,1542265080,Trackings
2018-Nov-15 07:59,0.98915898,-0.6288073,1542265140,Trackings
2018-Nov-15 08:00,0.98915872,-0.627952,1542265200,Trackings
2018-Nov-15 08:01,0.98915847,-0.6270922,1542265260,Trackings
2018-Nov-15 08:02,0.98915822,-0.626228,1542265320,Trackings
2018-Nov-15 08:03,0.98915797,-0.6253594,1542265380,Trackings
2018-Nov-15 08:04,0.98915772,-0.6244864,1542265440,Trackings
2018-Nov-15 08:05,0.98915747,-0.623609,1542265500,Trackings
2018-Nov-15 08:06,0.98915722,-0.6227273,1542265560,Trackings
2018-Nov-15 08:07,0.98915697,-0.6218412,1542265620,Trackings
2018-Nov-15 08:08,0.98915672,-0.6209508,1542265680,Trackings
2018-Nov-15 08:09,0.98915647,-0.620056,1542265740,Trackings
2018-Nov-15 08:10,0.98915622,-0.619157,1542265800,Trackings
2018-Nov-15 08:11,0.98915597,-0.6182536,1542265860,Trackings
2018-Nov-15 08:12,0.98915573,-0.6173461,1542265920,Trackings
2018-Nov-15 08:13,0.98915548,-0.6164342,1542265980,Trackings
2018-Nov-15 08:14,0.98915523,-0.6155182,1542266040,Trackings
2018-Nov-15 08:15,0.98915499,-0.6145979,1542266100,Trackings
2018-Nov-15 08:16,0.98915474,-0.6136734,1542266160,Trackings
2018-Nov-15 08:17,0.98915449,-0.6127448,1542266220,Trackings
2018-Nov-15 08:18,0.98915425,-0.611812,1542266280,Trackings
2018-Nov-15 08:19,0.989154,-0.610875,1542266340,Trackings
2018-Nov-15 08:20,0.98915376,-0.609934,1542266400,Trackings
2018-Nov-15 08:21,0.98915351,-0.6089888,1542266460,Trackings
2018-Nov-15 08:22,0.98915327,-0.6080396,1542266520,Trackings
2018-Nov-15 08:23,0.98915303,-0.6070862,1542266580,Trackings
2018-Nov-15 08:24,0.98915278,-0.6061289,1542266640,Trackings
2018-Nov-15 08:25,0.98915254,-0.6051675,1542266700,Trackings
2018-Nov-15 08:26,0.9891523,-0.604202,1542266760,Trackings
2018-Nov-15 08:27,0.98915205,-0.6032326,1542266820,Trackings
2018-Nov-15 08:28,0.98915181,-0.6022592,1542266880,Trackings
2018-Nov-15 08:29,0.98915157,-0.6012819,1542266940,Trackings
2018-Nov-15 08:30,0.98915133,-0.6003006,1542267000,Trackings
2018-Nov-15 08:31,0.98915109,-0.5993153,1542267060,Trackings
2018-Nov-15 08:32,0.98915085,-0.5983262,1542267120,Trackings
2018-Nov-15 08:33,0.98915061,-0.5973332,1542267180,Trackings
2018-Nov-15 08:34,0.98915037,-0.5963363,1542267240,Trackings
2018-Nov-15 08:35,0.98915013,-0.5953356,1542267300,Trackings
2018-Nov-15 08:36,0.98914989,-0.5943311,1542267360,Trackings
2018-Nov-16 06:58,0.98894874,-0.6659692,1542347880,Trackings
2018-Nov-16 06:59,0.98894847,-0.6654138,1542347940,Trackings
2018-Nov-16 07:00,0.98894821,-0.6648531,1542348000,Trackings
2018-Nov-16 07:01,0.98894794,-0.6642872,1542348060,Trackings
2018-Nov-16 07:02,0.98894767,-0.6637161,1542348120,Trackings
2018-Nov-16 07:03,0.98894741,-0.6631397,1542348180,Trackings
2018-Nov-16 07:04,0.98894714,-0.6625581,1542348240,Trackings
