300nm SiN,200μm Si,30mm Ar Abs.,20nm Al,SB,ε,Energy [keV],LLNL,DetectorEfficiency,Efficiency,Eff • SB • ε,Eff • ε,Eff • ε • LLNL,full Eff.
0.98424132,1.6093475e-05,0.88979831,0.99900298,0.778,0.8,5.015015,0.1764685,0.8749031,0.15439284,0.54453969,0.69992248,0.12351427,0.096094104
0.98433097,1.7138199e-05,0.88848328,0.99900867,0.778,0.8,5.025025,0.17611124,0.87369463,0.15386744,0.54378754,0.6989557,0.12309395,0.095767096
0.98441911,1.8229918e-05,0.88715787,0.99901433,0.778,0.8,5.035035,0.17575398,0.87247434,0.15334083,0.54302803,0.69797948,0.12267267,0.095439335
0.9845059,1.9371499e-05,0.88582207,0.99901998,0.778,0.8,5.045045,0.17539671,0.87124237,0.15281305,0.54226125,0.6969939,0.12225044,0.095110841
0.98459233,2.0579616e-05,0.8844787,0.99902558,0.778,0.8,5.0550551,0.17503945,0.87000237,0.15228473,0.54148947,0.69600189,0.12182779,0.094782018
0.98467821,2.1857851e-05,0.88315623,0.99903102,0.778,0.8,5.0650651,0.17468218,0.86878204,0.15176074,0.54072994,0.69502563,0.1214086,0.094455887
0.98476376,2.3209962e-05,0.88182392,0.99903643,0.778,0.8,5.0750751,0.17432492,0.86755149,0.15123584,0.53996405,0.69404119,0.12098868,0.094129189
0.98484898,2.4639889e-05,0.88048176,0.99904182,0.778,0.8,5.0850851,0.17396766,0.86631069,0.15071004,0.53919177,0.69304855,0.12056803,0.093801929
0.98493387,2.6151768e-05,0.87912972,0.9990472,0.778,0.8,5.0950951,0.17361039,0.86505962,0.15018334,0.53841311,0.6920477,0.12014667,0.093474111
0.98501844,2.7749934e-05,0.87776778,0.99905255,0.778,0.8,5.1051051,0.17324561,0.86379826,0.14964925,0.53762804,0.69103861,0.1197194,0.093141696
0.98510178,2.9418645e-05,0.87639592,0.99905788,0.778,0.8,5.1151151,0.17287359,0.8625258,0.14910793,0.53683606,0.69002064,0.11928635,0.092804778
0.9851835,3.1149622e-05,0.8750141,0.99906319,0.778,0.8,5.1251251,0.17250158,0.86124188,0.14856558,0.53603694,0.6889935,0.11885247,0.092467218
0.98526491,3.2975098e-05,0.87362232,0.99906848,0.778,0.8,5.1351351,0.17212956,0.85994761,0.1480224,0.53523139,0.68795809,0.11841792,0.092129145
0.98534581,3.4899819e-05,0.87225261,0.99907361,0.778,0.8,5.1451451,0.17175755,0.85867425,0.14748378,0.53443885,0.6869394,0.11798703,0.091793906
0.98542638,3.6928747e-05,0.87087636,0.99907871,0.778,0.8,5.1551552,0.17138553,0.85739391,0.14694491,0.53364197,0.68591513,0.11755593,0.091458513
0.98550665,3.9067071e-05,0.86949071,0.99908379,0.778,0.8,5.1651652,0.17101352,0.85610379,0.14640532,0.532839,0.68488303,0.11712426,0.091122671
0.98558661,4.1320213e-05,0.86809564,0.99908886,0.778,0.8,5.1751752,0.1706415,0.85480388,0.14586502,0.53202993,0.6838431,0.11669201,0.090786387
0.98566627,4.3693843e-05,0.86669112,0.9990939,0.778,0.8,5.1851852,0.17026949,0.85349415,0.14532401,0.53121476,0.68279532,0.11625921,0.090449665
0.98574531,4.6182742e-05,0.86527715,0.99909892,0.778,0.8,5.1951952,0.16989747,0.85217433,0.14478227,0.5303933,0.68173947,0.11582581,0.090112482
0.98582229,4.8737205e-05,0.86385371,0.99910393,0.778,0.8,5.2052052,0.16947485,0.85084315,0.14419651,0.52956477,0.68067452,0.11535721,0.089747909
0.98589898,5.1422333e-05,0.86242078,0.99910892,0.778,0.8,5.2152152,0.1690055,0.84950212,0.14357053,0.52873012,0.67960169,0.11485643,0.0893583
0.98597526,5.4244248e-05,0.86100082,0.99911379,0.778,0.8,5.2252252,0.16853616,0.84817318,0.14294785,0.52790299,0.67853854,0.11435828,0.088970742
0.98605117,5.7209333e-05,0.85958566,0.99911859,0.778,0.8,5.2352352,0.16806682,0.84684837,0.14232711,0.52707843,0.6774787,0.11386169,0.088584393
0.9861268,6.0324239e-05,0.85816158,0.99912338,0.778,0.8,5.2452452,0.16759747,0.84551428,0.14170606,0.52624809,0.67641143,0.11336485,0.08819785
0.98620214,6.3595899e-05,0.85672857,0.99912814,0.778,0.8,5.2552553,0.16712813,0.84417091,0.1410847,0.52541197,0.67533673,0.11286776,0.08781112
0.9862772,6.7031534e-05,0.85528661,0.99913289,0.778,0.8,5.2652653,0.16665878,0.84281824,0.14046306,0.52457007,0.67425459,0.11237045,0.08742421
0.98635199,7.0638665e-05,0.85383569,0.99913762,0.778,0.8,5.2752753,0.16618944,0.84145625,0.13984114,0.52372237,0.673165,0.11187292,0.087037128
0.98642507,7.4343833e-05,0.8523758,0.99914233,0.778,0.8,5.2852853,0.1657201,0.84008373,0.13921876,0.52286811,0.67206698,0.11137501,0.086649754
0.98649742,7.8201099e-05,0.85090694,0.99914703,0.778,0.8,5.2952953,0.16525075,0.8387015,0.13859605,0.52200781,0.6709612,0.11087684,0.086262184
0.98656946,8.2242797e-05,0.84943616,0.99915168,0.778,0.8,5.3053053,0.16474068,0.83731687,0.13794015,0.52114602,0.66985349,0.11035212,0.085853947
0.98664108,8.6476968e-05,0.84798768,0.99915621,0.778,0.8,5.3153153,0.16419448,0.83595351,0.13725895,0.52029747,0.66876281,0.10980716,0.085429969
0.98671244,9.0911971e-05,0.84653078,0.99916071,0.778,0.8,5.3253253,0.16364827,0.83458141,0.13657781,0.51944347,0.66766513,0.10926225,0.085006027
0.98678353,9.555649e-05,0.84506546,0.99916521,0.778,0.8,5.3353353,0.16310207,0.83320055,0.13589674,0.51858402,0.66656044,0.10871739,0.084582129
0.98685436,0.00010041955,0.84359172,0.99916968,0.778,0.8,5.3453453,0.16255587,0.83181093,0.13521575,0.51771912,0.66544874,0.1081726,0.084158284
0.98692493,0.00010551051,0.84210955,0.99917414,0.778,0.8,5.3553554,0.16200967,0.83041254,0.13453486,0.51684876,0.66433003,0.10762789,0.083734499
0.98699481,0.00011080319,0.84061895,0.99917858,0.778,0.8,5.3653654,0.16146347,0.82900502,0.13385403,0.51597273,0.66320402,0.10708322,0.083310748
0.98706304,0.00011621508,0.8391199,0.99918301,0.778,0.8,5.3753754,0.16091727,0.82758755,0.13317313,0.51509049,0.66207004,0.1065385,0.082886956
0.98713101,0.00012186969,0.8376124,0.99918741,0.778,0.8,5.3853854,0.16037107,0.82616131,0.13249237,0.5142028,0.66092905,0.1059939,0.082463253
0.98719863,0.0001277769,0.83612056,0.99919173,0.778,0.8,5.3953954,0.15982487,0.8247499,0.13181555,0.51332434,0.65979992,0.10545244,0.082041996
0.98726592,0.00013394697,0.83463567,0.99919598,0.778,0.8,5.4054054,0.15920966,0.82334484,0.13108445,0.51244983,0.65867587,0.10486756,0.081586963
0.98733298,0.00014039049,0.8331429,0.99920021,0.778,0.8,5.4154154,0.15853566,0.82193156,0.13030547,0.51157021,0.65754525,0.10424437,0.081102122
0.98739979,0.00014711847,0.83164224,0.99920443,0.778,0.8,5.4254254,0.15786167,0.82051008,0.12952709,0.51068547,0.65640806,0.10362167,0.080617659
0.98746636,0.0001541423,0.83013368,0.99920863,0.778,0.8,5.4354354,0.15718767,0.81908037,0.12874934,0.50979562,0.6552643,0.10299947,0.080133586
0.98753269,0.00016147378,0.82861722,0.99921282,0.778,0.8,5.4454454,0.15651367,0.81764245,0.12797222,0.50890066,0.65411396,0.10237778,0.079649912
0.98759782,0.00016900197,0.82709287,0.99921699,0.778,0.8,5.4554555,0.15583968,0.81619553,0.12719565,0.5080001,0.65295642,0.10175652,0.079166571
0.98766199,0.00017675302,0.82556062,0.99922115,0.778,0.8,5.4654655,0.15516568,0.81473979,0.12641965,0.50709404,0.65179183,0.10113572,0.078683592
0.98772593,0.00018482926,0.82402046,0.99922529,0.778,0.8,5.4754755,0.15449168,0.81327584,0.12564435,0.50618288,0.65062067,0.10051548,0.078201045
0.98778949,0.00019324301,0.82250869,0.99922931,0.778,0.8,5.4854855,0.15381769,0.81183928,0.12487524,0.50528877,0.64947143,0.099900192,0.077722349
0.9878528,0.000202007,0.82099319,0.99923331,0.778,0.8,5.4954955,0.15314369,0.81039862,0.12410743,0.5043921,0.6483189,0.099285948,0.077244467
0.98791588,0.0002111344,0.81947033,0.99923729,0.778,0.8,5.5055055,0.15244122,0.80895029,0.12331737,0.50349066,0.64716023,0.098653896,0.076752731
0.98797874,0.00022063882,0.81794011,0.99924126,0.778,0.8,5.5155155,0.15171546,0.8074943,0.12250937,0.50258445,0.64599544,0.098007494,0.076249831
0.98804138,0.0002305343,0.81640254,0.99924521,0.778,0.8,5.5255255,0.1509897,0.80603065,0.12170232,0.50167348,0.64482452,0.097361858,0.075747525
0.98810379,0.00024083538,0.81485761,0.99924915,0.778,0.8,5.5355355,0.15026393,0.80455934,0.12089625,0.50075773,0.64364747,0.096717,0.075245826
0.98816476,0.00025132217,0.81330533,0.99925308,0.778,0.8,5.5455455,0.14953817,0.80307938,0.12009102,0.49983661,0.6424635,0.096072816,0.074744651
0.98822513,0.00026214803,0.8117457,0.99925699,0.778,0.8,5.5555556,0.14881241,0.80159146,0.11928675,0.49891053,0.64127317,0.095429403,0.074244076
0.98828527,0.00027339874,0.81018106,0.99926088,0.778,0.8,5.5655656,0.14808664,0.8000982,0.11848386,0.49798112,0.64007856,0.094787085,0.073744352
0.98834504,0.00028508929,0.80864638,0.99926464,0.778,0.8,5.5755756,0.14736088,0.79863393,0.1176874,0.49706976,0.63890714,0.094149919,0.073248637
0.9884046,0.00029723511,0.80710486,0.9992684,0.778,0.8,5.5855856,0.14663512,0.79716252,0.11689202,0.49615395,0.63773002,0.093513616,0.072753593
0.98846395,0.00030985213,0.8055565,0.99927214,0.778,0.8,5.5955956,0.14590935,0.79568399,0.11609774,0.49523372,0.63654719,0.09287819,0.072259232
0.9885231,0.00032295677,0.80400131,0.99927587,0.778,0.8,5.6056056,0.14512797,0.79419834,0.11526039,0.49430905,0.63535867,0.092208313,0.071738067
0.98858203,0.00033656593,0.80243929,0.99927958,0.778,0.8,5.6156156,0.14430288,0.79270557,0.11438969,0.49337995,0.63416446,0.091511755,0.071196146
0.98864076,0.00035069706,0.80087045,0.99928328,0.778,0.8,5.6256256,0.14347779,0.79120569,0.11352044,0.49244642,0.63296455,0.090816352,0.070655122
0.98869804,0.00036502223,0.79929479,0.99928697,0.778,0.8,5.6356356,0.14265269,0.78969771,0.11265251,0.49150786,0.63175817,0.090122005,0.07011492
0.98875484,0.00037979533,0.79771232,0.99929064,0.778,0.8,5.6456456,0.1418276,0.78818241,0.11178602,0.49056473,0.63054593,0.089428818,0.06957562
0.98881143,0.00039511083,0.79612587,0.99929429,0.778,0.8,5.6556557,0.14100251,0.78666281,0.11092143,0.48961893,0.62933025,0.088737146,0.0690375
0.98886768,0.00041098652,0.79457204,0.99929784,0.778,0.8,5.6656657,0.14017742,0.7851749,0.11006379,0.48869286,0.62813992,0.088051034,0.068503704
0.98892373,0.0004274407,0.79301191,0.99930137,0.778,0.8,5.6756757,0.13935233,0.78368041,0.10920769,0.48776269,0.62694433,0.087366153,0.067970867
0.98897959,0.0004444922,0.7914455,0.99930488,0.778,0.8,5.6856857,0.13852724,0.78217936,0.10835315,0.48682843,0.62574349,0.086682518,0.067438999
0.98903526,0.00046216037,0.78987279,0.99930839,0.778,0.8,5.6956957,0.13770215,0.78067175,0.10750018,0.4858901,0.6245374,0.086000141,0.06690811
0.98909074,0.00048046511,0.78829381,0.99931188,0.778,0.8,5.7057057,0.13684189,0.77915758,0.1066214,0.48494768,0.62332607,0.085297119,0.066361158
0.98914602,0.0004994269,0.78670855,0.99931536,0.778,0.8,5.7157157,0.13595511,0.77763687,0.10572371,0.48400119,0.6221095,0.084578965,0.065802435
0.98920008,0.00051865583,0.78511703,0.99931883,0.778,0.8,5.7257257,0.13506833,0.77610881,0.10482772,0.48305012,0.62088705,0.083862174,0.065244771
0.98925354,0.00053838759,0.78351926,0.99932229,0.778,0.8,5.7357357,0.13418154,0.7745739,0.10393352,0.4820948,0.61965912,0.083146817,0.064688224
0.98930682,0.00055879732,0.78191523,0.99932573,0.778,0.8,5.7457457,0.13329476,0.77303248,0.10304118,0.48113542,0.61842599,0.082432943,0.06413283
0.98935978,0.0005799057,0.78034381,0.99932908,0.778,0.8,5.7557558,0.13240798,0.7715228,0.10215577,0.48019579,0.61721824,0.081724618,0.063581753
0.98941255,0.00060173398,0.7787695,0.9993324,0.778,0.8,5.7657658,0.13152119,0.77000991,0.10127262,0.47925417,0.61600793,0.081018098,0.06303208
0.98946514,0.00062430393,0.77718942,0.99933571,0.778,0.8,5.7757758,0.13063441,0.768491,0.10039137,0.4783088,0.6147928,0.080313094,0.062483587
0.98951756,0.00064763792,0.77560358,0.99933901,0.778,0.8,5.7857858,0.12974763,0.76696606,0.099512026,0.47735968,0.61357285,0.07960962,0.061936285
0.98956979,0.00067175889,0.77401198,0.99934229,0.778,0.8,5.7957958,0.12886084,0.76543512,0.098634614,0.47640682,0.61234809,0.078907691,0.061390184
0.98962185,0.00069669037,0.77241465,0.99934557,0.778,0.8,5.8058058,0.1279649,0.76389817,0.097752156,0.47545022,0.61111854,0.078201725,0.060840942
0.98967307,0.00072209573,0.77081158,0.99934884,0.778,0.8,5.8158158,0.12706234,0.76235473,0.096866573,0.47448958,0.60988378,0.077493258,0.060289755
0.98972341,0.00074792979,0.76920279,0.99935209,0.778,0.8,5.8258258,0.12615977,0.76080476,0.095982952,0.47352488,0.60864381,0.076786361,0.059739789
0.98977358,0.00077459469,0.76758829,0.99935533,0.778,0.8,5.8358358,0.1252572,0.75924883,0.095101382,0.47255647,0.60739906,0.076081105,0.0591911
0.9898235,0.000802114,0.76599484,0.9993585,0.778,0.8,5.8458458,0.12435463,0.75771331,0.094225159,0.47160076,0.60617065,0.075380127,0.058645739
0.98987319,0.00083051187,0.76441079,0.99936163,0.778,0.8,5.8558559,0.12345206,0.75618672,0.09335281,0.47065061,0.60494937,0.074682248,0.058102789
0.98992273,0.00085981303,0.76282147,0.99936475,0.778,0.8,5.8658659,0.12254949,0.75465461,0.092482541,0.46969703,0.60372369,0.073986033,0.057561134
0.98997209,0.00089004281,0.76122691,0.99936785,0.778,0.8,5.8758759,0.12164693,0.75311701,0.09161437,0.46874003,0.60249361,0.073291496,0.057020784
0.99002129,0.00092122714,0.7596271,0.99937095,0.778,0.8,5.8858859,0.12074436,0.75157393,0.090748311,0.46777961,0.60125914,0.072598649,0.056481749
0.99007033,0.00095339258,0.75802206,0.99937404,0.778,0.8,5.8958959,0.11984179,0.75002536,0.089884382,0.46681579,0.60002029,0.071907506,0.055944039
0.99011909,0.00098648174,0.7564118,0.99937711,0.778,0.8,5.9059059,0.1188918,0.74847125,0.088987096,0.46584851,0.598777,0.071189677,0.055385568
0.99016654,0.0010197132,0.75479632,0.99938017,0.778,0.8,5.9159159,0.11790886,0.74691082,0.088067404,0.46487729,0.59752866,0.070453923,0.054813152
0.99021383,0.0010539461,0.75317564,0.99938323,0.778,0.8,5.9259259,0.11692592,0.74534495,0.087150145,0.4639027,0.59627596,0.069720116,0.05424225
0.99026094,0.001089207,0.75155898,0.99938625,0.778,0.8,5.9359359,0.11594298,0.74378273,0.086236386,0.46293037,0.59502618,0.068989109,0.053673527
0.9903078,0.0011255228,0.74997191,0.9993892,0.778,0.8,5.9459459,0.11496004,0.74224939,0.08532902,0.46197602,0.59379951,0.068263216,0.053108782
0.99035449,0.0011629212,0.7483801,0.99939214,0.778,0.8,5.955956,0.1139771,0.74071107,0.084424099,0.46101857,0.59256886,0.067539279,0.052545559
0.99040103,0.0012014305,0.74678354,0.99939507,0.778,0.8,5.965966,0.11299416,0.73916778,0.083521641,0.46005802,0.59133422,0.066817313,0.051983869
0.99044742,0.0012410796,0.74518225,0.99939799,0.778,0.8,5.975976,0.11201122,0.73761952,0.082621661,0.45909439,0.59009562,0.066097329,0.051423722
0.99049366,0.0012818979,0.74357624,0.9994009,0.778,0.8,5.985986,0.11102828,0.73606631,0.081724175,0.45812767,0.58885305,0.06537934,0.050865126
0.99053974,0.0013239157,0.74196553,0.9994038,0.778,0.8,5.995996,0.11004534,0.73450817,0.080829199,0.45715788,0.58760653,0.064663359,0.050308093
0.99058501,0.0013664762,0.74035011,0.99940669,0.778,0.8,6.006006,0.10908609,0.7329446,0.079954064,0.45618472,0.58635568,0.063963251,0.04976341
0.99062959,0.0014096725,0.73873001,0.99940957,0.778,0.8,6.016016,0.10814265,0.73137573,0.07909291,0.45520825,0.58510058,0.063274328,0.049227427
0.99067402,0.0014540839,0.73710523,0.99941244,0.778,0.8,6.026026,0.10719921,0.72980195,0.07823419,0.45422873,0.58384156,0.062587352,0.04869296
0.99071823,0.0014997402,0.73550218,0.99941525,0.778,0.8,6.036036,0.10625576,0.72824932,0.077380688,0.45326238,0.58259946,0.06190455,0.04816174
0.99076226,0.0015466717,0.73391082,0.99941801,0.778,0.8,6.046046,0.10531232,0.72670795,0.076531301,0.45230303,0.58136636,0.06122504,0.047633081
0.99080614,0.0015949094,0.73231518,0.99942076,0.778,0.8,6.0560561,0.10436888,0.7251621,0.075684353,0.45134089,0.58012968,0.060547483,0.047105942
0.99084988,0.0016444848,0.7307153,0.99942351,0.778,0.8,6.0660661,0.10342543,0.72361177,0.07483986,0.45037597,0.57888942,0.059871888,0.046580329
0.99089348,0.0016954302,0.72911117,0.99942625,0.778,0.8,6.0760761,0.10248199,0.72205698,0.073997836,0.44940827,0.57764559,0.059198268,0.046056253
0.99093693,0.0017477784,0.72750281,0.99942897,0.778,0.8,6.0860861,0.10153855,0.72049774,0.073158293,0.4484378,0.5763982,0.058526634,0.045533721
0.99098025,0.001801563,0.72589023,0.99943169,0.778,0.8,6.0960961,0.1005951,0.71893407,0.072321246,0.44746457,0.57514726,0.057856997,0.045012743
0.99102243,0.0018554236,0.72427344,0.9994344,0.778,0.8,6.1061061,0.099710229,0.71736526,0.071528654,0.44648814,0.5738922,0.057222923,0.044519434
0.99106431,0.0019104627,0.72265245,0.9994371,0.778,0.8,6.1161161,0.098862805,0.71579191,0.070765196,0.44550889,0.57263353,0.056612157,0.044044258
0.99110606,0.0019669465,0.72102728,0.99943979,0.778,0.8,6.1261261,0.098015381,0.71421417,0.070003974,0.4445269,0.57137134,0.056003179,0.043570474
0.99114757,0.0020249078,0.71943546,0.99944241,0.778,0.8,6.1361361,0.097167956,0.71266911,0.069248601,0.44356526,0.57013529,0.055398881,0.043100329
0.99118893,0.0020843799,0.71784495,0.99944501,0.778,0.8,6.1461461,0.096320532,0.71112508,0.068495946,0.44260425,0.56890006,0.054796757,0.042631877
0.99123016,0.0021453968,0.71625063,0.9994476,0.778,0.8,6.1561562,0.095473108,0.70957704,0.067745525,0.44164075,0.56766163,0.05419642,0.042164815
0.99127126,0.002207993,0.71465252,0.99945019,0.778,0.8,6.1661662,0.094625684,0.70802501,0.066997351,0.44067477,0.56642001,0.05359788,0.041699151
0.99131223,0.0022722037,0.71305064,0.99945276,0.778,0.8,6.1761762,0.093778259,0.706469,0.066251433,0.4397063,0.5651752,0.053001146,0.041234892
0.99135306,0.0023380648,0.71144499,0.99945533,0.778,0.8,6.1861862,0.092930835,0.70490902,0.065507783,0.43873537,0.56392721,0.052406227,0.040772044
0.99139377,0.0024056128,0.70983559,0.99945789,0.778,0.8,6.1961962,0.092083411,0.70334508,0.064766414,0.43776198,0.56267606,0.051813131,0.040310616
0.99143327,0.0024728544,0.70822244,0.99946044,0.778,0.8,6.2062062,0.091195258,0.70177643,0.063998683,0.43678565,0.56142115,0.051198947,0.03983278
0.99147264,0.0025417492,0.70660557,0.99946298,0.778,0.8,6.2162162,0.090282144,0.70020386,0.063215906,0.43580688,0.56016309,0.050572725,0.03934558
0.99151188,0.0026123325,0.70498498,0.99946551,0.778,0.8,6.2262262,0.089369029,0.69862738,0.062435651,0.43482568,0.5589019,0.049948521,0.038859949
0.9915509,0.0026846398,0.70340358,0.99946797,0.778,0.8,6.2362362,0.088455915,0.69708938,0.061661679,0.43386843,0.5576715,0.049329343,0.038378229
0.99158979,0.0027587072,0.70181975,0.99947041,0.778,0.8,6.2462462,0.0875428,0.69554875,0.060890285,0.43290954,0.556439,0.048712228,0.037898113
0.99162856,0.0028345711,0.70023257,0.99947284,0.778,0.8,6.2562563,0.086629686,0.69400457,0.060121398,0.43194845,0.55520366,0.048097119,0.037419558
0.99166721,0.0029122688,0.69864205,0.99947527,0.778,0.8,6.2662663,0.085716571,0.69245687,0.059355029,0.43098516,0.5539655,0.047484023,0.03694257
0.99170573,0.0029918382,0.69704821,0.99947769,0.778,0.8,6.2762763,0.084803457,0.69090565,0.058591188,0.43001968,0.55272452,0.04687295,0.036467155
0.99174414,0.0030733178,0.69545106,0.9994801,0.778,0.8,6.2862863,0.083890342,0.68935093,0.057829885,0.42905202,0.55148075,0.046263908,0.035993321
0.99178242,0.0031567466,0.6938506,0.99948251,0.778,0.8,6.2962963,0.082977227,0.68779272,0.057071133,0.42808219,0.55023417,0.045656906,0.035521073
0.9918198,0.0032402344,0.69224685,0.9994849,0.778,0.8,6.3063063,0.082079442,0.68623048,0.056325415,0.42710985,0.54898438,0.045060332,0.035056938
0.99185705,0.0033256302,0.69063983,0.99948729,0.778,0.8,6.3163163,0.08119066,0.68466477,0.055588385,0.42613536,0.54773182,0.044470708,0.034598211
0.99189419,0.0034129957,0.68902954,0.99948967,0.778,0.8,6.3263263,0.080301878,0.68309562,0.054853861,0.42515871,0.54647649,0.043883089,0.034141043
0.99193112,0.0035023693,0.68745541,0.99949199,0.778,0.8,6.3363363,0.079413095,0.68156199,0.054124947,0.42420418,0.54524959,0.043299958,0.033687367
0.99196793,0.0035937902,0.68588185,0.99949428,0.778,0.8,6.3463463,0.078524313,0.68002872,0.053398788,0.42324988,0.54402298,0.042719031,0.033235406
0.99200422,0.003686171,0.68430537,0.99949657,0.778,0.8,6.3563564,0.077635531,0.67849207,0.052675092,0.42229346,0.54279366,0.042140074,0.032784977
0.99204025,0.0037802083,0.68272597,0.99949886,0.778,0.8,6.3663664,0.076746749,0.67695222,0.051953882,0.42133506,0.54156178,0.041563106,0.032336096
0.99207617,0.003876338,0.68114367,0.99950113,0.778,0.8,6.3763764,0.075857966,0.67540929,0.051235175,0.42037474,0.54032743,0.04098814,0.031888773
0.99211198,0.0039745994,0.67955847,0.9995034,0.778,0.8,6.3863864,0.074969184,0.67386329,0.050518981,0.41941251,0.53909063,0.040415185,0.031443014
0.99214768,0.0040750324,0.67797039,0.99950566,0.778,0.8,6.3963964,0.074080402,0.67231423,0.049805308,0.41844838,0.53785138,0.039844247,0.030998824
0.99218327,0.0041776773,0.67637944,0.99950792,0.778,0.8,6.4064064,0.073199693,0.67076212,0.049099581,0.41748235,0.5366097,0.039279665,0.030559579
0.99221874,0.0042825753,0.67478563,0.99951016,0.778,0.8,6.4164164,0.072323524,0.66920698,0.048399408,0.41651443,0.53536559,0.038719526,0.030123791
0.99225411,0.0043897681,0.67318897,0.9995124,0.778,0.8,6.4264264,0.071447356,0.66764882,0.047701743,0.41554463,0.53411906,0.038161395,0.029689565
0.9922889,0.0044978918,0.67161935,0.99951459,0.778,0.8,6.4364364,0.070571188,0.66611692,0.047008663,0.41459117,0.53289354,0.03760693,0.029258192
0.99232303,0.004606524,0.67006025,0.99951675,0.778,0.8,6.4464464,0.06969502,0.6645949,0.046318955,0.41364387,0.53167592,0.037055164,0.028828918
0.99235706,0.0047174308,0.66849862,0.99951891,0.778,0.8,6.4564565,0.068818852,0.66307017,0.045631728,0.41269488,0.53045614,0.036505383,0.028401188
0.99239099,0.0048306519,0.66693447,0.99952106,0.778,0.8,6.4664665,0.067942684,0.66154276,0.044946991,0.41174421,0.52923421,0.035957593,0.027975007
0.99242481,0.0049462278,0.6653678,0.9995232,0.778,0.8,6.4764765,0.067066516,0.66001267,0.04426475,0.41079188,0.52801013,0.0354118,0.02755038
0.99245853,0.0050641993,0.66379864,0.99952533,0.778,0.8,6.4864865,0.066190348,0.65847991,0.043585014,0.4098379,0.52678393,0.034868012,0.027127313
0.99249214,0.0051846079,0.66222699,0.99952746,0.778,0.8,6.4964965,0.06531418,0.6569445,0.042907791,0.40888226,0.5255556,0.034326233,0.026705809
0.99252566,0.0053074957,0.66065286,0.99952958,0.778,0.8,6.5065065,0.064489129,0.65540645,0.042266591,0.40792498,0.52432516,0.033813273,0.026306726
0.99255907,0.0054329051,0.65907626,0.9995317,0.778,0.8,6.5165165,0.063691603,0.65386577,0.041645759,0.40696606,0.52309262,0.033316607,0.02592032
0.99259238,0.0055608795,0.65749721,0.9995338,0.778,0.8,6.5265265,0.062894077,0.65232247,0.04102722,0.40600551,0.52185798,0.032821776,0.025535342
0.99262552,0.0056912701,0.65592827,0.99953589,0.778,0.8,6.5365365,0.062096551,0.65078896,0.04041175,0.40505105,0.52063117,0.0323294,0.025152273
0.99265766,0.0058206196,0.65438559,0.99953792,0.778,0.8,6.5465465,0.061299025,0.64928072,0.039800275,0.40411232,0.51942457,0.03184022,0.024771691
0.99268971,0.0059525004,0.65284074,0.99953995,0.778,0.8,6.5565566,0.060501499,0.64777015,0.039191065,0.40317214,0.51821612,0.031352852,0.024392519
0.99272167,0.0060869535,0.65129373,0.99954197,0.778,0.8,6.5665666,0.059703973,0.64625726,0.038584126,0.40223052,0.51700581,0.030867301,0.02401476
0.99275352,0.0062240204,0.64974456,0.99954399,0.778,0.8,6.5765766,0.058906447,0.64474206,0.037979464,0.40128746,0.51579365,0.030383571,0.023638418
0.99278528,0.006363743,0.64819325,0.999546,0.778,0.8,6.5865866,0.058108921,0.64322457,0.037377086,0.40034297,0.51457965,0.029901668,0.023263498
0.99281695,0.0065061638,0.64663981,0.999548,0.778,0.8,6.5965966,0.057311395,0.64170479,0.036776997,0.39939706,0.51336383,0.029421597,0.022890003
0.99284852,0.0066513259,0.64508425,0.99955,0.778,0.8,6.6066066,0.056560723,0.64018273,0.036209198,0.39844973,0.51214619,0.028967359,0.022536605
0.99287999,0.0067992729,0.64352658,0.99955199,0.778,0.8,6.6166166,0.055834188,0.63865842,0.035658974,0.397501,0.51092673,0.028527179,0.022194146
0.99291137,0.0069500486,0.64196681,0.99955398,0.778,0.8,6.6266266,0.055107653,0.63713185,0.035110841,0.39655086,0.50970548,0.028088673,0.021852987
0.99294266,0.0071036979,0.64040495,0.99955596,0.778,0.8,6.6366366,0.054381118,0.63560304,0.034564804,0.39559933,0.50848243,0.027651843,0.021513134
0.9929734,0.0072580863,0.63887273,0.99955788,0.778,0.8,6.6466466,0.053654583,0.63410316,0.034022541,0.39466581,0.50728253,0.027218032,0.021175629
0.99300361,0.0074130294,0.63734928,0.99955979,0.778,0.8,6.6566567,0.052928048,0.63261154,0.033482894,0.39373742,0.50608923,0.026786315,0.020839753
0.99303374,0.0075708,0.63582401,0.9995617,0.778,0.8,6.6666667,0.052201513,0.63111795,0.032945312,0.39280781,0.50489436,0.02635625,0.020505162
0.99306377,0.0077314401,0.63429693,0.9995636,0.778,0.8,6.6766767,0.051474978,0.62962241,0.0324098,0.39187699,0.50369793,0.02592784,0.020171859
0.99309372,0.0078949925,0.63276804,0.99956549,0.778,0.8,6.6866867,0.050748443,0.62812492,0.031876362,0.39094495,0.50249993,0.025501089,0.019839847
0.99312357,0.0080615001,0.63123736,0.99956737,0.778,0.8,6.6966967,0.050021908,0.62662549,0.031345003,0.39001171,0.50130039,0.025076002,0.01950913
0.99315334,0.0082310067,0.6297049,0.99956925,0.778,0.8,6.7067067,0.049339454,0.62512414,0.030843284,0.38907726,0.50009931,0.024674627,0.01919686
0.99318302,0.0084035561,0.62817066,0.99957113,0.778,0.8,6.7167167,0.048678713,0.62362087,0.030357061,0.38814163,0.4988967,0.024285649,0.018894235
