Type,Temperature,DateTime,Timestamp
Septem,68.602,2017-04-18.14:43:37,1492519417
Septem,68.5803,2017-04-18.14:43:42,1492519422
Septem,68.5647,2017-04-18.14:43:48,1492519428
Septem,68.5446,2017-04-18.14:43:53,1492519433
Septem,68.529,2017-04-18.14:43:59,1492519439
Septem,68.5119,2017-04-18.14:44:04,1492519444
Septem,68.5041,2017-04-18.14:44:10,1492519450
Septem,68.487,2017-04-18.14:44:15,1492519455
Septem,68.4715,2017-04-18.14:44:21,1492519461
Septem,68.4513,2017-04-18.14:44:27,1492519467
Septem,68.4373,2017-04-18.14:44:32,1492519472
Septem,68.414,2017-04-18.14:44:38,1492519478
Septem,68.3907,2017-04-18.14:44:43,1492519483
Septem,68.3736,2017-04-18.14:44:49,1492519489
Septem,68.358,2017-04-18.14:44:54,1492519494
Septem,68.3518,2017-04-18.14:45:00,1492519500
Septem,67.9294,2017-04-18.14:45:05,1492519505
Septem,68.3161,2017-04-18.14:45:11,1492519511
Septem,68.3084,2017-04-18.14:45:16,1492519516
Septem,68.2928,2017-04-18.14:45:22,1492519522
Septem,68.2773,2017-04-18.14:45:27,1492519527
Septem,68.257,2017-04-18.14:45:33,1492519533
Septem,68.2493,2017-04-18.14:45:39,1492519539
Septem,68.2384,2017-04-18.14:45:44,1492519544
Septem,68.2229,2017-04-18.14:45:50,1492519550
Septem,68.2135,2017-04-18.14:45:55,1492519555
Septem,68.198,2017-04-18.14:46:01,1492519561
Septem,68.1902,2017-04-18.14:46:06,1492519566
Septem,68.17,2017-04-18.14:46:12,1492519572
Septem,68.17,2017-04-18.14:46:17,1492519577
Septem,68.1622,2017-04-18.14:46:23,1492519583
Septem,68.1513,2017-04-18.14:46:28,1492519588
Septem,68.1358,2017-04-18.14:46:34,1492519594
Septem,68.1358,2017-04-18.14:46:39,1492519599
Septem,68.1312,2017-04-18.14:46:45,1492519605
Septem,68.1296,2017-04-18.14:46:50,1492519610
Septem,68.125,2017-04-18.14:46:56,1492519616
Septem,68.1141,2017-04-18.14:47:01,1492519621
Septem,68.1156,2017-04-18.14:47:07,1492519627
Septem,68.1032,2017-04-18.14:47:13,1492519633
Septem,68.1032,2017-04-18.14:47:18,1492519638
Septem,68.1048,2017-04-18.14:47:24,1492519644
Septem,68.1032,2017-04-18.14:47:29,1492519649
Septem,68.0986,2017-04-18.14:47:35,1492519655
Septem,68.0986,2017-04-18.14:47:40,1492519660
Septem,68.1017,2017-04-18.14:47:46,1492519666
Septem,68.1125,2017-04-18.14:47:51,1492519671
Septem,68.111,2017-04-18.14:47:57,1492519677
Septem,68.1172,2017-04-18.14:48:02,1492519682
Septem,68.1343,2017-04-18.14:48:08,1492519688
Septem,68.142,2017-04-18.14:48:13,1492519693
Septem,68.142,2017-04-18.14:48:19,1492519699
Septem,68.1436,2017-04-18.14:48:25,1492519705
Septem,68.1544,2017-04-18.14:48:30,1492519710
Septem,68.1653,2017-04-18.14:48:36,1492519716
Septem,68.1715,2017-04-18.14:48:41,1492519721
Septem,68.1856,2017-04-18.14:48:47,1492519727
Septem,68.1933,2017-04-18.14:48:52,1492519732
Septem,68.1965,2017-04-18.14:48:58,1492519738
Septem,68.2027,2017-04-18.14:49:03,1492519743
Septem,68.212,2017-04-18.14:49:09,1492519749
Septem,68.2213,2017-04-18.14:49:14,1492519754
Septem,68.2384,2017-04-18.14:49:20,1492519760
Septem,68.2461,2017-04-18.14:49:25,1492519765
Septem,68.2555,2017-04-18.14:49:31,1492519771
Septem,68.2586,2017-04-18.14:49:37,1492519777
Septem,68.2726,2017-04-18.14:49:42,1492519782
Septem,68.2819,2017-04-18.14:49:48,1492519788
Septem,68.2882,2017-04-18.14:49:53,1492519793
Septem,68.2928,2017-04-18.14:49:59,1492519799
Septem,68.2959,2017-04-18.14:50:04,1492519804
Septem,68.3006,2017-04-18.14:50:10,1492519810
Septem,68.3083,2017-04-18.14:50:15,1492519815
Septem,68.1204,2017-04-18.14:50:21,1492519821
Septem,68.5307,2017-04-18.14:50:26,1492519826
Septem,68.3378,2017-04-18.14:50:32,1492519832
Septem,68.1517,2017-04-18.14:50:37,1492519837
Septem,68.1517,2017-04-18.14:50:43,1492519843
Septem,67.9604,2017-04-18.14:50:49,1492519849
Septem,68.554,2017-04-18.14:50:54,1492519854
Septem,68.3658,2017-04-18.14:51:00,1492519860
Septem,68.372,2017-04-18.14:51:05,1492519865
Septem,68.3798,2017-04-18.14:51:11,1492519871
Septem,68.3798,2017-04-18.14:51:16,1492519876
Septem,68.3875,2017-04-18.14:51:22,1492519882
Septem,68.386,2017-04-18.14:51:27,1492519887
Septem,68.4047,2017-04-18.14:51:33,1492519893
Septem,68.4109,2017-04-18.14:51:38,1492519898
Septem,68.4202,2017-04-18.14:51:44,1492519904
Septem,68.4327,2017-04-18.14:51:49,1492519909
Septem,68.4404,2017-04-18.14:51:55,1492519915
Septem,68.4466,2017-04-18.14:52:00,1492519920
Septem,68.4451,2017-04-18.14:52:06,1492519926
Septem,68.4528,2017-04-18.14:52:12,1492519932
Septem,68.4591,2017-04-18.14:52:17,1492519937
Septem,68.4684,2017-04-18.14:52:23,1492519943
Septem,68.4824,2017-04-18.14:52:28,1492519948
Septem,68.4808,2017-04-18.14:52:34,1492519954
Septem,68.4808,2017-04-18.14:52:39,1492519959
Septem,68.4839,2017-04-18.14:52:45,1492519965
Septem,68.5073,2017-04-18.14:52:50,1492519970
Septem,68.5119,2017-04-18.14:52:56,1492519976
Septem,68.5275,2017-04-18.14:53:01,1492519981
Septem,68.5446,2017-04-18.14:53:07,1492519987
Septem,68.5523,2017-04-18.14:53:12,1492519992
Septem,68.5678,2017-04-18.14:53:18,1492519998
Septem,68.5772,2017-04-18.14:53:23,1492520003
Septem,68.5911,2017-04-18.14:53:29,1492520009
Septem,68.5974,2017-04-18.14:53:35,1492520015
Septem,68.6035,2017-04-18.14:53:40,1492520020
Septem,68.6113,2017-04-18.14:53:46,1492520026
Septem,68.6238,2017-04-18.14:53:51,1492520031
Septem,68.63,2017-04-18.14:53:57,1492520037
Septem,68.63,2017-04-18.14:54:02,1492520042
Septem,68.6363,2017-04-18.14:54:08,1492520048
Septem,68.6471,2017-04-18.14:54:13,1492520053
Septem,68.6471,2017-04-18.14:54:19,1492520059
Septem,68.658,2017-04-18.14:54:24,1492520064
Septem,68.658,2017-04-18.14:54:30,1492520070
Septem,68.658,2017-04-18.14:54:35,1492520075
Septem,68.6456,2017-04-18.14:54:41,1492520081
Septem,68.6456,2017-04-18.14:54:47,1492520087
Septem,68.6471,2017-04-18.14:54:52,1492520092
Septem,68.6471,2017-04-18.14:54:58,1492520098
Septem,68.6658,2017-04-18.14:55:03,1492520103
Septem,68.6704,2017-04-18.14:55:09,1492520109
Septem,68.6844,2017-04-18.14:55:14,1492520114
Septem,68.689,2017-04-18.14:55:20,1492520120
Septem,68.7077,2017-04-18.14:55:25,1492520125
Septem,68.7139,2017-04-18.14:55:31,1492520131
Septem,68.7217,2017-04-18.14:55:36,1492520136
Septem,68.7295,2017-04-18.14:55:42,1492520142
Septem,68.7249,2017-04-18.14:55:47,1492520147
Septem,68.7373,2017-04-18.14:55:53,1492520153
Septem,68.7435,2017-04-18.14:55:58,1492520158
Septem,68.7544,2017-04-18.14:56:04,1492520164
Septem,68.7606,2017-04-18.14:56:10,1492520170
Septem,68.7575,2017-04-18.14:56:15,1492520175
Septem,68.7652,2017-04-18.14:56:21,1492520181
Septem,68.7652,2017-04-18.14:56:26,1492520186
Septem,68.7683,2017-04-18.14:56:32,1492520192
Septem,68.7683,2017-04-18.14:56:37,1492520197
Septem,68.7746,2017-04-18.14:56:43,1492520203
Septem,68.7761,2017-04-18.14:56:48,1492520208
Septem,68.7699,2017-04-18.14:56:54,1492520214
Septem,68.773,2017-04-18.14:56:59,1492520219
Septem,68.787,2017-04-18.14:57:05,1492520225
Septem,68.7839,2017-04-18.14:57:10,1492520230
Septem,68.7947,2017-04-18.14:57:16,1492520236
Septem,68.8009,2017-04-18.14:57:22,1492520242
Septem,68.8072,2017-04-18.14:57:27,1492520247
Septem,68.8009,2017-04-18.14:57:33,1492520253
Septem,68.8087,2017-04-18.14:57:38,1492520258
Septem,68.8009,2017-04-18.14:57:44,1492520264
Septem,68.7994,2017-04-18.14:57:49,1492520269
Septem,68.7916,2017-04-18.14:57:55,1492520275
Septem,68.7916,2017-04-18.14:58:00,1492520280
Septem,68.7963,2017-04-18.14:58:06,1492520286
Septem,68.7978,2017-04-18.14:58:11,1492520291
Septem,68.8087,2017-04-18.14:58:17,1492520297
Septem,68.8118,2017-04-18.14:58:22,1492520302
Septem,68.8025,2017-04-18.14:58:28,1492520308
Septem,68.8103,2017-04-18.14:58:34,1492520314
Septem,68.8072,2017-04-18.14:58:39,1492520319
Septem,68.8087,2017-04-18.14:58:45,1492520325
Septem,68.8165,2017-04-18.14:58:50,1492520330
Septem,68.8227,2017-04-18.14:58:56,1492520336
Septem,68.8258,2017-04-18.14:59:01,1492520341
Septem,68.8258,2017-04-18.14:59:07,1492520347
Septem,68.9471,2017-04-18.14:59:12,1492520352
Septem,69.0356,2017-04-18.14:59:18,1492520358
Septem,69.0387,2017-04-18.14:59:23,1492520363
Septem,69.0217,2017-04-18.14:59:29,1492520369
Septem,69.0046,2017-04-18.14:59:34,1492520374
Septem,68.9875,2017-04-18.14:59:40,1492520380
Septem,68.9766,2017-04-18.14:59:45,1492520385
Septem,68.9642,2017-04-18.14:59:51,1492520391
Septem,68.944,2017-04-18.14:59:57,1492520397
Septem,68.9315,2017-04-18.15:00:02,1492520402
Septem,68.916,2017-04-18.15:00:08,1492520408
Septem,68.9051,2017-04-18.15:00:13,1492520413
Septem,68.888,2017-04-18.15:00:19,1492520419
Septem,68.8725,2017-04-18.15:00:24,1492520424
Septem,68.8492,2017-04-18.15:00:30,1492520430
Septem,68.8289,2017-04-18.15:00:35,1492520435
Septem,68.8149,2017-04-18.15:00:41,1492520441
Septem,68.7978,2017-04-18.15:00:46,1492520446
Septem,68.7761,2017-04-18.15:00:52,1492520452
Septem,68.7559,2017-04-18.15:00:57,1492520457
Septem,68.7342,2017-04-18.15:01:03,1492520463
Septem,68.7139,2017-04-18.15:01:08,1492520468
Septem,68.6983,2017-04-18.15:01:14,1492520474
Septem,68.672,2017-04-18.15:01:20,1492520480
Septem,68.6549,2017-04-18.15:01:25,1492520485
Septem,68.6394,2017-04-18.15:01:31,1492520491
Septem,68.6113,2017-04-18.15:01:36,1492520496
Septem,68.5973,2017-04-18.15:01:42,1492520502
Septem,68.5663,2017-04-18.15:01:47,1492520507
Septem,68.5492,2017-04-18.15:01:53,1492520513
Septem,68.5275,2017-04-18.15:01:58,1492520518
Septem,68.5042,2017-04-18.15:02:04,1492520524
Septem,68.487,2017-04-18.15:02:09,1492520529
Septem,68.4684,2017-04-18.15:02:15,1492520535
Septem,68.4389,2017-04-18.15:02:20,1492520540
Septem,68.4202,2017-04-18.15:02:26,1492520546
Septem,68.4031,2017-04-18.15:02:31,1492520551
Septem,68.3798,2017-04-18.15:02:37,1492520557
Septem,68.3503,2017-04-18.15:02:43,1492520563
Septem,68.5322,2017-04-18.15:02:48,1492520568
Septem,68.5182,2017-04-18.15:02:54,1492520574
Septem,68.299,2017-04-18.15:02:59,1492520579
Septem,68.285,2017-04-18.15:03:05,1492520585
Septem,68.2648,2017-04-18.15:03:10,1492520590
Septem,68.2601,2017-04-18.15:03:16,1492520596
Septem,68.2399,2017-04-18.15:03:21,1492520601
Septem,68.2322,2017-04-18.15:03:27,1492520607
Septem,68.2197,2017-04-18.15:03:32,1492520612
Septem,68.2151,2017-04-18.15:03:38,1492520618
Septem,68.2042,2017-04-18.15:03:43,1492520623
Septem,68.1965,2017-04-18.15:03:49,1492520629
Septem,68.1887,2017-04-18.15:03:54,1492520634
Septem,68.1871,2017-04-18.15:04:00,1492520640
Septem,68.1778,2017-04-18.15:04:06,1492520646
Septem,68.17,2017-04-18.15:04:11,1492520651
Septem,68.1731,2017-04-18.15:04:17,1492520657
Septem,68.1669,2017-04-18.15:04:22,1492520662
Septem,68.1669,2017-04-18.15:04:28,1492520668
Septem,68.1653,2017-04-18.15:04:33,1492520673
Septem,68.1653,2017-04-18.15:04:39,1492520679
Septem,68.1638,2017-04-18.15:04:44,1492520684
Septem,68.1544,2017-04-18.15:04:50,1492520690
Septem,68.1544,2017-04-18.15:04:55,1492520695
Septem,68.1669,2017-04-18.15:05:01,1492520701
Septem,68.17,2017-04-18.15:05:06,1492520706
Septem,68.1793,2017-04-18.15:05:12,1492520712
Septem,68.198,2017-04-18.15:05:17,1492520717
Septem,68.2089,2017-04-18.15:05:23,1492520723
Septem,68.2166,2017-04-18.15:05:29,1492520729
Septem,68.226,2017-04-18.15:05:34,1492520734
Septem,68.2306,2017-04-18.15:05:40,1492520740
Septem,68.2322,2017-04-18.15:05:45,1492520745
Septem,68.2368,2017-04-18.15:05:51,1492520751
Septem,68.2524,2017-04-18.15:05:56,1492520756
Septem,68.2555,2017-04-18.15:06:02,1492520762
Septem,68.2648,2017-04-18.15:06:07,1492520767
Septem,68.2741,2017-04-18.15:06:13,1492520773
Septem,68.2866,2017-04-18.15:06:18,1492520778
Septem,68.2944,2017-04-18.15:06:24,1492520784
Septem,68.2975,2017-04-18.15:06:29,1492520789
Septem,68.3006,2017-04-18.15:06:35,1492520795
Septem,68.3021,2017-04-18.15:06:41,1492520801
Septem,68.2975,2017-04-18.15:06:46,1492520806
Septem,68.2944,2017-04-18.15:06:52,1492520812
Septem,68.299,2017-04-18.15:06:57,1492520817
Septem,68.3052,2017-04-18.15:07:03,1492520823
Septem,68.3161,2017-04-18.15:07:08,1492520828
Septem,67.7352,2017-04-18.15:07:14,1492520834
Septem,68.7315,2017-04-18.15:07:19,1492520839
Septem,67.9527,2017-04-18.15:07:25,1492520845
Septem,68.358,2017-04-18.15:07:30,1492520850
Septem,68.3705,2017-04-18.15:07:36,1492520856
Septem,68.3829,2017-04-18.15:07:41,1492520861
Septem,68.3938,2017-04-18.15:07:47,1492520867
Septem,68.4062,2017-04-18.15:07:53,1492520873
Septem,68.4109,2017-04-18.15:07:58,1492520878
Septem,68.428,2017-04-18.15:08:04,1492520884
Septem,68.4264,2017-04-18.15:08:09,1492520889
Septem,68.4311,2017-04-18.15:08:15,1492520895
Septem,68.4358,2017-04-18.15:08:20,1492520900
Septem,68.4482,2017-04-18.15:08:26,1492520906
Septem,68.4544,2017-04-18.15:08:31,1492520911
Septem,68.4606,2017-04-18.15:08:37,1492520917
Septem,68.4699,2017-04-18.15:08:42,1492520922
Septem,68.4808,2017-04-18.15:08:48,1492520928
Septem,68.4886,2017-04-18.15:08:53,1492520933
Septem,68.4948,2017-04-18.15:08:59,1492520939
Septem,68.5073,2017-04-18.15:09:04,1492520944
Septem,68.515,2017-04-18.15:09:10,1492520950
Septem,68.5306,2017-04-18.15:09:16,1492520956
Septem,68.5337,2017-04-18.15:09:21,1492520961
Septem,68.5415,2017-04-18.15:09:27,1492520967
Septem,68.5492,2017-04-18.15:09:32,1492520972
Septem,68.5632,2017-04-18.15:09:38,1492520978
Septem,68.5663,2017-04-18.15:09:43,1492520983
Septem,68.5709,2017-04-18.15:09:49,1492520989
Septem,68.5725,2017-04-18.15:09:54,1492520994
Septem,68.5725,2017-04-18.15:10:00,1492521000
Septem,68.5771,2017-04-18.15:10:05,1492521005
Septem,68.5741,2017-04-18.15:10:11,1492521011
Septem,68.5772,2017-04-18.15:10:16,1492521016
Septem,68.5741,2017-04-18.15:10:22,1492521022
Septem,68.5756,2017-04-18.15:10:27,1492521027
Septem,68.5834,2017-04-18.15:10:33,1492521033
Septem,68.5818,2017-04-18.15:10:39,1492521039
Septem,68.5896,2017-04-18.15:10:44,1492521044
Septem,68.5989,2017-04-18.15:10:50,1492521050
Septem,68.6144,2017-04-18.15:10:55,1492521055
Septem,68.6176,2017-04-18.15:11:01,1492521061
Septem,68.63,2017-04-18.15:11:06,1492521066
Septem,68.63,2017-04-18.15:11:12,1492521072
Septem,68.63,2017-04-18.15:11:17,1492521077
Septem,68.6378,2017-04-18.15:11:23,1492521083
Septem,68.6471,2017-04-18.15:11:28,1492521088
Septem,68.6549,2017-04-18.15:11:34,1492521094
Septem,68.6611,2017-04-18.15:11:39,1492521099
Septem,68.6751,2017-04-18.15:11:45,1492521105
Septem,68.6828,2017-04-18.15:11:51,1492521111
Septem,68.6859,2017-04-18.15:11:56,1492521116
Septem,68.6983,2017-04-18.15:12:02,1492521122
Septem,68.7046,2017-04-18.15:12:07,1492521127
Septem,68.7186,2017-04-18.15:12:13,1492521133
Septem,68.7202,2017-04-18.15:12:18,1492521138
Septem,68.7233,2017-04-18.15:12:24,1492521144
Septem,68.7295,2017-04-18.15:12:29,1492521149
Septem,68.7311,2017-04-18.15:12:35,1492521155
Septem,68.7357,2017-04-18.15:12:40,1492521160
Septem,68.7435,2017-04-18.15:12:46,1492521166
Septem,68.7528,2017-04-18.15:12:51,1492521171
Septem,68.7559,2017-04-18.15:12:57,1492521177
Septem,68.7575,2017-04-18.15:13:02,1492521182
Septem,68.759,2017-04-18.15:13:08,1492521188
Septem,68.759,2017-04-18.15:13:14,1492521194
Septem,68.7668,2017-04-18.15:13:19,1492521199
Septem,68.7714,2017-04-18.15:13:25,1492521205
Septem,68.7823,2017-04-18.15:13:30,1492521210
Septem,68.7901,2017-04-18.15:13:36,1492521216
Septem,68.8025,2017-04-18.15:13:41,1492521221
Septem,68.8134,2017-04-18.15:13:47,1492521227
Septem,68.8196,2017-04-18.15:13:52,1492521232
Septem,68.8274,2017-04-18.15:13:58,1492521238
Septem,68.8352,2017-04-18.15:14:03,1492521243
Septem,68.8414,2017-04-18.15:14:09,1492521249
Septem,68.8352,2017-04-18.15:14:14,1492521254
Septem,68.8414,2017-04-18.15:14:20,1492521260
Septem,68.8383,2017-04-18.15:14:26,1492521266
Septem,68.8336,2017-04-18.15:14:31,1492521271
Septem,68.8398,2017-04-18.15:14:37,1492521277
Septem,68.8476,2017-04-18.15:14:42,1492521282
Septem,68.8383,2017-04-18.15:14:48,1492521288
Septem,68.8398,2017-04-18.15:14:53,1492521293
Septem,68.8383,2017-04-18.15:14:59,1492521299
Septem,68.8243,2017-04-18.15:15:04,1492521304
Septem,68.8274,2017-04-18.15:15:10,1492521310
Septem,68.8212,2017-04-18.15:15:15,1492521315
Septem,68.8056,2017-04-18.15:15:21,1492521321
Septem,68.7885,2017-04-18.15:15:26,1492521326
Septem,68.7839,2017-04-18.15:15:32,1492521332
Septem,68.7761,2017-04-18.15:15:37,1492521337
Septem,68.7637,2017-04-18.15:15:43,1492521343
Septem,68.7482,2017-04-18.15:15:49,1492521349
Septem,68.742,2017-04-18.15:15:54,1492521354
Septem,68.7233,2017-04-18.15:16:00,1492521360
Septem,68.7249,2017-04-18.15:16:05,1492521365
Septem,68.6984,2017-04-18.15:16:11,1492521371
Septem,68.6875,2017-04-18.15:16:16,1492521376
Septem,68.6735,2017-04-18.15:16:22,1492521382
Septem,68.6611,2017-04-18.15:16:27,1492521387
Septem,68.6456,2017-04-18.15:16:33,1492521393
Septem,68.6347,2017-04-18.15:16:38,1492521398
Septem,68.6129,2017-04-18.15:16:44,1492521404
Septem,68.5989,2017-04-18.15:16:49,1492521409
Septem,68.5787,2017-04-18.15:16:55,1492521415
Septem,68.5601,2017-04-18.15:17:00,1492521420
Septem,68.5477,2017-04-18.15:17:06,1492521426
Septem,68.5213,2017-04-18.15:17:12,1492521432
Septem,68.5135,2017-04-18.15:17:17,1492521437
Septem,68.4979,2017-04-18.15:17:23,1492521443
Septem,68.4761,2017-04-18.15:17:28,1492521448
Septem,68.4513,2017-04-18.15:17:34,1492521454
Septem,68.4342,2017-04-18.15:17:39,1492521459
Septem,68.4187,2017-04-18.15:17:45,1492521465
Septem,68.4093,2017-04-18.15:17:50,1492521470
Septem,68.3969,2017-04-18.15:17:56,1492521476
Septem,68.3798,2017-04-18.15:18:01,1492521481
Septem,68.3658,2017-04-18.15:18:07,1492521487
Septem,68.7406,2017-04-18.15:18:12,1492521492
Septem,68.1313,2017-04-18.15:18:18,1492521498
Septem,68.3161,2017-04-18.15:18:23,1492521503
Septem,68.3037,2017-04-18.15:18:29,1492521509
Septem,68.2928,2017-04-18.15:18:35,1492521515
Septem,68.2835,2017-04-18.15:18:40,1492521520
Septem,68.2741,2017-04-18.15:18:46,1492521526
Septem,68.2617,2017-04-18.15:18:51,1492521531
Septem,68.2415,2017-04-18.15:18:57,1492521537
Septem,68.2322,2017-04-18.15:19:02,1492521542
Septem,68.2275,2017-04-18.15:19:08,1492521548
Septem,68.226,2017-04-18.15:19:13,1492521553
Septem,68.2213,2017-04-18.15:19:19,1492521559
Septem,68.2135,2017-04-18.15:19:24,1492521564
Septem,68.2073,2017-04-18.15:19:30,1492521570
Septem,68.2089,2017-04-18.15:19:35,1492521575
Septem,68.198,2017-04-18.15:19:41,1492521581
Septem,68.2011,2017-04-18.15:19:46,1492521586
Septem,68.2042,2017-04-18.15:19:52,1492521592
Septem,68.2042,2017-04-18.15:19:57,1492521597
Septem,68.2073,2017-04-18.15:20:03,1492521603
Septem,68.1996,2017-04-18.15:20:09,1492521609
Septem,68.2042,2017-04-18.15:20:14,1492521614
Septem,68.2027,2017-04-18.15:20:20,1492521620
Septem,68.2011,2017-04-18.15:20:25,1492521625
Septem,68.1996,2017-04-18.15:20:31,1492521631
Septem,68.1996,2017-04-18.15:20:36,1492521636
Septem,68.2027,2017-04-18.15:20:42,1492521642
Septem,68.2042,2017-04-18.15:20:47,1492521647
Septem,68.2027,2017-04-18.15:20:53,1492521653
Septem,68.2042,2017-04-18.15:20:58,1492521658
Septem,68.2089,2017-04-18.15:21:04,1492521664
Septem,68.2182,2017-04-18.15:21:10,1492521670
Septem,68.2306,2017-04-18.15:21:15,1492521675
Septem,68.2399,2017-04-18.15:21:21,1492521681
Septem,68.2539,2017-04-18.15:21:26,1492521686
Septem,68.2461,2017-04-18.15:21:32,1492521692
Septem,68.2586,2017-04-18.15:21:37,1492521697
Septem,68.2632,2017-04-18.15:21:43,1492521703
Septem,68.2586,2017-04-18.15:21:48,1492521708
Septem,68.2617,2017-04-18.15:21:54,1492521714
Septem,68.2757,2017-04-18.15:21:59,1492521719
Septem,68.2835,2017-04-18.15:22:05,1492521725
Septem,68.3132,2017-04-18.15:22:10,1492521730
Septem,68.4622,2017-04-18.15:22:16,1492521736
Septem,68.5042,2017-04-18.15:22:22,1492521742
Septem,68.5088,2017-04-18.15:22:27,1492521747
Septem,68.5041,2017-04-18.15:22:33,1492521753
Septem,68.4948,2017-04-18.15:22:38,1492521758
Septem,68.487,2017-04-18.15:22:44,1492521764
Septem,68.4917,2017-04-18.15:22:49,1492521769
Septem,68.4824,2017-04-18.15:22:55,1492521775
Septem,68.4777,2017-04-18.15:23:00,1492521780
Septem,68.4792,2017-04-18.15:23:06,1492521786
Septem,68.4761,2017-04-18.15:23:11,1492521791
Septem,68.4792,2017-04-18.15:23:17,1492521797
Septem,68.4839,2017-04-18.15:23:22,1492521802
Septem,68.487,2017-04-18.15:23:28,1492521808
Septem,68.4855,2017-04-18.15:23:34,1492521814
Septem,68.4886,2017-04-18.15:23:39,1492521819
Septem,68.4902,2017-04-18.15:23:45,1492521825
Septem,68.5042,2017-04-18.15:23:50,1492521830
Septem,68.5073,2017-04-18.15:23:56,1492521836
Septem,68.5073,2017-04-18.15:24:01,1492521841
Septem,68.5135,2017-04-18.15:24:07,1492521847
Septem,68.5213,2017-04-18.15:24:12,1492521852
Septem,68.5275,2017-04-18.15:24:18,1492521858
Septem,68.5399,2017-04-18.15:24:23,1492521863
Septem,68.5477,2017-04-18.15:24:29,1492521869
Septem,68.557,2017-04-18.15:24:34,1492521874
Septem,68.5709,2017-04-18.15:24:40,1492521880
Septem,68.5741,2017-04-18.15:24:45,1492521885
Septem,68.5803,2017-04-18.15:24:51,1492521891
Septem,68.5803,2017-04-18.15:24:57,1492521897
Septem,68.5834,2017-04-18.15:25:02,1492521902
Septem,68.5911,2017-04-18.15:25:08,1492521908
Septem,68.5911,2017-04-18.15:25:13,1492521913
Septem,68.5849,2017-04-18.15:25:19,1492521919
Septem,68.5896,2017-04-18.15:25:24,1492521924
Septem,68.5973,2017-04-18.15:25:30,1492521930
Septem,68.6066,2017-04-18.15:25:35,1492521935
Septem,68.6113,2017-04-18.15:25:41,1492521941
Septem,68.6238,2017-04-18.15:25:46,1492521946
Septem,68.6332,2017-04-18.15:25:52,1492521952
Septem,68.6363,2017-04-18.15:25:57,1492521957
Septem,68.644,2017-04-18.15:26:03,1492521963
Septem,68.6502,2017-04-18.15:26:08,1492521968
Septem,68.6549,2017-04-18.15:26:14,1492521974
Septem,68.6891,2017-04-18.15:26:20,1492521980
Septem,68.7637,2017-04-18.15:26:25,1492521985
Septem,68.787,2017-04-18.15:26:31,1492521991
Septem,68.7839,2017-04-18.15:26:36,1492521996
Septem,68.7854,2017-04-18.15:26:42,1492522002
Septem,68.7777,2017-04-18.15:26:47,1492522007
Septem,68.7854,2017-04-18.15:26:53,1492522013
Septem,68.7839,2017-04-18.15:26:58,1492522018
Septem,68.7808,2017-04-18.15:27:04,1492522024
Septem,68.7854,2017-04-18.15:27:09,1492522029
Septem,68.7839,2017-04-18.15:27:15,1492522035
Septem,68.7854,2017-04-18.15:27:20,1492522040
Septem,68.7978,2017-04-18.15:27:26,1492522046
Septem,68.7932,2017-04-18.15:27:31,1492522051
Septem,68.804,2017-04-18.15:27:37,1492522057
Septem,68.8056,2017-04-18.15:27:43,1492522063
Septem,68.8072,2017-04-18.15:27:48,1492522068
Septem,68.818,2017-04-18.15:27:54,1492522074
Septem,68.8165,2017-04-18.15:27:59,1492522079
Septem,68.8165,2017-04-18.15:28:05,1492522085
Septem,68.8305,2017-04-18.15:28:10,1492522090
Septem,68.8242,2017-04-18.15:28:16,1492522096
Septem,68.818,2017-04-18.15:28:21,1492522101
Septem,68.8118,2017-04-18.15:28:27,1492522107
Septem,68.8196,2017-04-18.15:28:32,1492522112
Septem,68.8134,2017-04-18.15:28:38,1492522118
Septem,68.8118,2017-04-18.15:28:43,1492522123
Septem,68.8118,2017-04-18.15:28:49,1492522129
Septem,68.8134,2017-04-18.15:28:54,1492522134
Septem,68.8087,2017-04-18.15:29:00,1492522140
Septem,68.8103,2017-04-18.15:29:06,1492522146
Septem,68.8149,2017-04-18.15:29:11,1492522151
Septem,68.8134,2017-04-18.15:29:17,1492522157
Septem,68.8056,2017-04-18.15:29:22,1492522162
Septem,68.8087,2017-04-18.15:29:28,1492522168
Septem,68.8087,2017-04-18.15:29:33,1492522173
Septem,68.8072,2017-04-18.15:29:39,1492522179
Septem,68.8103,2017-04-18.15:29:44,1492522184
Septem,68.8149,2017-04-18.15:29:50,1492522190
Septem,68.8009,2017-04-18.15:29:55,1492522195
Septem,68.8103,2017-04-18.15:30:01,1492522201
Septem,68.7932,2017-04-18.15:30:06,1492522206
Septem,68.7916,2017-04-18.15:30:12,1492522212
Septem,68.7777,2017-04-18.15:30:17,1492522217
Septem,68.7746,2017-04-18.15:30:23,1492522223
Septem,68.7637,2017-04-18.15:30:29,1492522229
Septem,68.7544,2017-04-18.15:30:34,1492522234
Septem,68.7435,2017-04-18.15:30:40,1492522240
Septem,68.7311,2017-04-18.15:30:45,1492522245
Septem,68.7202,2017-04-18.15:30:51,1492522251
Septem,68.7108,2017-04-18.15:30:56,1492522256
Septem,68.6984,2017-04-18.15:31:02,1492522262
Septem,68.6875,2017-04-18.15:31:07,1492522267
Septem,68.672,2017-04-18.15:31:13,1492522273
Septem,68.658,2017-04-18.15:31:18,1492522278
Septem,68.644,2017-04-18.15:31:24,1492522284
Septem,68.6316,2017-04-18.15:31:29,1492522289
